Senate - 2001 Election: Queensland 																																																																																																																																																																																																																																																												
First Preference Votes by Candidate 																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Herbert (90904)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Nome		1	0.11		0	0.00		1	0.11		2	0.22		248	27.49		6	0.67		0	0.00		0	0.00		254	28.16		1	0.11		0	0.00		0	0.00		1	0.11		56	6.21		2	0.22		0	0.00		1	0.11		59	6.54		6	0.67		0	0.00		0	0.00		6	0.67		27	2.99		10	1.11		0	0.00		0	0.00		37	4.10		11	1.22		1	0.11		0	0.00		12	1.33		0	0.00		0	0.00		0	0.00		0	0.00		105	11.64		11	1.22		0	0.00		0	0.00		0	0.00		116	12.86		356	39.47		3	0.33		0	0.00		0	0.00		0	0.00		359	39.80		12	1.33		1	0.11		0	0.00		13	1.44		36	3.99		4	0.44		0	0.00		0	0.00		40	4.43		0	0.00		1	0.11		0	0.00		2	0.22		0	0.00		0	0.00		0	0.00		0	0.00		3	0.33		902	96.89		29	3.11		931	1.08																																													
	Northern Beaches		6	0.30		1	0.05		0	0.00		7	0.35		655	32.96		7	0.35		1	0.05		3	0.15		666	33.52		2	0.10		0	0.00		0	0.00		2	0.10		72	3.62		1	0.05		0	0.00		0	0.00		73	3.67		31	1.56		4	0.20		1	0.05		36	1.81		64	3.22		11	0.55		0	0.00		0	0.00		75	3.77		33	1.66		4	0.20		0	0.00		37	1.86		1	0.05		0	0.00		0	0.00		1	0.05		280	14.09		11	0.55		0	0.00		0	0.00		0	0.00		291	14.65		677	34.07		9	0.45		0	0.00		0	0.00		0	0.00		686	34.52		34	1.71		1	0.05		0	0.00		35	1.76		73	3.67		2	0.10		0	0.00		1	0.05		76	3.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		1	0.05		2	0.10		1987	97.59		49	2.41		2036	2.35																																													
	North Ward		2	0.07		4	0.15		1	0.04		7	0.25		664	24.16		22	0.80		5	0.18		2	0.07		693	25.22		2	0.07		0	0.00		0	0.00		2	0.07		63	2.29		12	0.44		0	0.00		0	0.00		75	2.73		7	0.25		2	0.07		1	0.04		10	0.36		126	4.59		14	0.51		2	0.07		1	0.04		143	5.20		42	1.53		4	0.15		0	0.00		46	1.67		3	0.11		0	0.00		0	0.00		3	0.11		128	4.66		17	0.62		0	0.00		0	0.00		0	0.00		145	5.28		1300	47.31		20	0.73		2	0.07		0	0.00		2	0.07		1324	48.18		13	0.47		1	0.04		0	0.00		14	0.51		251	9.13		26	0.95		2	0.07		2	0.07		281	10.23		1	0.04		0	0.00		0	0.00		3	0.11		0	0.00		0	0.00		0	0.00		1	0.04		5	0.18		2748	97.48		71	2.52		2819	3.26																																													
	Oonoonba		2	0.18		0	0.00		0	0.00		2	0.18		485	44.41		10	0.92		3	0.27		2	0.18		500	45.79		1	0.09		0	0.00		0	0.00		1	0.09		19	1.74		3	0.27		0	0.00		0	0.00		22	2.01		2	0.18		1	0.09		0	0.00		3	0.27		28	2.56		2	0.18		0	0.00		1	0.09		31	2.84		18	1.65		1	0.09		0	0.00		19	1.74		1	0.09		0	0.00		0	0.00		1	0.09		145	13.28		8	0.73		0	0.00		0	0.00		0	0.00		153	14.01		287	26.28		9	0.82		1	0.09		1	0.09		0	0.00		298	27.29		12	1.10		1	0.09		0	0.00		13	1.19		38	3.48		4	0.37		0	0.00		0	0.00		42	3.85		0	0.00		0	0.00		0	0.00		2	0.18		1	0.09		0	0.00		0	0.00		4	0.37		7	0.64		1092	97.67		26	2.33		1118	1.29																																													
	Pallarenda		3	0.60		0	0.00		0	0.00		3	0.60		143	28.66		4	0.80		0	0.00		0	0.00		147	29.46		0	0.00		0	0.00		0	0.00		0	0.00		10	2.00		4	0.80		0	0.00		0	0.00		14	2.81		0	0.00		0	0.00		0	0.00		0	0.00		12	2.40		4	0.80		0	0.00		0	0.00		16	3.21		3	0.60		0	0.00		0	0.00		3	0.60		1	0.20		0	0.00		0	0.00		1	0.20		44	8.82		2	0.40		0	0.00		0	0.00		1	0.20		47	9.42		224	44.89		5	1.00		2	0.40		0	0.00		0	0.00		231	46.29		0	0.00		0	0.00		0	0.00		0	0.00		30	6.01		5	1.00		0	0.00		0	0.00		35	7.01		0	0.00		0	0.00		0	0.00		2	0.40		0	0.00		0	0.00		0	0.00		0	0.00		2	0.40		499	97.65		12	2.35		511	0.59																																													
	Palm Island		11	1.54		0	0.00		0	0.00		11	1.54		567	79.52		5	0.70		3	0.42		0	0.00		575	80.65		1	0.14		0	0.00		1	0.14		2	0.28		8	1.12		1	0.14		0	0.00		0	0.00		9	1.26		6	0.84		0	0.00		0	0.00		6	0.84		10	1.40		1	0.14		0	0.00		1	0.14		12	1.68		4	0.56		1	0.14		0	0.00		5	0.70		1	0.14		0	0.00		0	0.00		1	0.14		1	0.14		1	0.14		0	0.00		0	0.00		0	0.00		2	0.28		66	9.26		1	0.14		0	0.00		0	0.00		0	0.00		67	9.40		11	1.54		2	0.28		1	0.14		14	1.96		8	1.12		1	0.14		0	0.00		0	0.00		9	1.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		713	91.88		63	8.12		776	0.90																																													
	Picnic Bay		0	0.00		1	0.39		1	0.39		2	0.78		73	28.63		1	0.39		0	0.00		1	0.39		75	29.41		0	0.00		0	0.00		0	0.00		0	0.00		6	2.35		0	0.00		0	0.00		0	0.00		6	2.35		13	5.10		0	0.00		0	0.00		13	5.10		2	0.78		3	1.18		0	0.00		1	0.39		6	2.35		4	1.57		1	0.39		1	0.39		6	2.35		1	0.39		0	0.00		0	0.00		1	0.39		18	7.06		3	1.18		0	0.00		0	0.00		0	0.00		21	8.24		106	41.57		0	0.00		0	0.00		0	0.00		0	0.00		106	41.57		2	0.78		0	0.00		0	0.00		2	0.78		13	5.10		4	1.57		0	0.00		0	0.00		17	6.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		255	98.08		5	1.92		260	0.30																																													
	Pimlico		5	0.25		1	0.05		0	0.00		6	0.30		700	34.71		12	0.59		3	0.15		0	0.00		715	35.45		3	0.15		0	0.00		0	0.00		3	0.15		71	3.52		6	0.30		0	0.00		0	0.00		77	3.82		10	0.50		2	0.10		1	0.05		13	0.64		66	3.27		12	0.59		0	0.00		2	0.10		80	3.97		31	1.54		4	0.20		1	0.05		36	1.78		2	0.10		0	0.00		0	0.00		2	0.10		158	7.83		10	0.50		0	0.00		0	0.00		0	0.00		168	8.33		705	34.95		13	0.64		1	0.05		0	0.00		1	0.05		720	35.70		23	1.14		1	0.05		0	0.00		24	1.19		155	7.68		12	0.59		0	0.00		2	0.10		169	8.38		0	0.00		0	0.00		0	0.00		1	0.05		2	0.10		0	0.00		0	0.00		1	0.05		4	0.20		2017	97.96		42	2.04		2059	2.38																																													
	Railway Estate		4	0.25		0	0.00		0	0.00		4	0.25		640	40.33		9	0.57		1	0.06		4	0.25		654	41.21		1	0.06		0	0.00		0	0.00		1	0.06		45	2.84		7	0.44		0	0.00		1	0.06		53	3.34		6	0.38		2	0.13		0	0.00		8	0.50		59	3.72		10	0.63		1	0.06		1	0.06		71	4.47		35	2.21		6	0.38		0	0.00		41	2.58		2	0.13		0	0.00		0	0.00		2	0.13		114	7.18		13	0.82		0	0.00		0	0.00		0	0.00		127	8.00		488	30.75		7	0.44		0	0.00		0	0.00		0	0.00		495	31.19		15	0.95		0	0.00		0	0.00		15	0.95		102	6.43		6	0.38		0	0.00		2	0.13		110	6.93		1	0.06		0	0.00		0	0.00		2	0.13		0	0.00		1	0.06		1	0.06		1	0.06		6	0.38		1587	96.47		58	3.53		1645	1.90																																													
	Rasmussen		7	0.32		0	0.00		0	0.00		7	0.32		771	34.92		13	0.59		1	0.05		1	0.05		786	35.60		1	0.05		1	0.05		0	0.00		2	0.09		82	3.71		4	0.18		0	0.00		1	0.05		87	3.94		18	0.82		9	0.41		0	0.00		27	1.22		44	1.99		2	0.09		0	0.00		0	0.00		46	2.08		21	0.95		3	0.14		1	0.05		25	1.13		3	0.14		0	0.00		0	0.00		3	0.14		313	14.18		14	0.63		0	0.00		0	0.00		0	0.00		327	14.81		746	33.79		19	0.86		0	0.00		0	0.00		0	0.00		765	34.65		33	1.49		1	0.05		1	0.05		35	1.59		90	4.08		8	0.36		0	0.00		0	0.00		98	4.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2208	96.55		79	3.45		2287	2.65																																													
	Stuart		1	0.16		0	0.00		0	0.00		1	0.16		242	38.17		3	0.47		0	0.00		0	0.00		245	38.64		0	0.00		0	0.00		0	0.00		0	0.00		14	2.21		1	0.16		0	0.00		0	0.00		15	2.37		4	0.63		0	0.00		0	0.00		4	0.63		9	1.42		2	0.32		0	0.00		0	0.00		11	1.74		5	0.79		1	0.16		0	0.00		6	0.95		1	0.16		0	0.00		0	0.00		1	0.16		82	12.93		5	0.79		0	0.00		0	0.00		0	0.00		87	13.72		230	36.28		2	0.32		0	0.00		0	0.00		0	0.00		232	36.59		8	1.26		0	0.00		0	0.00		8	1.26		19	3.00		3	0.47		0	0.00		0	0.00		22	3.47		0	0.00		0	0.00		0	0.00		2	0.32		0	0.00		0	0.00		0	0.00		0	0.00		2	0.32		634	96.65		22	3.35		656	0.76																																													
	The Weir		6	0.27		1	0.04		0	0.00		7	0.31		707	31.62		8	0.36		1	0.04		0	0.00		716	32.02		0	0.00		0	0.00		0	0.00		0	0.00		70	3.13		2	0.09		0	0.00		0	0.00		72	3.22		14	0.63		2	0.09		3	0.13		19	0.85		41	1.83		4	0.18		0	0.00		0	0.00		45	2.01		31	1.39		3	0.13		0	0.00		34	1.52		7	0.31		1	0.04		0	0.00		8	0.36		193	8.63		16	0.72		0	0.00		0	0.00		0	0.00		209	9.35		928	41.50		11	0.49		5	0.22		1	0.04		2	0.09		947	42.35		38	1.70		0	0.00		0	0.00		38	1.70		125	5.59		14	0.63		0	0.00		1	0.04		140	6.26		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		2236	97.60		55	2.40		2291	2.65																																													
	Townsville City		0	0.00		2	0.26		0	0.00		2	0.26		237	31.18		8	1.05		4	0.53		2	0.26		251	33.03		1	0.13		0	0.00		0	0.00		1	0.13		19	2.50		5	0.66		0	0.00		0	0.00		24	3.16		3	0.39		1	0.13		0	0.00		4	0.53		40	5.26		10	1.32		0	0.00		0	0.00		50	6.58		15	1.97		3	0.39		0	0.00		18	2.37		2	0.26		0	0.00		0	0.00		2	0.26		33	4.34		6	0.79		0	0.00		0	0.00		0	0.00		39	5.13		289	38.03		5	0.66		2	0.26		0	0.00		0	0.00		296	38.95		6	0.79		0	0.00		0	0.00		6	0.79		59	7.76		5	0.66		0	0.00		1	0.13		65	8.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.26		2	0.26		760	97.94		16	2.06		776	0.90																																													
	Townsville Hospital		0	0.00		1	0.23		0	0.00		1	0.23		170	38.55		5	1.13		0	0.00		0	0.00		175	39.68		1	0.23		0	0.00		0	0.00		1	0.23		15	3.40		1	0.23		0	0.00		0	0.00		16	3.63		7	1.59		1	0.23		0	0.00		8	1.81		20	4.54		0	0.00		0	0.00		0	0.00		20	4.54		5	1.13		0	0.00		0	0.00		5	1.13		1	0.23		0	0.00		1	0.23		2	0.45		27	6.12		1	0.23		0	0.00		0	0.00		0	0.00		28	6.35		154	34.92		1	0.23		0	0.00		0	0.00		0	0.00		155	35.15		4	0.91		0	0.00		0	0.00		4	0.91		23	5.22		3	0.68		0	0.00		0	0.00		26	5.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		441	97.35		12	2.65		453	0.52																																													
	Townsville South		4	0.46		0	0.00		0	0.00		4	0.46		367	42.33		7	0.81		1	0.12		0	0.00		375	43.25		2	0.23		0	0.00		1	0.12		3	0.35		29	3.34		1	0.12		0	0.00		2	0.23		32	3.69		6	0.69		0	0.00		0	0.00		6	0.69		34	3.92		7	0.81		1	0.12		2	0.23		44	5.07		13	1.50		2	0.23		0	0.00		15	1.73		0	0.00		0	0.00		0	0.00		0	0.00		78	9.00		8	0.92		0	0.00		0	0.00		0	0.00		86	9.92		227	26.18		7	0.81		1	0.12		0	0.00		0	0.00		235	27.10		4	0.46		1	0.12		0	0.00		5	0.58		52	6.00		7	0.81		1	0.12		0	0.00		60	6.92		1	0.12		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		2	0.23		867	94.65		49	5.35		916	1.06																																															
	Townsville West		4	0.49		0	0.00		1	0.12		5	0.61		250	30.56		5	0.61		2	0.24		0	0.00		257	31.42		1	0.12		0	0.00		0	0.00		1	0.12		22	2.69		2	0.24		0	0.00		0	0.00		24	2.93		6	0.73		3	0.37		0	0.00		9	1.10		50	6.11		5	0.61		1	0.12		1	0.12		57	6.97		19	2.32		1	0.12		0	0.00		20	2.44		5	0.61		0	0.00		0	0.00		5	0.61		56	6.85		6	0.73		0	0.00		0	0.00		0	0.00		62	7.58		310	37.90		1	0.12		0	0.00		0	0.00		1	0.12		312	38.14		7	0.86		1	0.12		0	0.00		8	0.98		47	5.75		5	0.61		2	0.24		3	0.37		57	6.97		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		818	96.69		28	3.31		846	0.98																																															
	Vincent		5	0.29		1	0.06		0	0.00		6	0.35		638	37.22		13	0.76		2	0.12		1	0.06		654	38.16		2	0.12		1	0.06		0	0.00		3	0.18		41	2.39		1	0.06		0	0.00		1	0.06		43	2.51		9	0.53		2	0.12		0	0.00		11	0.64		37	2.16		6	0.35		0	0.00		0	0.00		43	2.51		26	1.52		1	0.06		1	0.06		28	1.63		2	0.12		0	0.00		0	0.00		2	0.12		159	9.28		12	0.70		0	0.00		0	0.00		0	0.00		171	9.98		628	36.64		16	0.93		0	0.00		0	0.00		0	0.00		644	37.57		23	1.34		0	0.00		0	0.00		23	1.34		73	4.26		11	0.64		0	0.00		0	0.00		84	4.90		1	0.06		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		2	0.12		1714	97.22		49	2.78		1763	2.04																																															
	Willows		4	0.23		0	0.00		0	0.00		4	0.23		501	28.29		7	0.40		1	0.06		0	0.00		509	28.74		2	0.11		0	0.00		0	0.00		2	0.11		93	5.25		2	0.11		0	0.00		0	0.00		95	5.36		12	0.68		3	0.17		0	0.00		15	0.85		26	1.47		1	0.06		0	0.00		0	0.00		27	1.52		22	1.24		1	0.06		0	0.00		23	1.30		3	0.17		0	0.00		0	0.00		3	0.17		97	5.48		10	0.56		0	0.00		0	0.00		0	0.00		107	6.04		873	49.29		12	0.68		2	0.11		0	0.00		0	0.00		887	50.08		22	1.24		2	0.11		0	0.00		24	1.36		73	4.12		1	0.06		0	0.00		0	0.00		74	4.18		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		1771	98.61		25	1.39		1796	2.08																																															
	Woodstock		1	0.26		0	0.00		0	0.00		1	0.26		87	22.77		2	0.52		0	0.00		0	0.00		89	23.30		1	0.26		0	0.00		0	0.00		1	0.26		21	5.50		0	0.00		0	0.00		0	0.00		21	5.50		1	0.26		0	0.00		0	0.00		1	0.26		5	1.31		3	0.79		0	0.00		0	0.00		8	2.09		5	1.31		0	0.00		0	0.00		5	1.31		1	0.26		0	0.00		0	0.00		1	0.26		100	26.18		8	2.09		0	0.00		0	0.00		0	0.00		108	28.27		139	36.39		1	0.26		0	0.00		0	0.00		0	0.00		140	36.65		2	0.52		0	0.00		0	0.00		2	0.52		5	1.31		0	0.00		0	0.00		0	0.00		5	1.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		382	94.32		23	5.68		405	0.47																																															
	Wulguru		8	0.27		3	0.10		1	0.03		12	0.41		1153	38.95		23	0.78		5	0.17		1	0.03		1182	39.93		3	0.10		0	0.00		0	0.00		3	0.10		120	4.05		6	0.20		0	0.00		0	0.00		126	4.26		24	0.81		2	0.07		0	0.00		26	0.88		51	1.72		10	0.34		0	0.00		0	0.00		61	2.06		43	1.45		2	0.07		0	0.00		45	1.52		1	0.03		0	0.00		0	0.00		1	0.03		308	10.41		31	1.05		0	0.00		0	0.00		0	0.00		339	11.45		962	32.50		20	0.68		2	0.07		0	0.00		1	0.03		985	33.28		28	0.95		1	0.03		0	0.00		29	0.98		132	4.46		13	0.44		0	0.00		1	0.03		146	4.93		1	0.03		0	0.00		0	0.00		1	0.03		2	0.07		0	0.00		0	0.00		1	0.03		5	0.17		2960	97.66		71	2.34		3031	3.51																																															
	Special Hospitals		3	0.89		1	0.30		0	0.00		4	1.19		158	46.88		0	0.00		0	0.00		0	0.00		158	46.88		2	0.59		0	0.00		0	0.00		2	0.59		28	8.31		0	0.00		0	0.00		0	0.00		28	8.31		2	0.59		0	0.00		0	0.00		2	0.59		1	0.30		0	0.00		0	0.00		0	0.00		1	0.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	3.56		0	0.00		0	0.00		0	0.00		0	0.00		12	3.56		124	36.80		0	0.00		0	0.00		0	0.00		0	0.00		124	36.80		2	0.59		0	0.00		0	0.00		2	0.59		4	1.19		0	0.00		0	0.00		0	0.00		4	1.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		337	95.20		17	4.80		354	0.41																																															
	Total Ordinary		210	0.29		36	0.05		8	0.01		254	0.35		24079	33.59		433	0.60		73	0.10		45	0.06		24630	34.36		62	0.09		6	0.01		3	0.00		71	0.10		2252	3.14		154	0.21		6	0.01		8	0.01		2420	3.38		506	0.71		80	0.11		9	0.01		595	0.83		1816	2.53		268	0.37		12	0.02		22	0.03		2118	2.95		1031	1.44		95	0.13		14	0.02		1140	1.59		96	0.13		3	0.00		1	0.00		100	0.14		6296	8.78		498	0.69		3	0.00		0	0.00		3	0.00		6800	9.49		27788	38.77		440	0.61		42	0.06		10	0.01		22	0.03		28302	39.48		765	1.07		21	0.03		3	0.00		789	1.10		3905	5.45		373	0.52		23	0.03		33	0.05		4334	6.05		22	0.03		1	0.00		2	0.00		60	0.08		12	0.02		6	0.01		2	0.00		21	0.03		126	0.18		71679	97.21		2055	2.79		73734	85.28																																															
	ABSENT		7	0.19		6	0.16		1	0.03		14	0.38		1167	31.54		19	0.51		6	0.16		2	0.05		1194	32.27		2	0.05		0	0.00		0	0.00		2	0.05		200	5.41		8	0.22		0	0.00		0	0.00		208	5.62		27	0.73		1	0.03		1	0.03		29	0.78		114	3.08		15	0.41		0	0.00		1	0.03		130	3.51		62	1.68		4	0.11		1	0.03		67	1.81		5	0.14		0	0.00		0	0.00		5	0.14		333	9.00		33	0.89		0	0.00		0	0.00		1	0.03		367	9.92		1319	35.65		26	0.70		5	0.14		0	0.00		2	0.05		1352	36.54		63	1.70		0	0.00		0	0.00		63	1.70		242	6.54		13	0.35		3	0.08		3	0.08		261	7.05		2	0.05		0	0.00		0	0.00		3	0.08		0	0.00		0	0.00		0	0.00		3	0.08		8	0.22		3700	98.67		50	1.33		3750	4.34																																															
	POSTAL		7	0.22		1	0.03		0	0.00		8	0.25		966	30.66		31	0.98		3	0.10		4	0.13		1004	31.86		0	0.00		0	0.00		0	0.00		0	0.00		83	2.63		7	0.22		3	0.10		1	0.03		94	2.98		15	0.48		5	0.16		1	0.03		21	0.67		50	1.59		5	0.16		3	0.10		0	0.00		58	1.84		26	0.83		1	0.03		0	0.00		27	0.86		1	0.03		0	0.00		0	0.00		1	0.03		270	8.57		38	1.21		0	0.00		0	0.00		0	0.00		308	9.77		1382	43.86		20	0.63		2	0.06		2	0.06		2	0.06		1408	44.68		29	0.92		0	0.00		0	0.00		29	0.92		156	4.95		21	0.67		4	0.13		5	0.16		186	5.90		1	0.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		5	0.16		7	0.22		3151	98.35		53	1.65		3204	3.71																																															
	PRE_POLL		7	0.15		0	0.00		0	0.00		7	0.15		1114	24.15		19	0.41		3	0.07		3	0.07		1139	24.70		6	0.13		0	0.00		0	0.00		6	0.13		127	2.75		6	0.13		0	0.00		1	0.02		134	2.91		36	0.78		4	0.09		0	0.00		40	0.87		122	2.65		15	0.33		1	0.02		1	0.02		139	3.01		91	1.97		9	0.20		1	0.02		101	2.19		10	0.22		0	0.00		0	0.00		10	0.22		328	7.11		32	0.69		0	0.00		0	0.00		0	0.00		360	7.81		2284	49.52		54	1.17		2	0.04		1	0.02		4	0.09		2345	50.85		40	0.87		0	0.00		0	0.00		40	0.87		260	5.64		16	0.35		5	0.11		7	0.15		288	6.24		1	0.02		0	0.00		0	0.00		1	0.02		0	0.00		0	0.00		0	0.00		1	0.02		3	0.07		4612	99.08		43	0.92		4655	5.38																																															
	PROVISIONAL		1	0.09		3	0.28		0	0.00		4	0.37		405	37.57		5	0.46		1	0.09		2	0.19		413	38.31		2	0.19		0	0.00		1	0.09		3	0.28		31	2.88		2	0.19		0	0.00		1	0.09		34	3.15		10	0.93		0	0.00		0	0.00		10	0.93		47	4.36		2	0.19		1	0.09		1	0.09		51	4.73		26	2.41		2	0.19		0	0.00		28	2.60		2	0.19		0	0.00		0	0.00		2	0.19		108	10.02		3	0.28		0	0.00		0	0.00		0	0.00		111	10.30		328	30.43		3	0.28		0	0.00		0	0.00		0	0.00		331	30.71		35	3.25		0	0.00		0	0.00		35	3.25		46	4.27		6	0.56		0	0.00		3	0.28		55	5.10		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		1078	96.08		44	3.92		1122	1.30																																															
	Division Summary		232	0.28		46	0.05		9	0.01		287	0.34		27731	32.93		507	0.60		86	0.10		56	0.07		28380	33.70		72	0.09		6	0.01		4	0.00		82	0.10		2693	3.20		177	0.21		9	0.01		11	0.01		2890	3.43		594	0.71		90	0.11		11	0.01		695	0.83		2149	2.55		305	0.36		17	0.02		25	0.03		2496	2.96		1236	1.47		111	0.13		16	0.02		1363	1.62		114	0.14		3	0.00		1	0.00		118	0.14		7335	8.71		604	0.72		3	0.00		0	0.00		4	0.00		7946	9.43		33101	39.30		543	0.64		51	0.06		13	0.02		30	0.04		33738	40.06		932	1.11		21	0.02		3	0.00		956	1.14		4609	5.47		429	0.51		35	0.04		51	0.06		5124	6.08		26	0.03		1	0.00		2	0.00		65	0.08		12	0.01		6	0.01		3	0.00		30	0.04		145	0.17		84220	97.40		2245	2.60		86465	95.12																																															
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
