Senate - 2001 Election:  Queensland																																																																																																																																																																																																																																																												
First Preference Vote by Candidate																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Ryan (88171)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	The Gap		4	0.13		2	0.06		0	0.00		6	0.19		819	26.10		39	1.24		4	0.13		3	0.10		865	27.57		2	0.06		1	0.03		0	0.00		3	0.10		138	4.40		23	0.73		0	0.00		0	0.00		161	5.13		15	0.48		5	0.16		1	0.03		21	0.67		131	4.17		34	1.08		0	0.00		2	0.06		167	5.32		28	0.89		5	0.16		0	0.00		33	1.05		0	0.00		1	0.03		0	0.00		1	0.03		75	2.39		28	0.89		0	0.00		0	0.00		0	0.00		103	3.28		1372	43.72		27	0.86		11	0.35		1	0.03		0	0.00		1411	44.96		17	0.54		2	0.06		0	0.00		19	0.61		296	9.43		45	1.43		1	0.03		3	0.10		345	10.99		0	0.00		0	0.00		1	0.03		0	0.00		2	0.06		0	0.00		0	0.00		0	0.00		3	0.10		3138	97.91		67	2.09		3205	3.80																																															
	The Gap East		6	0.18		3	0.09		0	0.00		9	0.27		866	25.67		24	0.71		4	0.12		3	0.09		897	26.59		0	0.00		0	0.00		1	0.03		1	0.03		124	3.68		36	1.07		0	0.00		0	0.00		160	4.74		16	0.47		1	0.03		0	0.00		17	0.50		175	5.19		30	0.89		2	0.06		6	0.18		213	6.31		32	0.95		10	0.30		1	0.03		43	1.27		2	0.06		0	0.00		0	0.00		2	0.06		65	1.93		31	0.92		0	0.00		0	0.00		0	0.00		96	2.85		1471	43.60		33	0.98		6	0.18		0	0.00		4	0.12		1514	44.87		9	0.27		2	0.06		0	0.00		11	0.33		348	10.31		54	1.60		2	0.06		4	0.12		408	12.09		0	0.00		0	0.00		3	0.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.09		3374	97.15		99	2.85		3473	4.12																																															
	The Gap West		2	0.09		2	0.09		0	0.00		4	0.18		526	23.59		14	0.63		1	0.04		2	0.09		543	24.35		1	0.04		0	0.00		0	0.00		1	0.04		115	5.16		14	0.63		0	0.00		0	0.00		129	5.78		14	0.63		4	0.18		0	0.00		18	0.81		98	4.39		14	0.63		0	0.00		1	0.04		113	5.07		26	1.17		2	0.09		0	0.00		28	1.26		5	0.22		1	0.04		0	0.00		6	0.27		58	2.60		6	0.27		0	0.00		0	0.00		0	0.00		64	2.87		1079	48.39		21	0.94		5	0.22		0	0.00		3	0.13		1108	49.69		5	0.22		2	0.09		0	0.00		7	0.31		178	7.98		29	1.30		0	0.00		2	0.09		209	9.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2230	97.76		51	2.24		2281	2.71																																															
	Toowong (Ryan)		8	0.28		4	0.14		0	0.00		12	0.43		681	24.12		37	1.31		7	0.25		4	0.14		729	25.82		1	0.04		0	0.00		0	0.00		1	0.04		157	5.56		34	1.20		0	0.00		1	0.04		192	6.80		11	0.39		3	0.11		5	0.18		19	0.67		143	5.07		35	1.24		0	0.00		5	0.18		183	6.48		28	0.99		11	0.39		3	0.11		42	1.49		1	0.04		1	0.04		0	0.00		2	0.07		37	1.31		17	0.60		0	0.00		0	0.00		0	0.00		54	1.91		1112	39.39		27	0.96		5	0.18		1	0.04		4	0.14		1149	40.70		8	0.28		0	0.00		0	0.00		8	0.28		363	12.86		57	2.02		3	0.11		5	0.18		428	15.16		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.11		4	0.14		2823	98.12		54	1.88		2877	3.41																																															
	Toowong West		4	0.41		4	0.41		1	0.10		9	0.92		223	22.92		10	1.03		2	0.21		2	0.21		237	24.36		0	0.00		0	0.00		0	0.00		0	0.00		50	5.14		15	1.54		1	0.10		1	0.10		67	6.89		0	0.00		0	0.00		0	0.00		0	0.00		70	7.19		23	2.36		1	0.10		4	0.41		98	10.07		8	0.82		5	0.51		0	0.00		13	1.34		0	0.00		0	0.00		0	0.00		0	0.00		22	2.26		11	1.13		0	0.00		0	0.00		0	0.00		33	3.39		350	35.97		6	0.62		4	0.41		0	0.00		0	0.00		360	37.00		2	0.21		0	0.00		0	0.00		2	0.21		121	12.44		29	2.98		0	0.00		1	0.10		151	15.52		1	0.10		0	0.00		0	0.00		0	0.00		1	0.10		1	0.10		0	0.00		0	0.00		3	0.31		973	98.38		16	1.62		989	1.17																																															
	Upper Brookfield		0	0.00		1	0.36		0	0.00		1	0.36		61	21.71		1	0.36		1	0.36		0	0.00		63	22.42		0	0.00		0	0.00		0	0.00		0	0.00		25	8.90		4	1.42		0	0.00		0	0.00		29	10.32		0	0.00		0	0.00		0	0.00		0	0.00		35	12.46		10	3.56		1	0.36		0	0.00		46	16.37		3	1.07		1	0.36		0	0.00		4	1.42		0	0.00		0	0.00		0	0.00		0	0.00		20	7.12		2	0.71		0	0.00		0	0.00		0	0.00		22	7.83		95	33.81		0	0.00		0	0.00		0	0.00		0	0.00		95	33.81		2	0.71		0	0.00		0	0.00		2	0.71		16	5.69		3	1.07		0	0.00		0	0.00		19	6.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		281	97.91		6	2.09		287	0.34																																															
	Special Hospitals		0	0.00		0	0.00		0	0.00		0	0.00		113	27.90		0	0.00		0	0.00		0	0.00		113	27.90		2	0.49		0	0.00		0	0.00		2	0.49		52	12.84		0	0.00		0	0.00		0	0.00		52	12.84		1	0.25		0	0.00		0	0.00		1	0.25		1	0.25		1	0.25		0	0.00		0	0.00		2	0.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	1.98		2	0.49		0	0.00		0	0.00		0	0.00		10	2.47		216	53.33		0	0.00		0	0.00		0	0.00		0	0.00		216	53.33		0	0.00		0	0.00		0	0.00		0	0.00		9	2.22		0	0.00		0	0.00		0	0.00		9	2.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		405	94.19		25	5.81		430	0.51																																															
	Total Ordinary		127	0.18		45	0.07		7	0.01		179	0.26		16926	24.57		584	0.85		111	0.16		58	0.08		17679	25.66		19	0.03		7	0.01		2	0.00		28	0.04		3967	5.76		627	0.91		8	0.01		11	0.02		4613	6.70		447	0.65		118	0.17		26	0.04		591	0.86		2857	4.15		713	1.04		17	0.02		53	0.08		3640	5.28		709	1.03		173	0.25		12	0.02		894	1.30		56	0.08		20	0.03		3	0.00		79	0.11		1800	2.61		457	0.66		2	0.00		1	0.00		2	0.00		2262	3.28		30541	44.34		628	0.91		156	0.23		39	0.06		56	0.08		31420	45.61		259	0.38		17	0.02		1	0.00		277	0.40		6129	8.90		938	1.36		32	0.05		72	0.10		7171	10.41		21	0.03		4	0.01		4	0.01		3	0.00		4	0.01		3	0.00		0	0.00		13	0.02		52	0.08		68885	97.58		1705	2.42		70590	83.73																																															
	ABSENT		7	0.13		10	0.18		1	0.02		18	0.33		1237	22.36		45	0.81		11	0.20		11	0.20		1304	23.57		1	0.02		0	0.00		0	0.00		1	0.02		194	3.51		41	0.74		0	0.00		0	0.00		235	4.25		52	0.94		12	0.22		5	0.09		69	1.25		319	5.77		51	0.92		3	0.05		2	0.04		375	6.78		130	2.35		15	0.27		1	0.02		146	2.64		8	0.14		0	0.00		1	0.02		9	0.16		169	3.05		39	0.70		0	0.00		0	0.00		0	0.00		208	3.76		2392	43.23		51	0.92		13	0.23		3	0.05		6	0.11		2465	44.55		38	0.69		2	0.04		0	0.00		40	0.72		558	10.08		81	1.46		3	0.05		12	0.22		654	11.82		2	0.04		3	0.05		1	0.02		0	0.00		1	0.02		0	0.00		1	0.02		1	0.02		9	0.16		5533	98.38		91	1.62		5624	6.67																																															
	POSTAL		4	0.11		0	0.00		0	0.00		4	0.11		822	23.19		29	0.82		9	0.25		12	0.34		872	24.60		3	0.08		0	0.00		0	0.00		3	0.08		167	4.71		28	0.79		0	0.00		1	0.03		196	5.53		21	0.59		7	0.20		0	0.00		28	0.79		103	2.91		36	1.02		0	0.00		3	0.08		142	4.01		10	0.28		3	0.08		0	0.00		13	0.37		3	0.08		1	0.03		0	0.00		4	0.11		129	3.64		29	0.82		0	0.00		0	0.00		0	0.00		158	4.46		1714	48.35		58	1.64		17	0.48		0	0.00		8	0.23		1797	50.69		22	0.62		1	0.03		0	0.00		23	0.65		243	6.85		47	1.33		2	0.06		8	0.23		300	8.46		0	0.00		2	0.06		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		2	0.06		5	0.14		3545	98.64		49	1.36		3594	4.26																																															
	PRE_POLL		6	0.15		1	0.03		2	0.05		9	0.23		980	24.82		45	1.14		5	0.13		6	0.15		1036	26.23		1	0.03		0	0.00		0	0.00		1	0.03		202	5.12		34	0.86		0	0.00		0	0.00		236	5.98		29	0.73		7	0.18		2	0.05		38	0.96		159	4.03		49	1.24		0	0.00		2	0.05		210	5.32		29	0.73		9	0.23		1	0.03		39	0.99		4	0.10		2	0.05		2	0.05		8	0.20		103	2.61		19	0.48		0	0.00		0	0.00		0	0.00		122	3.09		1717	43.48		48	1.22		10	0.25		4	0.10		5	0.13		1784	45.18		14	0.35		2	0.05		0	0.00		16	0.41		359	9.09		78	1.98		1	0.03		7	0.18		445	11.27		2	0.05		0	0.00		1	0.03		0	0.00		0	0.00		2	0.05		0	0.00		0	0.00		5	0.13		3949	98.92		43	1.08		3992	4.74																																															
	PROVISIONAL		0	0.00		1	0.20		0	0.00		1	0.20		143	29.01		1	0.20		0	0.00		3	0.61		147	29.82		0	0.00		1	0.20		0	0.00		1	0.20		23	4.67		2	0.41		0	0.00		0	0.00		25	5.07		2	0.41		1	0.20		0	0.00		3	0.61		31	6.29		3	0.61		0	0.00		1	0.20		35	7.10		12	2.43		1	0.20		0	0.00		13	2.64		0	0.00		0	0.00		0	0.00		0	0.00		13	2.64		1	0.20		0	0.00		0	0.00		0	0.00		14	2.84		181	36.71		2	0.41		0	0.00		0	0.00		1	0.20		184	37.32		6	1.22		0	0.00		0	0.00		6	1.22		60	12.17		4	0.81		0	0.00		0	0.00		64	12.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		493	97.24		14	2.76		507	0.60																																															
	Division Summary		144	0.17		57	0.07		10	0.01		211	0.26		20108	24.40		704	0.85		136	0.17		90	0.11		21038	25.53		24	0.03		8	0.01		2	0.00		34	0.04		4553	5.53		732	0.89		8	0.01		12	0.01		5305	6.44		551	0.67		145	0.18		33	0.04		729	0.88		3469	4.21		852	1.03		20	0.02		61	0.07		4402	5.34		890	1.08		201	0.24		14	0.02		1105	1.34		71	0.09		23	0.03		6	0.01		100	0.12		2214	2.69		545	0.66		2	0.00		1	0.00		2	0.00		2764	3.35		36545	44.35		787	0.96		196	0.24		46	0.06		76	0.09		37650	45.69		339	0.41		22	0.03		1	0.00		362	0.44		7349	8.92		1148	1.39		38	0.05		99	0.12		8634	10.48		25	0.03		9	0.01		6	0.01		4	0.00		5	0.01		5	0.01		1	0.00		16	0.02		71	0.09		82405	97.74		1902	2.26		84307	95.62																																															
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
