Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate 																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Griffith (92367)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Mt Petrie (Griffith)		1	0.11		0	0.00		0	0.00		1	0.11		224	23.80		9	0.96		0	0.00		0	0.00		233	24.76		0	0.00		0	0.00		0	0.00		0	0.00		61	6.48		6	0.64		1	0.11		0	0.00		68	7.23		9	0.96		4	0.43		1	0.11		14	1.49		10	1.06		1	0.11		0	0.00		1	0.11		12	1.28		6	0.64		0	0.00		0	0.00		6	0.64		1	0.11		0	0.00		0	0.00		1	0.11		28	2.98		15	1.59		0	0.00		0	0.00		0	0.00		43	4.57		486	51.65		4	0.43		1	0.11		0	0.00		1	0.11		492	52.28		3	0.32		1	0.11		0	0.00		4	0.43		60	6.38		6	0.64		0	0.00		1	0.11		67	7.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		941	97.51		24	2.49		965	1.10																																															
	Mount Thompson		7	0.47		2	0.13		0	0.00		9	0.60		580	38.64		14	0.93		1	0.07		2	0.13		597	39.77		0	0.00		0	0.00		0	0.00		0	0.00		65	4.33		5	0.33		0	0.00		0	0.00		70	4.66		13	0.87		1	0.07		1	0.07		15	1.00		36	2.40		7	0.47		0	0.00		1	0.07		44	2.93		12	0.80		0	0.00		0	0.00		12	0.80		2	0.13		0	0.00		0	0.00		2	0.13		89	5.93		7	0.47		0	0.00		0	0.00		0	0.00		96	6.40		495	32.98		5	0.33		4	0.27		1	0.07		1	0.07		506	33.71		8	0.53		0	0.00		0	0.00		8	0.53		116	7.73		24	1.60		0	0.00		0	0.00		140	9.33		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		2	0.13		1501	96.40		56	3.60		1557	1.78																																															
	Murarrie		9	0.66		3	0.22		0	0.00		12	0.88		755	55.07		11	0.80		3	0.22		2	0.15		771	56.24		2	0.15		0	0.00		0	0.00		2	0.15		39	2.84		7	0.51		0	0.00		0	0.00		46	3.36		8	0.58		0	0.00		0	0.00		8	0.58		26	1.90		6	0.44		0	0.00		0	0.00		32	2.33		18	1.31		1	0.07		0	0.00		19	1.39		1	0.07		0	0.00		0	0.00		1	0.07		83	6.05		17	1.24		1	0.07		0	0.00		0	0.00		101	7.37		264	19.26		7	0.51		1	0.07		1	0.07		1	0.07		274	19.99		20	1.46		0	0.00		0	0.00		20	1.46		72	5.25		12	0.88		0	0.00		0	0.00		84	6.13		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		1371	96.41		51	3.59		1422	1.62																																															
	Norman Creek		5	0.25		4	0.20		1	0.05		10	0.50		708	35.67		22	1.11		7	0.35		1	0.05		738	37.18		0	0.00		1	0.05		0	0.00		1	0.05		62	3.12		12	0.60		0	0.00		0	0.00		74	3.73		8	0.40		0	0.00		0	0.00		8	0.40		73	3.68		12	0.60		1	0.05		1	0.05		87	4.38		23	1.16		4	0.20		0	0.00		27	1.36		3	0.15		0	0.00		0	0.00		3	0.15		76	3.83		13	0.65		0	0.00		0	0.00		0	0.00		89	4.48		702	35.37		15	0.76		2	0.10		0	0.00		1	0.05		720	36.27		9	0.45		1	0.05		0	0.00		10	0.50		178	8.97		36	1.81		2	0.10		1	0.05		217	10.93		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		1985	97.02		61	2.98		2046	2.34																																															
	Norman Park		3	0.21		0	0.00		1	0.07		4	0.28		458	32.37		10	0.71		3	0.21		2	0.14		473	33.43		0	0.00		0	0.00		0	0.00		0	0.00		53	3.75		12	0.85		0	0.00		0	0.00		65	4.59		4	0.28		1	0.07		0	0.00		5	0.35		61	4.31		16	1.13		1	0.07		0	0.00		78	5.51		11	0.78		3	0.21		0	0.00		14	0.99		0	0.00		1	0.07		0	0.00		1	0.07		37	2.61		6	0.42		0	0.00		0	0.00		0	0.00		43	3.04		534	37.74		17	1.20		3	0.21		0	0.00		3	0.21		557	39.36		5	0.35		1	0.07		0	0.00		6	0.42		135	9.54		27	1.91		2	0.14		5	0.35		169	11.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1415	98.33		24	1.67		1439	1.64																																															
	Regina Caeli		1	0.19		0	0.00		0	0.00		1	0.19		160	30.13		7	1.32		1	0.19		0	0.00		168	31.64		0	0.00		0	0.00		0	0.00		0	0.00		29	5.46		7	1.32		0	0.00		0	0.00		36	6.78		3	0.56		1	0.19		0	0.00		4	0.75		11	2.07		0	0.00		0	0.00		0	0.00		11	2.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	2.07		8	1.51		0	0.00		0	0.00		0	0.00		19	3.58		241	45.39		5	0.94		2	0.38		0	0.00		0	0.00		248	46.70		1	0.19		0	0.00		0	0.00		1	0.19		36	6.78		7	1.32		0	0.00		0	0.00		43	8.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		531	97.79		12	2.21		543	0.62																																															
	St James		1	0.08		2	0.17		0	0.00		3	0.25		399	32.98		19	1.57		4	0.33		2	0.17		424	35.04		1	0.08		2	0.17		0	0.00		3	0.25		52	4.30		7	0.58		0	0.00		0	0.00		59	4.88		3	0.25		3	0.25		0	0.00		6	0.50		32	2.64		16	1.32		2	0.17		0	0.00		50	4.13		8	0.66		4	0.33		0	0.00		12	0.99		0	0.00		1	0.08		0	0.00		1	0.08		34	2.81		7	0.58		0	0.00		0	0.00		0	0.00		41	3.39		453	37.44		10	0.83		8	0.66		0	0.00		1	0.08		472	39.01		7	0.58		0	0.00		0	0.00		7	0.58		120	9.92		8	0.66		1	0.08		3	0.25		132	10.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1210	96.80		40	3.20		1250	1.43																																															
	Seven Hills College		2	0.14		2	0.14		0	0.00		4	0.28		504	34.93		15	1.04		5	0.35		3	0.21		527	36.52		0	0.00		0	0.00		0	0.00		0	0.00		63	4.37		9	0.62		0	0.00		0	0.00		72	4.99		7	0.49		0	0.00		0	0.00		7	0.49		53	3.67		8	0.55		0	0.00		0	0.00		61	4.23		17	1.18		3	0.21		1	0.07		21	1.46		1	0.07		0	0.00		0	0.00		1	0.07		62	4.30		18	1.25		1	0.07		0	0.00		0	0.00		81	5.61		488	33.82		11	0.76		5	0.35		0	0.00		2	0.14		506	35.07		4	0.28		1	0.07		0	0.00		5	0.35		134	9.29		20	1.39		0	0.00		3	0.21		157	10.88		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		1443	95.82		63	4.18		1506	1.72																																															
	Seville Road		7	0.53		2	0.15		0	0.00		9	0.69		625	47.71		12	0.92		3	0.23		1	0.08		641	48.93		0	0.00		0	0.00		0	0.00		0	0.00		33	2.52		9	0.69		1	0.08		0	0.00		43	3.28		14	1.07		2	0.15		0	0.00		16	1.22		34	2.60		8	0.61		0	0.00		0	0.00		42	3.21		16	1.22		3	0.23		0	0.00		19	1.45		0	0.00		1	0.08		0	0.00		1	0.08		66	5.04		10	0.76		0	0.00		0	0.00		0	0.00		76	5.80		323	24.66		6	0.46		1	0.08		0	0.00		1	0.08		331	25.27		8	0.61		0	0.00		0	0.00		8	0.61		119	9.08		3	0.23		0	0.00		1	0.08		123	9.39		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		1310	96.25		51	3.75		1361	1.55																																															
	Tingalpa		11	0.31		1	0.03		0	0.00		12	0.34		1608	45.16		29	0.81		2	0.06		5	0.14		1644	46.17		3	0.08		0	0.00		0	0.00		3	0.08		97	2.72		8	0.22		0	0.00		0	0.00		105	2.95		24	0.67		5	0.14		1	0.03		30	0.84		76	2.13		9	0.25		0	0.00		1	0.03		86	2.42		34	0.95		4	0.11		0	0.00		38	1.07		0	0.00		0	0.00		0	0.00		0	0.00		178	5.00		18	0.51		0	0.00		0	0.00		0	0.00		196	5.50		1144	32.13		14	0.39		2	0.06		0	0.00		0	0.00		1160	32.58		32	0.90		1	0.03		0	0.00		33	0.93		220	6.18		23	0.65		3	0.08		1	0.03		247	6.94		3	0.08		0	0.00		0	0.00		1	0.03		0	0.00		2	0.06		0	0.00		1	0.03		7	0.20		3561	96.43		132	3.57		3693	4.21																																															
	Wondall Heights (Griffith)		1	0.25		0	0.00		0	0.00		1	0.25		197	49.25		0	0.00		1	0.25		0	0.00		198	49.50		0	0.00		0	0.00		0	0.00		0	0.00		11	2.75		1	0.25		0	0.00		0	0.00		12	3.00		1	0.25		0	0.00		0	0.00		1	0.25		6	1.50		0	0.00		0	0.00		0	0.00		6	1.50		3	0.75		1	0.25		0	0.00		4	1.00		1	0.25		0	0.00		0	0.00		1	0.25		20	5.00		1	0.25		0	0.00		0	0.00		0	0.00		21	5.25		119	29.75		0	0.00		0	0.00		0	0.00		1	0.25		120	30.00		3	0.75		0	0.00		0	0.00		3	0.75		30	7.50		3	0.75		0	0.00		0	0.00		33	8.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		400	96.39		15	3.61		415	0.47																																															
	Special Hospitals		1	0.25		0	0.00		0	0.00		1	0.25		178	43.95		0	0.00		0	0.00		0	0.00		178	43.95		1	0.25		0	0.00		0	0.00		1	0.25		15	3.70		0	0.00		0	0.00		0	0.00		15	3.70		1	0.25		0	0.00		0	0.00		1	0.25		2	0.49		0	0.00		0	0.00		0	0.00		2	0.49		0	0.00		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		1	0.25		13	3.21		0	0.00		0	0.00		0	0.00		0	0.00		13	3.21		186	45.93		0	0.00		0	0.00		0	0.00		0	0.00		186	45.93		1	0.25		0	0.00		0	0.00		1	0.25		6	1.48		0	0.00		0	0.00		0	0.00		6	1.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		405	97.36		11	2.64		416	0.47																																															
	Total Ordinary		216	0.31		42	0.06		7	0.01		265	0.38		25072	35.56		602	0.85		100	0.14		64	0.09		25838	36.65		24	0.03		8	0.01		0	0.00		32	0.05		2551	3.62		387	0.55		8	0.01		3	0.00		2949	4.18		471	0.67		87	0.12		16	0.02		574	0.81		2104	2.98		398	0.56		15	0.02		24	0.03		2541	3.60		717	1.02		102	0.14		9	0.01		828	1.17		61	0.09		13	0.02		0	0.00		74	0.10		2800	3.97		474	0.67		3	0.00		0	0.00		2	0.00		3279	4.65		26714	37.89		456	0.65		94	0.13		15	0.02		47	0.07		27326	38.76		422	0.60		15	0.02		3	0.00		440	0.62		5642	8.00		586	0.83		24	0.03		59	0.08		6311	8.95		19	0.03		3	0.00		1	0.00		3	0.00		8	0.01		3	0.00		0	0.00		11	0.02		48	0.07		70505	96.73		2385	3.27		72890	83.19																																															
	ABSENT		27	0.43		4	0.06		0	0.00		31	0.49		1988	31.73		43	0.69		4	0.06		7	0.11		2042	32.59		13	0.21		0	0.00		0	0.00		13	0.21		207	3.30		22	0.35		0	0.00		0	0.00		229	3.65		58	0.93		5	0.08		5	0.08		68	1.09		285	4.55		28	0.45		0	0.00		3	0.05		316	5.04		117	1.87		16	0.26		2	0.03		135	2.15		11	0.18		1	0.02		0	0.00		12	0.19		236	3.77		32	0.51		0	0.00		1	0.02		0	0.00		269	4.29		2378	37.95		35	0.56		13	0.21		2	0.03		2	0.03		2430	38.78		78	1.24		0	0.00		0	0.00		78	1.24		584	9.32		43	0.69		5	0.08		8	0.13		640	10.21		3	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.05		6266	98.17		117	1.83		6383	7.28																																															
	POSTAL		17	0.37		0	0.00		1	0.02		18	0.39		1846	40.06		39	0.85		10	0.22		5	0.11		1900	41.23		0	0.00		0	0.00		0	0.00		0	0.00		143	3.10		17	0.37		0	0.00		0	0.00		160	3.47		22	0.48		3	0.07		0	0.00		25	0.54		71	1.54		14	0.30		0	0.00		0	0.00		85	1.84		15	0.33		1	0.02		0	0.00		16	0.35		1	0.02		0	0.00		1	0.02		2	0.04		245	5.32		41	0.89		0	0.00		0	0.00		0	0.00		286	6.21		1795	38.95		54	1.17		13	0.28		0	0.00		8	0.17		1870	40.58		16	0.35		0	0.00		0	0.00		16	0.35		200	4.34		27	0.59		0	0.00		1	0.02		228	4.95		1	0.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.02		2	0.04		4608	98.40		75	1.60		4683	5.34																																															
	PRE_POLL		5	0.17		3	0.10		0	0.00		8	0.27		892	30.32		20	0.68		2	0.07		4	0.14		918	31.20		0	0.00		0	0.00		0	0.00		0	0.00		94	3.20		16	0.54		0	0.00		0	0.00		110	3.74		24	0.82		6	0.20		1	0.03		31	1.05		100	3.40		15	0.51		2	0.07		2	0.07		119	4.04		20	0.68		2	0.07		0	0.00		22	0.75		6	0.20		0	0.00		0	0.00		6	0.20		98	3.33		14	0.48		0	0.00		0	0.00		0	0.00		112	3.81		1248	42.42		28	0.95		4	0.14		0	0.00		0	0.00		1280	43.51		18	0.61		0	0.00		0	0.00		18	0.61		279	9.48		32	1.09		2	0.07		3	0.10		316	10.74		2	0.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.07		2942	98.72		38	1.28		2980	3.40																																															
	PROVISIONAL		4	0.60		0	0.00		0	0.00		4	0.60		244	36.75		4	0.60		1	0.15		0	0.00		249	37.50		1	0.15		0	0.00		0	0.00		1	0.15		10	1.51		1	0.15		0	0.00		0	0.00		11	1.66		6	0.90		1	0.15		1	0.15		8	1.20		31	4.67		4	0.60		0	0.00		0	0.00		35	5.27		24	3.61		2	0.30		0	0.00		26	3.92		0	0.00		0	0.00		0	0.00		0	0.00		21	3.16		1	0.15		0	0.00		0	0.00		0	0.00		22	3.31		229	34.49		1	0.15		0	0.00		0	0.00		1	0.15		231	34.79		10	1.51		0	0.00		0	0.00		10	1.51		65	9.79		1	0.15		1	0.15		0	0.00		67	10.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		664	96.79		22	3.21		686	0.78																																															
	Division Summary		269	0.32		49	0.06		8	0.01		326	0.38		30042	35.35		708	0.83		117	0.14		80	0.09		30947	36.41		38	0.04		8	0.01		0	0.00		46	0.05		3005	3.54		443	0.52		8	0.01		3	0.00		3459	4.07		581	0.68		102	0.12		23	0.03		706	0.83		2591	3.05		459	0.54		17	0.02		29	0.03		3096	3.64		893	1.05		123	0.14		11	0.01		1027	1.21		79	0.09		14	0.02		1	0.00		94	0.11		3400	4.00		562	0.66		3	0.00		1	0.00		2	0.00		3968	4.67		32364	38.08		574	0.68		124	0.15		17	0.02		58	0.07		33137	38.99		544	0.64		15	0.02		3	0.00		562	0.66		6770	7.97		689	0.81		32	0.04		71	0.08		7562	8.90		25	0.03		3	0.00		1	0.00		3	0.00		8	0.01		3	0.00		0	0.00		12	0.01		55	0.06		84985	96.99		2637	3.01		87622	94.86																																															
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
