Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate 																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Moncrieff (89483)																																																																																																																																																																																																																																																												

		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Parklands		0	0.00		0	0.00		0	0.00		0	0.00		115	21.95		0	0.00		1	0.19		0	0.00		116	22.14		0	0.00		0	0.00		0	0.00		0	0.00		26	4.96		0	0.00		0	0.00		0	0.00		26	4.96		9	1.72		0	0.00		0	0.00		9	1.72		17	3.24		0	0.00		0	0.00		0	0.00		17	3.24		2	0.38		0	0.00		1	0.19		3	0.57		0	0.00		1	0.19		0	0.00		1	0.19		27	5.15		7	1.34		0	0.00		0	0.00		0	0.00		34	6.49		281	53.63		1	0.19		2	0.38		0	0.00		0	0.00		284	54.20		3	0.57		0	0.00		0	0.00		3	0.57		31	5.92		0	0.00		0	0.00		0	0.00		31	5.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		524	97.40		14	2.60		538	0.64																																															
	Southport		11	0.48		2	0.09		1	0.04		14	0.61		655	28.55		12	0.52		4	0.17		0	0.00		671	29.25		2	0.09		0	0.00		0	0.00		2	0.09		72	3.14		9	0.39		1	0.04		0	0.00		82	3.57		17	0.74		2	0.09		0	0.00		19	0.83		93	4.05		4	0.17		0	0.00		0	0.00		97	4.23		27	1.18		1	0.04		0	0.00		28	1.22		1	0.04		0	0.00		0	0.00		1	0.04		173	7.54		6	0.26		0	0.00		0	0.00		0	0.00		179	7.80		1004	43.77		7	0.31		1	0.04		0	0.00		2	0.09		1014	44.20		20	0.87		2	0.09		0	0.00		22	0.96		151	6.58		9	0.39		1	0.04		2	0.09		163	7.11		1	0.04		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.09		2294	96.88		74	3.13		2368	2.82																																															
	Southport North		1	0.18		0	0.00		0	0.00		1	0.18		154	28.10		1	0.18		0	0.00		0	0.00		155	28.28		0	0.00		0	0.00		0	0.00		0	0.00		25	4.56		1	0.18		0	0.00		0	0.00		26	4.74		6	1.09		0	0.00		0	0.00		6	1.09		21	3.83		3	0.55		0	0.00		0	0.00		24	4.38		13	2.37		1	0.18		0	0.00		14	2.55		3	0.55		0	0.00		0	0.00		3	0.55		36	6.57		3	0.55		0	0.00		0	0.00		0	0.00		39	7.12		230	41.97		1	0.18		0	0.00		0	0.00		0	0.00		231	42.15		9	1.64		0	0.00		0	0.00		9	1.64		37	6.75		3	0.55		0	0.00		0	0.00		40	7.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		548	97.68		13	2.32		561	0.67																																															
	Southport West		8	0.51		0	0.00		0	0.00		8	0.51		458	28.97		11	0.70		4	0.25		0	0.00		473	29.92		0	0.00		0	0.00		0	0.00		0	0.00		96	6.07		4	0.25		1	0.06		0	0.00		101	6.39		23	1.45		1	0.06		1	0.06		25	1.58		71	4.49		1	0.06		0	0.00		0	0.00		72	4.55		13	0.82		6	0.38		1	0.06		20	1.27		4	0.25		0	0.00		0	0.00		4	0.25		130	8.22		13	0.82		0	0.00		0	0.00		0	0.00		143	9.04		616	38.96		5	0.32		3	0.19		0	0.00		0	0.00		624	39.47		13	0.82		0	0.00		0	0.00		13	0.82		86	5.44		10	0.63		0	0.00		2	0.13		98	6.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1581	95.07		82	4.93		1663	1.98																																															
	Surfers Paradise		4	0.29		2	0.14		0	0.00		6	0.43		370	26.39		3	0.21		2	0.14		0	0.00		375	26.75		1	0.07		0	0.00		0	0.00		1	0.07		78	5.56		1	0.07		0	0.00		0	0.00		79	5.63		6	0.43		0	0.00		1	0.07		7	0.50		55	3.92		6	0.43		1	0.07		2	0.14		64	4.56		20	1.43		1	0.07		0	0.00		21	1.50		4	0.29		1	0.07		0	0.00		5	0.36		96	6.85		6	0.43		0	0.00		0	0.00		0	0.00		102	7.28		654	46.65		5	0.36		1	0.07		0	0.00		0	0.00		660	47.08		13	0.93		0	0.00		0	0.00		13	0.93		65	4.64		3	0.21		0	0.00		1	0.07		69	4.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1402	94.28		85	5.72		1487	1.77																																															
	Tallai (Moncrieff)		0	0.00		0	0.00		0	0.00		0	0.00		229	16.75		4	0.29		0	0.00		0	0.00		233	17.04		1	0.07		0	0.00		0	0.00		1	0.07		29	2.12		2	0.15		1	0.07		0	0.00		32	2.34		8	0.59		2	0.15		0	0.00		10	0.73		47	3.44		6	0.44		0	0.00		0	0.00		53	3.88		10	0.73		2	0.15		0	0.00		12	0.88		3	0.22		0	0.00		0	0.00		3	0.22		101	7.39		11	0.80		0	0.00		0	0.00		0	0.00		112	8.19		802	58.67		8	0.59		4	0.29		0	0.00		0	0.00		814	59.55		12	0.88		0	0.00		0	0.00		12	0.88		74	5.41		9	0.66		0	0.00		1	0.07		84	6.14		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		1367	97.85		30	2.15		1397	1.67																																															
	William Duncan		9	0.28		3	0.09		0	0.00		12	0.38		835	26.43		6	0.19		0	0.00		1	0.03		842	26.65		2	0.06		0	0.00		0	0.00		2	0.06		100	3.17		2	0.06		4	0.13		0	0.00		106	3.36		37	1.17		4	0.13		0	0.00		41	1.30		114	3.61		9	0.28		0	0.00		0	0.00		123	3.89		32	1.01		0	0.00		1	0.03		33	1.04		4	0.13		0	0.00		0	0.00		4	0.13		211	6.68		22	0.70		0	0.00		0	0.00		0	0.00		233	7.38		1533	48.53		8	0.25		0	0.00		0	0.00		1	0.03		1542	48.81		42	1.33		2	0.06		0	0.00		44	1.39		171	5.41		4	0.13		1	0.03		1	0.03		177	5.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3159	96.90		101	3.10		3260	3.89																																															
	Worongary		2	0.29		0	0.00		0	0.00		2	0.29		196	28.53		4	0.58		0	0.00		1	0.15		201	29.26		0	0.00		0	0.00		0	0.00		0	0.00		26	3.78		1	0.15		0	0.00		0	0.00		27	3.93		8	1.16		0	0.00		0	0.00		8	1.16		19	2.77		1	0.15		0	0.00		0	0.00		20	2.91		6	0.87		2	0.29		0	0.00		8	1.16		1	0.15		0	0.00		0	0.00		1	0.15		43	6.26		2	0.29		0	0.00		0	0.00		0	0.00		45	6.55		312	45.41		7	1.02		0	0.00		0	0.00		0	0.00		319	46.43		10	1.46		0	0.00		0	0.00		10	1.46		43	6.26		2	0.29		0	0.00		1	0.15		46	6.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		687	98.42		11	1.58		698	0.83																																															
	Special Hospitals		7	0.72		1	0.10		0	0.00		8	0.82		249	25.62		2	0.21		0	0.00		0	0.00		251	25.82		2	0.21		0	0.00		0	0.00		2	0.21		50	5.14		1	0.10		0	0.00		0	0.00		51	5.25		11	1.13		0	0.00		0	0.00		11	1.13		8	0.82		0	0.00		0	0.00		0	0.00		8	0.82		1	0.10		0	0.00		0	0.00		1	0.10		2	0.21		0	0.00		0	0.00		2	0.21		31	3.19		0	0.00		0	0.00		0	0.00		0	0.00		31	3.19		578	59.47		1	0.10		0	0.00		0	0.00		0	0.00		579	59.57		3	0.31		0	0.00		0	0.00		3	0.31		23	2.37		1	0.10		0	0.00		0	0.00		24	2.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		972	94.55		56	5.45		1028	1.23																																															
	Total Ordinary		173	0.26		24	0.04		2	0.00		199	0.30		15647	23.70		236	0.36		44	0.07		22	0.03		15949	24.16		39	0.06		3	0.00		1	0.00		43	0.07		2719	4.12		112	0.17		12	0.02		2	0.00		2845	4.31		473	0.72		64	0.10		9	0.01		546	0.83		2017	3.06		164	0.25		4	0.01		12	0.02		2197	3.33		743	1.13		59	0.09		9	0.01		811	1.23		69	0.10		9	0.01		0	0.00		78	0.12		4820	7.30		324	0.49		6	0.01		0	0.00		2	0.00		5152	7.81		33334	50.50		293	0.44		50	0.08		4	0.01		21	0.03		33702	51.06		623	0.94		17	0.03		1	0.00		641	0.97		3563	5.40		222	0.34		10	0.02		29	0.04		3824	5.79		4	0.01		2	0.00		1	0.00		10	0.02		0	0.00		3	0.00		0	0.00		1	0.00		21	0.03		66008	96.63		2301	3.37		68309	81.44																																															
	ABSENT		9	0.21		2	0.05		0	0.00		11	0.25		1003	22.96		18	0.41		6	0.14		5	0.11		1032	23.63		3	0.07		0	0.00		0	0.00		3	0.07		153	3.50		13	0.30		0	0.00		0	0.00		166	3.80		49	1.12		3	0.07		1	0.02		53	1.21		204	4.67		18	0.41		2	0.05		1	0.02		225	5.15		75	1.72		6	0.14		1	0.02		82	1.88		3	0.07		0	0.00		0	0.00		3	0.07		312	7.14		25	0.57		0	0.00		0	0.00		0	0.00		337	7.72		2028	46.43		16	0.37		6	0.14		1	0.02		5	0.11		2056	47.07		69	1.58		3	0.07		0	0.00		72	1.65		295	6.75		24	0.55		2	0.05		4	0.09		325	7.44		1	0.02		0	0.00		0	0.00		0	0.00		1	0.02		0	0.00		0	0.00		1	0.02		3	0.07		4368	97.67		104	2.33		4472	5.33																																															
	POSTAL		8	0.22		0	0.00		0	0.00		8	0.22		847	23.45		20	0.55		3	0.08		5	0.14		875	24.22		1	0.03		0	0.00		0	0.00		1	0.03		148	4.10		14	0.39		0	0.00		0	0.00		162	4.49		29	0.80		2	0.06		2	0.06		33	0.91		53	1.47		9	0.25		2	0.06		0	0.00		64	1.77		19	0.53		3	0.08		0	0.00		22	0.61		3	0.08		0	0.00		0	0.00		3	0.08		291	8.06		42	1.16		0	0.00		0	0.00		0	0.00		333	9.22		1858	51.44		34	0.94		13	0.36		1	0.03		7	0.19		1913	52.96		38	1.05		4	0.11		0	0.00		42	1.16		136	3.77		14	0.39		3	0.08		0	0.00		153	4.24		0	0.00		0	0.00		0	0.00		2	0.06		0	0.00		1	0.03		0	0.00		0	0.00		3	0.08		3612	97.75		83	2.25		3695	4.41																																															
	PRE_POLL		15	0.24		2	0.03		0	0.00		17	0.27		1580	25.09		22	0.35		4	0.06		2	0.03		1608	25.54		6	0.10		0	0.00		0	0.00		6	0.10		237	3.76		12	0.19		0	0.00		0	0.00		249	3.95		35	0.56		3	0.05		0	0.00		38	0.60		189	3.00		10	0.16		2	0.03		1	0.02		202	3.21		57	0.91		3	0.05		0	0.00		60	0.95		4	0.06		2	0.03		0	0.00		6	0.10		448	7.11		38	0.60		1	0.02		0	0.00		0	0.00		487	7.73		3168	50.31		34	0.54		4	0.06		1	0.02		1	0.02		3208	50.94		46	0.73		3	0.05		0	0.00		49	0.78		345	5.48		16	0.25		1	0.02		2	0.03		364	5.78		1	0.02		0	0.00		0	0.00		1	0.02		0	0.00		1	0.02		0	0.00		0	0.00		3	0.05		6297	97.92		134	2.08		6431	7.67																																															
	PROVISIONAL		3	0.32		1	0.11		0	0.00		4	0.43		235	25.35		5	0.54		1	0.11		1	0.11		242	26.11		1	0.11		0	0.00		0	0.00		1	0.11		35	3.78		1	0.11		0	0.00		0	0.00		36	3.88		6	0.65		1	0.11		0	0.00		7	0.76		52	5.61		0	0.00		0	0.00		0	0.00		52	5.61		18	1.94		0	0.00		1	0.11		19	2.05		10	1.08		0	0.00		0	0.00		10	1.08		53	5.72		2	0.22		0	0.00		0	0.00		0	0.00		55	5.93		428	46.17		6	0.65		0	0.00		0	0.00		0	0.00		434	46.82		22	2.37		1	0.11		0	0.00		23	2.48		39	4.21		4	0.43		0	0.00		0	0.00		43	4.64		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		927	95.47		44	4.53		971	1.16																																															
	Division Summary		208	0.26		29	0.04		2	0.00		239	0.29		19312	23.78		301	0.37		58	0.07		35	0.04		19706	24.26		50	0.06		3	0.00		1	0.00		54	0.07		3292	4.05		152	0.19		12	0.01		2	0.00		3458	4.26		592	0.73		73	0.09		12	0.01		677	0.83		2515	3.10		201	0.25		10	0.01		14	0.02		2740	3.37		912	1.12		71	0.09		11	0.01		994	1.22		89	0.11		11	0.01		0	0.00		100	0.12		5924	7.29		431	0.53		7	0.01		0	0.00		2	0.00		6364	7.84		40816	50.26		383	0.47		73	0.09		7	0.01		34	0.04		41313	50.87		798	0.98		28	0.03		1	0.00		827	1.02		4378	5.39		280	0.34		16	0.02		35	0.04		4709	5.80		6	0.01		2	0.00		1	0.00		14	0.02		1	0.00		5	0.01		0	0.00		2	0.00		31	0.04		81212	96.82		2666	3.18		83878	93.74																																															
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
