Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate 																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Oxley (84787)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Ipswich		5	1.40		0	0.00		0	0.00		5	1.40		156	43.58		3	0.84		1	0.28		3	0.84		163	45.53		2	0.56		0	0.00		0	0.00		2	0.56		7	1.96		2	0.56		0	0.00		0	0.00		9	2.51		3	0.84		0	0.00		0	0.00		3	0.84		7	1.96		3	0.84		0	0.00		0	0.00		10	2.79		2	0.56		0	0.00		0	0.00		2	0.56		1	0.28		0	0.00		0	0.00		1	0.28		42	11.73		4	1.12		0	0.00		0	0.00		0	0.00		46	12.85		96	26.82		2	0.56		0	0.00		0	0.00		0	0.00		98	27.37		6	1.68		0	0.00		0	0.00		6	1.68		13	3.63		0	0.00		0	0.00		0	0.00		13	3.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		358	95.72		16	4.28		374	0.46																																													
	Ipswich Hospital		1	0.45		0	0.00		0	0.00		1	0.45		82	36.94		1	0.45		0	0.00		0	0.00		83	37.39		0	0.00		0	0.00		0	0.00		0	0.00		2	0.90		3	1.35		0	0.00		0	0.00		5	2.25		1	0.45		1	0.45		0	0.00		2	0.90		5	2.25		1	0.45		0	0.00		0	0.00		6	2.70		2	0.90		1	0.45		0	0.00		3	1.35		0	0.00		0	0.00		0	0.00		0	0.00		25	11.26		5	2.25		0	0.00		0	0.00		0	0.00		30	13.51		72	32.43		4	1.80		0	0.00		0	0.00		1	0.45		77	34.68		3	1.35		0	0.00		0	0.00		3	1.35		8	3.60		2	0.90		0	0.00		2	0.90		12	5.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		222	96.10		9	3.90		231	0.29																																													
	Kruger School		18	0.43		5	0.12		1	0.02		24	0.58		1822	44.03		33	0.80		5	0.12		7	0.17		1867	45.12		4	0.10		0	0.00		0	0.00		4	0.10		94	2.27		3	0.07		0	0.00		3	0.07		100	2.42		51	1.23		6	0.14		2	0.05		59	1.43		106	2.56		6	0.14		0	0.00		1	0.02		113	2.73		41	0.99		5	0.12		1	0.02		47	1.14		3	0.07		1	0.02		0	0.00		4	0.10		489	11.82		46	1.11		0	0.00		1	0.02		0	0.00		536	12.95		985	23.80		12	0.29		5	0.12		0	0.00		4	0.10		1006	24.31		75	1.81		1	0.02		0	0.00		76	1.84		278	6.72		21	0.51		1	0.02		1	0.02		301	7.27		1	0.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.02		4138	96.30		159	3.70		4297	5.32																																													
	Newtown Ipswich		3	0.32		0	0.00		0	0.00		3	0.32		326	34.98		5	0.54		1	0.11		2	0.21		334	35.84		1	0.11		0	0.00		0	0.00		1	0.11		29	3.11		7	0.75		0	0.00		0	0.00		36	3.86		8	0.86		6	0.64		1	0.11		15	1.61		31	3.33		2	0.21		0	0.00		0	0.00		33	3.54		7	0.75		2	0.21		0	0.00		9	0.97		2	0.21		0	0.00		0	0.00		2	0.21		112	12.02		9	0.97		0	0.00		1	0.11		0	0.00		122	13.09		293	31.44		8	0.86		0	0.00		0	0.00		1	0.11		302	32.40		10	1.07		0	0.00		0	0.00		10	1.07		53	5.69		8	0.86		1	0.11		2	0.21		64	6.87		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		932	97.18		27	2.82		959	1.19																																													
	North Booval		8	0.63		0	0.00		0	0.00		8	0.63		532	41.92		7	0.55		1	0.08		2	0.16		542	42.71		1	0.08		0	0.00		0	0.00		1	0.08		28	2.21		11	0.87		0	0.00		0	0.00		39	3.07		10	0.79		1	0.08		1	0.08		12	0.95		30	2.36		3	0.24		0	0.00		0	0.00		33	2.60		16	1.26		3	0.24		1	0.08		20	1.58		0	0.00		0	0.00		0	0.00		0	0.00		186	14.66		18	1.42		0	0.00		0	0.00		0	0.00		204	16.08		323	25.45		6	0.47		0	0.00		0	0.00		1	0.08		330	26.00		9	0.71		1	0.08		0	0.00		10	0.79		56	4.41		13	1.02		0	0.00		1	0.08		70	5.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1269	95.92		54	4.08		1323	1.64																																													
	Pallara		2	0.34		0	0.00		0	0.00		2	0.34		182	30.64		2	0.34		1	0.17		0	0.00		185	31.14		0	0.00		0	0.00		0	0.00		0	0.00		7	1.18		3	0.51		0	0.00		0	0.00		10	1.68		5	0.84		0	0.00		0	0.00		5	0.84		19	3.20		7	1.18		0	0.00		0	0.00		26	4.38		5	0.84		1	0.17		0	0.00		6	1.01		1	0.17		0	0.00		0	0.00		1	0.17		58	9.76		10	1.68		0	0.00		0	0.00		0	0.00		68	11.45		245	41.25		3	0.51		0	0.00		0	0.00		1	0.17		249	41.92		7	1.18		1	0.17		0	0.00		8	1.35		30	5.05		4	0.67		0	0.00		0	0.00		34	5.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		594	95.50		28	4.50		622	0.77																																													
	Peak Crossing		0	0.00		1	0.15		0	0.00		1	0.15		173	26.17		2	0.30		0	0.00		1	0.15		176	26.63		0	0.00		0	0.00		0	0.00		0	0.00		106	16.04		3	0.45		0	0.00		0	0.00		109	16.49		10	1.51		1	0.15		0	0.00		11	1.66		5	0.76		1	0.15		0	0.00		0	0.00		6	0.91		4	0.61		1	0.15		0	0.00		5	0.76		0	0.00		0	0.00		0	0.00		0	0.00		106	16.04		19	2.87		0	0.00		0	0.00		0	0.00		125	18.91		179	27.08		7	1.06		0	0.00		0	0.00		1	0.15		187	28.29		14	2.12		2	0.30		0	0.00		16	2.42		24	3.63		1	0.15		0	0.00		0	0.00		25	3.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		661	97.06		20	2.94		681	0.84																																													
	Raceview School		8	0.25		1	0.03		0	0.00		9	0.29		1166	36.98		13	0.41		1	0.03		4	0.13		1184	37.55		0	0.00		0	0.00		0	0.00		0	0.00		55	1.74		11	0.35		0	0.00		1	0.03		67	2.12		34	1.08		3	0.10		2	0.06		39	1.24		57	1.81		4	0.13		0	0.00		0	0.00		61	1.93		27	0.86		3	0.10		0	0.00		30	0.95		2	0.06		1	0.03		0	0.00		3	0.10		480	15.22		24	0.76		0	0.00		0	0.00		0	0.00		504	15.98		952	30.19		19	0.60		4	0.13		0	0.00		1	0.03		976	30.95		30	0.95		2	0.06		1	0.03		33	1.05		235	7.45		8	0.25		2	0.06		0	0.00		245	7.77		2	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.06		3153	96.81		104	3.19		3257	4.03																																													
	Redbank		1	0.15		3	0.45		0	0.00		4	0.60		313	47.00		13	1.95		1	0.15		6	0.90		333	50.00		0	0.00		0	0.00		0	0.00		0	0.00		9	1.35		2	0.30		0	0.00		0	0.00		11	1.65		6	0.90		1	0.15		1	0.15		8	1.20		11	1.65		3	0.45		0	0.00		0	0.00		14	2.10		11	1.65		0	0.00		0	0.00		11	1.65		2	0.30		0	0.00		0	0.00		2	0.30		104	15.62		19	2.85		0	0.00		1	0.15		0	0.00		124	18.62		111	16.67		1	0.15		0	0.00		0	0.00		0	0.00		112	16.82		13	1.95		0	0.00		0	0.00		13	1.95		30	4.50		3	0.45		0	0.00		0	0.00		33	4.95		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		0	0.00		1	0.15		666	95.83		29	4.17		695	0.86																																													
	Redbank Plains		10	0.46		3	0.14		1	0.05		14	0.64		890	40.51		14	0.64		1	0.05		4	0.18		909	41.37		2	0.09		0	0.00		0	0.00		2	0.09		54	2.46		2	0.09		0	0.00		0	0.00		56	2.55		23	1.05		1	0.05		1	0.05		25	1.14		59	2.69		8	0.36		0	0.00		0	0.00		67	3.05		37	1.68		3	0.14		0	0.00		40	1.82		1	0.05		1	0.05		0	0.00		2	0.09		366	16.66		21	0.96		0	0.00		0	0.00		0	0.00		387	17.61		532	24.21		19	0.86		1	0.05		0	0.00		1	0.05		553	25.17		30	1.37		0	0.00		0	0.00		30	1.37		101	4.60		8	0.36		0	0.00		0	0.00		109	4.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.14		3	0.14		2197	96.23		86	3.77		2283	2.83																																													
	Richlands		6	0.56		0	0.00		0	0.00		6	0.56		522	48.60		9	0.84		0	0.00		2	0.19		533	49.63		3	0.28		0	0.00		0	0.00		3	0.28		42	3.91		2	0.19		0	0.00		0	0.00		44	4.10		7	0.65		3	0.28		0	0.00		10	0.93		15	1.40		5	0.47		0	0.00		1	0.09		21	1.96		14	1.30		0	0.00		0	0.00		14	1.30		2	0.19		0	0.00		0	0.00		2	0.19		123	11.45		8	0.74		0	0.00		0	0.00		0	0.00		131	12.20		235	21.88		3	0.28		0	0.00		0	0.00		0	0.00		238	22.16		12	1.12		1	0.09		0	0.00		13	1.21		53	4.93		4	0.37		1	0.09		1	0.09		59	5.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1074	94.88		58	5.12		1132	1.40																																													
	Richlands East		22	1.62		2	0.15		0	0.00		24	1.76		917	67.43		12	0.88		0	0.00		3	0.22		932	68.53		1	0.07		0	0.00		0	0.00		1	0.07		54	3.97		3	0.22		0	0.00		0	0.00		57	4.19		7	0.51		1	0.07		0	0.00		8	0.59		14	1.03		2	0.15		0	0.00		0	0.00		16	1.18		12	0.88		2	0.15		0	0.00		14	1.03		2	0.15		0	0.00		0	0.00		2	0.15		88	6.47		1	0.07		0	0.00		0	0.00		0	0.00		89	6.54		153	11.25		2	0.15		2	0.15		0	0.00		0	0.00		157	11.54		26	1.91		0	0.00		0	0.00		26	1.91		32	2.35		2	0.15		0	0.00		0	0.00		34	2.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1360	95.77		60	4.23		1420	1.76																																													
	Riverview		9	0.79		2	0.18		0	0.00		11	0.97		602	53.13		12	1.06		0	0.00		2	0.18		616	54.37		0	0.00		0	0.00		0	0.00		0	0.00		15	1.32		1	0.09		1	0.09		0	0.00		17	1.50		11	0.97		3	0.26		0	0.00		14	1.24		26	2.29		2	0.18		0	0.00		0	0.00		28	2.47		12	1.06		4	0.35		0	0.00		16	1.41		3	0.26		0	0.00		0	0.00		3	0.26		134	11.83		15	1.32		0	0.00		0	0.00		0	0.00		149	13.15		196	17.30		6	0.53		0	0.00		0	0.00		0	0.00		202	17.83		25	2.21		0	0.00		0	0.00		25	2.21		48	4.24		2	0.18		0	0.00		1	0.09		51	4.50		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		1133	96.10		46	3.90		1179	1.46																																													
	Serviceton South		13	0.66		2	0.10		1	0.05		16	0.81		1178	59.89		7	0.36		2	0.10		1	0.05		1188	60.40		3	0.15		0	0.00		0	0.00		3	0.15		63	3.20		3	0.15		0	0.00		0	0.00		66	3.36		16	0.81		4	0.20		0	0.00		20	1.02		21	1.07		3	0.15		0	0.00		0	0.00		24	1.22		24	1.22		6	0.31		1	0.05		31	1.58		3	0.15		0	0.00		0	0.00		3	0.15		115	5.85		5	0.25		0	0.00		0	0.00		0	0.00		120	6.10		331	16.83		5	0.25		0	0.00		0	0.00		1	0.05		337	17.13		33	1.68		0	0.00		0	0.00		33	1.68		117	5.95		7	0.36		0	0.00		0	0.00		124	6.30		1	0.05		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		2	0.10		1967	95.21		99	4.79		2066	2.56																																													
	Silkstone		10	0.34		8	0.27		1	0.03		19	0.64		1215	40.96		24	0.81		0	0.00		5	0.17		1244	41.94		2	0.07		0	0.00		0	0.00		2	0.07		56	1.89		10	0.34		0	0.00		0	0.00		66	2.23		24	0.81		3	0.10		0	0.00		27	0.91		59	1.99		7	0.24		1	0.03		0	0.00		67	2.26		34	1.15		4	0.13		0	0.00		38	1.28		2	0.07		0	0.00		0	0.00		2	0.07		444	14.97		38	1.28		0	0.00		0	0.00		0	0.00		482	16.25		781	26.33		12	0.40		3	0.10		0	0.00		1	0.03		797	26.87		31	1.05		1	0.03		0	0.00		32	1.08		179	6.04		8	0.27		0	0.00		0	0.00		187	6.30		2	0.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		3	0.10		2966	95.96		125	4.04		3091	3.83																																															
	Springfield		9	0.47		2	0.11		0	0.00		11	0.58		765	40.35		19	1.00		0	0.00		3	0.16		787	41.51		0	0.00		0	0.00		0	0.00		0	0.00		50	2.64		1	0.05		0	0.00		0	0.00		51	2.69		15	0.79		4	0.21		0	0.00		19	1.00		48	2.53		0	0.00		0	0.00		0	0.00		48	2.53		21	1.11		1	0.05		0	0.00		22	1.16		3	0.16		0	0.00		0	0.00		3	0.16		163	8.60		8	0.42		0	0.00		0	0.00		0	0.00		171	9.02		599	31.59		10	0.53		2	0.11		0	0.00		1	0.05		612	32.28		26	1.37		0	0.00		0	0.00		26	1.37		126	6.65		17	0.90		1	0.05		2	0.11		146	7.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1896	97.53		48	2.47		1944	2.41																																															
	West Ipswich		6	1.20		0	0.00		0	0.00		6	1.20		203	40.76		5	1.00		1	0.20		2	0.40		211	42.37		0	0.00		0	0.00		0	0.00		0	0.00		15	3.01		5	1.00		0	0.00		0	0.00		20	4.02		8	1.61		1	0.20		1	0.20		10	2.01		18	3.61		2	0.40		0	0.00		0	0.00		20	4.02		5	1.00		3	0.60		0	0.00		8	1.61		0	0.00		0	0.00		0	0.00		0	0.00		66	13.25		6	1.20		0	0.00		0	0.00		0	0.00		72	14.46		115	23.09		6	1.20		0	0.00		0	0.00		0	0.00		121	24.30		4	0.80		0	0.00		0	0.00		4	0.80		21	4.22		4	0.80		0	0.00		1	0.20		26	5.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		498	97.08		15	2.92		513	0.64																																															
	Special Hospitals		2	0.76		0	0.00		0	0.00		2	0.76		120	45.45		0	0.00		0	0.00		0	0.00		120	45.45		0	0.00		0	0.00		0	0.00		0	0.00		25	9.47		0	0.00		0	0.00		0	0.00		25	9.47		5	1.89		0	0.00		1	0.38		6	2.27		1	0.38		0	0.00		0	0.00		0	0.00		1	0.38		2	0.76		0	0.00		0	0.00		2	0.76		2	0.76		0	0.00		0	0.00		2	0.76		22	8.33		0	0.00		0	0.00		0	0.00		0	0.00		22	8.33		74	28.03		2	0.76		0	0.00		0	0.00		0	0.00		76	28.79		0	0.00		0	0.00		0	0.00		0	0.00		8	3.03		0	0.00		0	0.00		0	0.00		8	3.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		264	97.78		6	2.22		270	0.33																																															
	Total Ordinary		311	0.46		64	0.09		7	0.01		382	0.57		29042	43.09		450	0.67		52	0.08		120	0.18		29664	44.02		50	0.07		4	0.01		2	0.00		56	0.08		1913	2.84		184	0.27		5	0.01		4	0.01		2106	3.12		616	0.91		107	0.16		31	0.05		754	1.12		1431	2.12		153	0.23		5	0.01		5	0.01		1594	2.37		750	1.11		94	0.14		7	0.01		851	1.26		69	0.10		5	0.01		0	0.00		74	0.11		7287	10.81		621	0.92		2	0.00		6	0.01		0	0.00		7916	11.75		18268	27.11		322	0.48		63	0.09		4	0.01		35	0.05		18692	27.73		861	1.28		20	0.03		3	0.00		884	1.31		4044	6.00		300	0.45		19	0.03		32	0.05		4395	6.52		11	0.02		1	0.00		0	0.00		4	0.01		2	0.00		2	0.00		0	0.00		7	0.01		27	0.04		67395	96.46		2475	3.54		69870	86.54																																															
	ABSENT		10	0.20		4	0.08		0	0.00		14	0.28		1871	37.23		36	0.72		3	0.06		7	0.14		1917	38.14		4	0.08		0	0.00		0	0.00		4	0.08		129	2.57		11	0.22		0	0.00		0	0.00		140	2.79		54	1.07		10	0.20		4	0.08		68	1.35		181	3.60		21	0.42		1	0.02		3	0.06		206	4.10		101	2.01		9	0.18		0	0.00		110	2.19		4	0.08		0	0.00		0	0.00		4	0.08		479	9.53		46	0.92		0	0.00		0	0.00		0	0.00		525	10.45		1517	30.18		32	0.64		7	0.14		1	0.02		3	0.06		1560	31.04		102	2.03		0	0.00		0	0.00		102	2.03		342	6.80		24	0.48		0	0.00		7	0.14		373	7.42		1	0.02		0	0.00		0	0.00		1	0.02		0	0.00		0	0.00		0	0.00		1	0.02		3	0.06		5026	98.03		101	1.97		5127	6.35																																															
	POSTAL		13	0.46		2	0.07		0	0.00		15	0.53		1272	44.88		20	0.71		6	0.21		7	0.25		1305	46.05		3	0.11		0	0.00		0	0.00		3	0.11		70	2.47		11	0.39		0	0.00		0	0.00		81	2.86		34	1.20		6	0.21		1	0.04		41	1.45		32	1.13		2	0.07		0	0.00		0	0.00		34	1.20		16	0.56		3	0.11		0	0.00		19	0.67		2	0.07		0	0.00		0	0.00		2	0.07		378	13.34		41	1.45		0	0.00		0	0.00		0	0.00		419	14.78		724	25.55		25	0.88		7	0.25		0	0.00		3	0.11		759	26.78		25	0.88		1	0.04		0	0.00		26	0.92		117	4.13		10	0.35		0	0.00		2	0.07		129	4.55		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		2834	98.16		53	1.84		2887	3.58																																															
	PRE_POLL		5	0.22		0	0.00		1	0.04		6	0.27		816	36.46		16	0.71		4	0.18		6	0.27		842	37.62		2	0.09		0	0.00		0	0.00		2	0.09		49	2.19		8	0.36		0	0.00		0	0.00		57	2.55		31	1.39		4	0.18		1	0.04		36	1.61		54	2.41		5	0.22		0	0.00		0	0.00		59	2.64		25	1.12		3	0.13		0	0.00		28	1.25		3	0.13		0	0.00		0	0.00		3	0.13		257	11.48		23	1.03		0	0.00		0	0.00		0	0.00		280	12.51		720	32.17		18	0.80		1	0.04		2	0.09		0	0.00		741	33.11		27	1.21		2	0.09		0	0.00		29	1.30		134	5.99		11	0.49		3	0.13		4	0.18		152	6.79		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		1	0.04		3	0.13		2238	98.72		29	1.28		2267	2.81																																															
	PROVISIONAL		1	0.18		2	0.36		0	0.00		3	0.53		306	54.35		2	0.36		2	0.36		4	0.71		314	55.77		0	0.00		0	0.00		0	0.00		0	0.00		11	1.95		0	0.00		0	0.00		0	0.00		11	1.95		0	0.00		1	0.18		0	0.00		1	0.18		17	3.02		2	0.36		0	0.00		0	0.00		19	3.37		10	1.78		0	0.00		0	0.00		10	1.78		0	0.00		0	0.00		0	0.00		0	0.00		55	9.77		3	0.53		0	0.00		0	0.00		0	0.00		58	10.30		110	19.54		0	0.00		0	0.00		0	0.00		0	0.00		110	19.54		15	2.66		0	0.00		0	0.00		15	2.66		19	3.37		2	0.36		0	0.00		0	0.00		21	3.73		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		0	0.00		1	0.18		563	96.40		21	3.60		584	0.72																																															
	Division Summary		340	0.44		72	0.09		8	0.01		420	0.54		33307	42.67		524	0.67		67	0.09		144	0.18		34042	43.61		59	0.08		4	0.01		2	0.00		65	0.08		2172	2.78		214	0.27		5	0.01		4	0.01		2395	3.07		735	0.94		128	0.16		37	0.05		900	1.15		1715	2.20		183	0.23		6	0.01		8	0.01		1912	2.45		902	1.16		109	0.14		7	0.01		1018	1.30		78	0.10		5	0.01		0	0.00		83	0.11		8456	10.83		734	0.94		2	0.00		6	0.01		0	0.00		9198	11.78		21339	27.34		397	0.51		78	0.10		7	0.01		41	0.05		21862	28.01		1030	1.32		23	0.03		3	0.00		1056	1.35		4656	5.96		347	0.44		22	0.03		45	0.06		5070	6.50		14	0.02		1	0.00		0	0.00		5	0.01		3	0.00		2	0.00		1	0.00		9	0.01		35	0.04		78056	96.68		2679	3.32		80735	95.22																																															
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
