		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Morven		3	2.07		0	0.00		0	0.00		3	2.07		38	26.21		1	0.69		1	0.69		0	0.00		40	27.59		0	0.00		1	0.69		0	0.00		1	0.69		55	37.93		3	2.07		0	0.00		0	0.00		58	40.00		1	0.69		0	0.00		0	0.00		1	0.69		3	2.07		0	0.00		0	0.00		0	0.00		3	2.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	8.28		3	2.07		0	0.00		0	0.00		0	0.00		15	10.34		18	12.41		1	0.69		0	0.00		0	0.00		0	0.00		19	13.10		3	2.07		0	0.00		0	0.00		3	2.07		2	1.38		0	0.00		0	0.00		0	0.00		2	1.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		145	96.03		6	3.97		151	0.19																																													
	Muckadilla		0	0.00		0	0.00		0	0.00		0	0.00		1	2.00		0	0.00		0	0.00		0	0.00		1	2.00		0	0.00		0	0.00		0	0.00		0	0.00		28	56.00		2	4.00		1	2.00		0	0.00		31	62.00		0	0.00		0	0.00		0	0.00		0	0.00		2	4.00		0	0.00		0	0.00		0	0.00		2	4.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	22.00		0	0.00		0	0.00		0	0.00		0	0.00		11	22.00		4	8.00		0	0.00		0	0.00		0	0.00		0	0.00		4	8.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.00		0	0.00		0	0.00		0	0.00		1	2.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		50	98.04		1	1.96		51	0.06																																													
	Mungallala		0	0.00		0	0.00		0	0.00		0	0.00		12	13.95		0	0.00		0	0.00		0	0.00		12	13.95		0	0.00		1	1.16		0	0.00		1	1.16		37	43.02		2	2.33		0	0.00		0	0.00		39	45.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.16		0	0.00		0	0.00		1	1.16		0	0.00		0	0.00		0	0.00		0	0.00		13	15.12		1	1.16		0	0.00		0	0.00		0	0.00		14	16.28		14	16.28		1	1.16		0	0.00		0	0.00		0	0.00		15	17.44		1	1.16		0	0.00		0	0.00		1	1.16		2	2.33		0	0.00		0	0.00		0	0.00		2	2.33		0	0.00		0	0.00		0	0.00		1	1.16		0	0.00		0	0.00		0	0.00		0	0.00		1	1.16		86	98.85		1	1.15		87	0.11																																													
	Mungindi		2	1.48		0	0.00		0	0.00		2	1.48		16	11.85		0	0.00		0	0.00		0	0.00		16	11.85		0	0.00		0	0.00		0	0.00		0	0.00		55	40.74		3	2.22		0	0.00		0	0.00		58	42.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.96		0	0.00		0	0.00		4	2.96		0	0.00		0	0.00		0	0.00		0	0.00		25	18.52		0	0.00		0	0.00		0	0.00		0	0.00		25	18.52		24	17.78		0	0.00		0	0.00		0	0.00		0	0.00		24	17.78		3	2.22		0	0.00		0	0.00		3	2.22		3	2.22		0	0.00		0	0.00		0	0.00		3	2.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		135	98.54		2	1.46		137	0.17																																													
	Murrays Bridge		0	0.00		0	0.00		0	0.00		0	0.00		12	8.33		0	0.00		0	0.00		0	0.00		12	8.33		1	0.69		0	0.00		0	0.00		1	0.69		68	47.22		2	1.39		0	0.00		0	0.00		70	48.61		1	0.69		0	0.00		0	0.00		1	0.69		3	2.08		2	1.39		0	0.00		0	0.00		5	3.47		1	0.69		0	0.00		0	0.00		1	0.69		1	0.69		0	0.00		0	0.00		1	0.69		19	13.19		3	2.08		0	0.00		0	0.00		0	0.00		22	15.28		24	16.67		0	0.00		0	0.00		0	0.00		0	0.00		24	16.67		3	2.08		0	0.00		0	0.00		3	2.08		3	2.08		1	0.69		0	0.00		0	0.00		4	2.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		144	98.63		2	1.37		146	0.18																																													
	Pratten		0	0.00		0	0.00		0	0.00		0	0.00		5	4.85		1	0.97		0	0.00		0	0.00		6	5.83		0	0.00		0	0.00		0	0.00		0	0.00		40	38.83		1	0.97		0	0.00		0	0.00		41	39.81		2	1.94		0	0.00		0	0.00		2	1.94		1	0.97		2	1.94		0	0.00		0	0.00		3	2.91		2	1.94		0	0.00		0	0.00		2	1.94		0	0.00		0	0.00		0	0.00		0	0.00		27	26.21		5	4.85		0	0.00		0	0.00		0	0.00		32	31.07		14	13.59		0	0.00		0	0.00		0	0.00		0	0.00		14	13.59		2	1.94		0	0.00		0	0.00		2	1.94		1	0.97		0	0.00		0	0.00		0	0.00		1	0.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		103	96.26		4	3.74		107	0.13																																													
	Quilpie		0	0.00		0	0.00		0	0.00		0	0.00		91	24.80		3	0.82		0	0.00		0	0.00		94	25.61		0	0.00		0	0.00		0	0.00		0	0.00		136	37.06		5	1.36		0	0.00		0	0.00		141	38.42		2	0.54		0	0.00		0	0.00		2	0.54		3	0.82		0	0.00		0	0.00		0	0.00		3	0.82		3	0.82		0	0.00		0	0.00		3	0.82		1	0.27		0	0.00		0	0.00		1	0.27		47	12.81		1	0.27		0	0.00		0	0.00		0	0.00		48	13.08		55	14.99		1	0.27		0	0.00		0	0.00		0	0.00		56	15.26		6	1.63		0	0.00		0	0.00		6	1.63		13	3.54		0	0.00		0	0.00		0	0.00		13	3.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		367	97.09		11	2.91		378	0.48																																													
	Rolleston		0	0.00		0	0.00		0	0.00		0	0.00		14	9.15		0	0.00		0	0.00		0	0.00		14	9.15		0	0.00		0	0.00		0	0.00		0	0.00		83	54.25		3	1.96		0	0.00		0	0.00		86	56.21		1	0.65		1	0.65		0	0.00		2	1.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.61		1	0.65		0	0.00		5	3.27		0	0.00		0	0.00		0	0.00		0	0.00		28	18.30		0	0.00		0	0.00		1	0.65		0	0.00		29	18.95		10	6.54		0	0.00		0	0.00		0	0.00		0	0.00		10	6.54		2	1.31		0	0.00		0	0.00		2	1.31		5	3.27		0	0.00		0	0.00		0	0.00		5	3.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		153	96.84		5	3.16		158	0.20																																													
	Roma		10	0.43		2	0.09		0	0.00		12	0.52		518	22.47		12	0.52		0	0.00		1	0.04		531	23.04		6	0.26		3	0.13		0	0.00		9	0.39		897	38.92		20	0.87		0	0.00		0	0.00		917	39.78		16	0.69		1	0.04		1	0.04		18	0.78		16	0.69		3	0.13		0	0.00		1	0.04		20	0.87		13	0.56		1	0.04		0	0.00		14	0.61		3	0.13		0	0.00		0	0.00		3	0.13		331	14.36		26	1.13		0	0.00		0	0.00		0	0.00		357	15.49		302	13.10		5	0.22		0	0.00		0	0.00		0	0.00		307	13.32		35	1.52		3	0.13		0	0.00		38	1.65		64	2.78		6	0.26		3	0.13		2	0.09		75	3.25		2	0.09		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		4	0.17		2305	95.52		108	4.48		2413	3.04																																													
	Roma School		5	0.52		2	0.21		1	0.10		8	0.84		255	26.70		5	0.52		0	0.00		1	0.10		261	27.33		4	0.42		0	0.00		0	0.00		4	0.42		321	33.61		3	0.31		1	0.10		0	0.00		325	34.03		9	0.94		0	0.00		1	0.10		10	1.05		16	1.68		0	0.00		0	0.00		1	0.10		17	1.78		4	0.42		1	0.10		0	0.00		5	0.52		0	0.00		0	0.00		0	0.00		0	0.00		134	14.03		6	0.63		0	0.00		0	0.00		0	0.00		140	14.66		130	13.61		0	0.00		0	0.00		0	0.00		1	0.10		131	13.72		22	2.30		2	0.21		0	0.00		24	2.51		26	2.72		4	0.42		0	0.00		0	0.00		30	3.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		955	96.86		31	3.14		986	1.24																																													
	Roma West		1	0.29		0	0.00		0	0.00		1	0.29		93	26.65		4	1.15		0	0.00		1	0.29		98	28.08		5	1.43		0	0.00		0	0.00		5	1.43		132	37.82		1	0.29		1	0.29		0	0.00		134	38.40		4	1.15		1	0.29		0	0.00		5	1.43		2	0.57		1	0.29		0	0.00		1	0.29		4	1.15		2	0.57		2	0.57		0	0.00		4	1.15		1	0.29		0	0.00		0	0.00		1	0.29		33	9.46		4	1.15		0	0.00		0	0.00		0	0.00		37	10.60		45	12.89		3	0.86		0	0.00		0	0.00		0	0.00		48	13.75		6	1.72		0	0.00		0	0.00		6	1.72		5	1.43		1	0.29		0	0.00		0	0.00		6	1.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		349	97.49		9	2.51		358	0.45																																													
	Rubyvale		1	0.36		0	0.00		0	0.00		1	0.36		47	17.03		2	0.72		0	0.00		0	0.00		49	17.75		1	0.36		0	0.00		0	0.00		1	0.36		54	19.57		3	1.09		0	0.00		0	0.00		57	20.65		1	0.36		0	0.00		0	0.00		1	0.36		7	2.54		0	0.00		0	0.00		0	0.00		7	2.54		3	1.09		0	0.00		0	0.00		3	1.09		0	0.00		0	0.00		0	0.00		0	0.00		120	43.48		7	2.54		0	0.00		0	0.00		0	0.00		127	46.01		19	6.88		1	0.36		0	0.00		0	0.00		0	0.00		20	7.25		0	0.00		0	0.00		0	0.00		0	0.00		10	3.62		0	0.00		0	0.00		0	0.00		10	3.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		276	96.84		9	3.16		285	0.36																																													
	St George		8	0.49		1	0.06		0	0.00		9	0.55		457	27.85		8	0.49		0	0.00		0	0.00		465	28.34		5	0.30		0	0.00		0	0.00		5	0.30		592	36.08		20	1.22		1	0.06		9	0.55		622	37.90		14	0.85		3	0.18		0	0.00		17	1.04		11	0.67		0	0.00		0	0.00		0	0.00		11	0.67		13	0.79		1	0.06		0	0.00		14	0.85		1	0.06		0	0.00		0	0.00		1	0.06		205	12.49		14	0.85		0	0.00		0	0.00		1	0.06		220	13.41		222	13.53		3	0.18		0	0.00		0	0.00		0	0.00		225	13.71		21	1.28		0	0.00		0	0.00		21	1.28		28	1.71		1	0.06		0	0.00		0	0.00		29	1.77		1	0.06		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.12		1641	95.69		74	4.31		1715	2.16																																													
	St Ruth		0	0.00		0	0.00		0	0.00		0	0.00		7	13.73		0	0.00		0	0.00		0	0.00		7	13.73		0	0.00		0	0.00		0	0.00		0	0.00		23	45.10		1	1.96		0	0.00		0	0.00		24	47.06		2	3.92		0	0.00		0	0.00		2	3.92		1	1.96		0	0.00		0	0.00		0	0.00		1	1.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	17.65		1	1.96		0	0.00		0	0.00		0	0.00		10	19.61		4	7.84		0	0.00		0	0.00		0	0.00		0	0.00		4	7.84		0	0.00		0	0.00		0	0.00		0	0.00		2	3.92		1	1.96		0	0.00		0	0.00		3	5.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		51	98.08		1	1.92		52	0.07																																													
	Sapphire		1	0.46		0	0.00		0	0.00		1	0.46		66	30.41		2	0.92		0	0.00		0	0.00		68	31.34		0	0.00		0	0.00		0	0.00		0	0.00		37	17.05		0	0.00		0	0.00		0	0.00		37	17.05		0	0.00		0	0.00		0	0.00		0	0.00		3	1.38		0	0.00		0	0.00		0	0.00		3	1.38		4	1.84		0	0.00		0	0.00		4	1.84		0	0.00		0	0.00		0	0.00		0	0.00		55	25.35		7	3.23		0	0.00		0	0.00		0	0.00		62	28.57		27	12.44		1	0.46		0	0.00		0	0.00		0	0.00		28	12.90		7	3.23		0	0.00		0	0.00		7	3.23		6	2.76		1	0.46		0	0.00		0	0.00		7	3.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		217	96.88		7	3.13		224	0.28																																													
	Springsure		5	0.85		0	0.00		0	0.00		5	0.85		89	15.08		1	0.17		0	0.00		0	0.00		90	15.25		1	0.17		0	0.00		0	0.00		1	0.17		291	49.32		11	1.86		0	0.00		0	0.00		302	51.19		6	1.02		1	0.17		1	0.17		8	1.36		4	0.68		0	0.00		0	0.00		0	0.00		4	0.68		2	0.34		0	0.00		0	0.00		2	0.34		0	0.00		0	0.00		0	0.00		0	0.00		107	18.14		8	1.36		0	0.00		0	0.00		0	0.00		115	19.49		50	8.47		4	0.68		0	0.00		0	0.00		0	0.00		54	9.15		5	0.85		0	0.00		0	0.00		5	0.85		3	0.51		1	0.17		0	0.00		0	0.00		4	0.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		590	95.47		28	4.53		618	0.78																																													
	Stanthorpe		2	0.11		3	0.16		0	0.00		5	0.26		547	28.80		14	0.74		3	0.16		1	0.05		565	29.75		2	0.11		1	0.05		0	0.00		3	0.16		505	26.59		14	0.74		0	0.00		0	0.00		519	27.33		11	0.58		1	0.05		0	0.00		12	0.63		41	2.16		14	0.74		0	0.00		0	0.00		55	2.90		25	1.32		2	0.11		1	0.05		28	1.47		5	0.26		0	0.00		0	0.00		5	0.26		257	13.53		20	1.05		0	0.00		0	0.00		0	0.00		277	14.59		293	15.43		7	0.37		0	0.00		0	0.00		0	0.00		300	15.80		39	2.05		0	0.00		0	0.00		39	2.05		81	4.27		7	0.37		0	0.00		1	0.05		89	4.69		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		2	0.11		1899	95.48		90	4.52		1989	2.50																																													
	Stanthorpe South		1	0.21		2	0.41		0	0.00		3	0.62		121	25.00		1	0.21		0	0.00		0	0.00		122	25.21		2	0.41		0	0.00		0	0.00		2	0.41		170	35.12		1	0.21		0	0.00		0	0.00		171	35.33		8	1.65		4	0.83		0	0.00		12	2.48		6	1.24		2	0.41		0	0.00		0	0.00		8	1.65		6	1.24		0	0.00		0	0.00		6	1.24		1	0.21		0	0.00		0	0.00		1	0.21		51	10.54		4	0.83		0	0.00		0	0.00		0	0.00		55	11.36		71	14.67		3	0.62		1	0.21		0	0.00		0	0.00		75	15.50		6	1.24		1	0.21		0	0.00		7	1.45		21	4.34		1	0.21		0	0.00		0	0.00		22	4.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		484	96.61		17	3.39		501	0.63																																													
	Stanthorpe West		1	0.15		2	0.30		0	0.00		3	0.46		182	27.66		1	0.15		1	0.15		0	0.00		184	27.96		0	0.00		0	0.00		0	0.00		0	0.00		198	30.09		4	0.61		0	0.00		0	0.00		202	30.70		3	0.46		0	0.00		0	0.00		3	0.46		7	1.06		4	0.61		0	0.00		0	0.00		11	1.67		5	0.76		1	0.15		0	0.00		6	0.91		1	0.15		0	0.00		0	0.00		1	0.15		76	11.55		2	0.30		0	0.00		0	0.00		0	0.00		78	11.85		126	19.15		4	0.61		0	0.00		0	0.00		0	0.00		130	19.76		7	1.06		0	0.00		0	0.00		7	1.06		33	5.02		0	0.00		0	0.00		0	0.00		33	5.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		658	95.50		31	4.50		689	0.87																																													
	Surat		3	0.86		0	0.00		0	0.00		3	0.86		95	27.30		0	0.00		0	0.00		0	0.00		95	27.30		0	0.00		0	0.00		0	0.00		0	0.00		138	39.66		2	0.57		0	0.00		0	0.00		140	40.23		6	1.72		1	0.29		0	0.00		7	2.01		1	0.29		0	0.00		0	0.00		0	0.00		1	0.29		1	0.29		0	0.00		0	0.00		1	0.29		0	0.00		0	0.00		0	0.00		0	0.00		61	17.53		1	0.29		0	0.00		0	0.00		0	0.00		62	17.82		30	8.62		0	0.00		1	0.29		0	0.00		0	0.00		31	8.91		4	1.15		1	0.29		0	0.00		5	1.44		2	0.57		1	0.29		0	0.00		0	0.00		3	0.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		348	97.21		10	2.79		358	0.45																																													
	Talwood		1	0.78		0	0.00		0	0.00		1	0.78		26	20.31		0	0.00		0	0.00		0	0.00		26	20.31		0	0.00		0	0.00		0	0.00		0	0.00		53	41.41		1	0.78		1	0.78		0	0.00		55	42.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.78		0	0.00		0	0.00		1	0.78		1	0.78		0	0.00		0	0.00		1	0.78		21	16.41		1	0.78		0	0.00		0	0.00		0	0.00		22	17.19		20	15.63		0	0.00		0	0.00		0	0.00		0	0.00		20	15.63		1	0.78		0	0.00		0	0.00		1	0.78		1	0.78		0	0.00		0	0.00		0	0.00		1	0.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		128	96.24		5	3.76		133	0.17																																													
	Tambo		1	0.36		0	0.00		0	0.00		1	0.36		77	27.70		1	0.36		0	0.00		0	0.00		78	28.06		0	0.00		0	0.00		0	0.00		0	0.00		99	35.61		1	0.36		1	0.36		1	0.36		102	36.69		1	0.36		0	0.00		0	0.00		1	0.36		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.36		0	0.00		0	0.00		1	0.36		0	0.00		0	0.00		0	0.00		0	0.00		38	13.67		2	0.72		0	0.00		0	0.00		0	0.00		40	14.39		42	15.11		0	0.00		0	0.00		0	0.00		0	0.00		42	15.11		7	2.52		0	0.00		0	0.00		7	2.52		6	2.16		0	0.00		0	0.00		0	0.00		6	2.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		278	96.53		10	3.47		288	0.36																																													
	Tara		4	0.45		3	0.34		0	0.00		7	0.78		213	23.83		5	0.56		1	0.11		0	0.00		219	24.50		1	0.11		0	0.00		0	0.00		1	0.11		291	32.55		5	0.56		0	0.00		0	0.00		296	33.11		5	0.56		1	0.11		0	0.00		6	0.67		23	2.57		1	0.11		0	0.00		0	0.00		24	2.68		12	1.34		0	0.00		0	0.00		12	1.34		0	0.00		0	0.00		0	0.00		0	0.00		193	21.59		13	1.45		0	0.00		0	0.00		0	0.00		206	23.04		84	9.40		1	0.11		1	0.11		0	0.00		0	0.00		86	9.62		16	1.79		0	0.00		1	0.11		17	1.90		18	2.01		1	0.11		0	0.00		0	0.00		19	2.13		0	0.00		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		894	93.51		62	6.49		956	1.20																																													
	Taroom		3	0.53		0	0.00		0	0.00		3	0.53		78	13.71		4	0.70		1	0.18		0	0.00		83	14.59		0	0.00		0	0.00		0	0.00		0	0.00		274	48.15		7	1.23		2	0.35		0	0.00		283	49.74		1	0.18		0	0.00		0	0.00		1	0.18		3	0.53		0	0.00		0	0.00		0	0.00		3	0.53		2	0.35		0	0.00		0	0.00		2	0.35		2	0.35		0	0.00		0	0.00		2	0.35		85	14.94		4	0.70		0	0.00		0	0.00		0	0.00		89	15.64		79	13.88		1	0.18		0	0.00		0	0.00		0	0.00		80	14.06		8	1.41		0	0.00		0	0.00		8	1.41		14	2.46		1	0.18		0	0.00		0	0.00		15	2.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		569	95.79		25	4.21		594	0.75																																													
	Texas		4	0.71		0	0.00		0	0.00		4	0.71		170	30.14		3	0.53		0	0.00		0	0.00		173	30.67		1	0.18		0	0.00		0	0.00		1	0.18		210	37.23		4	0.71		0	0.00		0	0.00		214	37.94		3	0.53		2	0.35		0	0.00		5	0.89		6	1.06		1	0.18		0	0.00		1	0.18		8	1.42		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		84	14.89		4	0.71		0	0.00		0	0.00		1	0.18		89	15.78		44	7.80		0	0.00		0	0.00		0	0.00		0	0.00		44	7.80		14	2.48		0	0.00		0	0.00		14	2.48		11	1.95		0	0.00		0	0.00		0	0.00		11	1.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		564	97.07		17	2.93		581	0.73																																													
	Thallon		0	0.00		0	0.00		0	0.00		0	0.00		29	21.64		0	0.00		0	0.00		0	0.00		29	21.64		0	0.00		0	0.00		0	0.00		0	0.00		53	39.55		1	0.75		0	0.00		1	0.75		55	41.04		1	0.75		0	0.00		0	0.00		1	0.75		1	0.75		0	0.00		0	0.00		0	0.00		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	16.42		5	3.73		0	0.00		0	0.00		0	0.00		27	20.15		16	11.94		0	0.00		0	0.00		0	0.00		0	0.00		16	11.94		4	2.99		0	0.00		0	0.00		4	2.99		1	0.75		0	0.00		0	0.00		0	0.00		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		134	98.53		2	1.47		136	0.17																																													
	Thargomindah		0	0.00		1	0.85		0	0.00		1	0.85		34	29.06		0	0.00		0	0.00		0	0.00		34	29.06		1	0.85		0	0.00		0	0.00		1	0.85		34	29.06		1	0.85		0	0.00		0	0.00		35	29.91		0	0.00		0	0.00		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		1	0.85		1	0.85		1	0.85		0	0.00		2	1.71		0	0.00		0	0.00		0	0.00		0	0.00		16	13.68		4	3.42		1	0.85		0	0.00		0	0.00		21	17.95		20	17.09		0	0.00		0	0.00		0	0.00		0	0.00		20	17.09		0	0.00		0	0.00		0	0.00		0	0.00		2	1.71		0	0.00		0	0.00		0	0.00		2	1.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		117	98.32		2	1.68		119	0.15																																													
	The Gums		1	1.11		0	0.00		0	0.00		1	1.11		6	6.67		0	0.00		0	0.00		0	0.00		6	6.67		0	0.00		0	0.00		0	0.00		0	0.00		59	65.56		1	1.11		1	1.11		0	0.00		61	67.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	12.22		1	1.11		0	0.00		0	0.00		0	0.00		12	13.33		7	7.78		2	2.22		0	0.00		0	0.00		0	0.00		9	10.00		1	1.11		0	0.00		0	0.00		1	1.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		90	100.00		0	0.00		90	0.11																																													
	The Summit		2	0.69		0	0.00		0	0.00		2	0.69		70	24.05		2	0.69		0	0.00		0	0.00		72	24.74		1	0.34		0	0.00		0	0.00		1	0.34		93	31.96		0	0.00		1	0.34		1	0.34		95	32.65		2	0.69		0	0.00		0	0.00		2	0.69		9	3.09		0	0.00		0	0.00		0	0.00		9	3.09		4	1.37		0	0.00		0	0.00		4	1.37		0	0.00		0	0.00		0	0.00		0	0.00		55	18.90		1	0.34		0	0.00		0	0.00		0	0.00		56	19.24		34	11.68		2	0.69		0	0.00		0	0.00		0	0.00		36	12.37		2	0.69		1	0.34		0	0.00		3	1.03		11	3.78		0	0.00		0	0.00		0	0.00		11	3.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		291	93.57		20	6.43		311	0.39																																													
	Toobeah		1	0.81		0	0.00		0	0.00		1	0.81		14	11.38		2	1.63		0	0.00		0	0.00		16	13.01		0	0.00		0	0.00		0	0.00		0	0.00		55	44.72		3	2.44		0	0.00		0	0.00		58	47.15		2	1.63		0	0.00		0	0.00		2	1.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	15.45		0	0.00		0	0.00		0	0.00		1	0.81		20	16.26		23	18.70		0	0.00		0	0.00		0	0.00		0	0.00		23	18.70		1	0.81		1	0.81		0	0.00		2	1.63		1	0.81		0	0.00		0	0.00		0	0.00		1	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		123	100.00		0	0.00		123	0.15																																													
