Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate  																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
McPherson (94653)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Robina		6	0.20		0	0.00		0	0.00		6	0.20		609	20.69		4	0.14		2	0.07		1	0.03		616	20.92		2	0.07		0	0.00		0	0.00		2	0.07		104	3.53		3	0.10		1	0.03		0	0.00		108	3.67		18	0.61		5	0.17		2	0.07		25	0.85		62	2.11		4	0.14		0	0.00		1	0.03		67	2.28		21	0.71		1	0.03		0	0.00		22	0.75		4	0.14		0	0.00		0	0.00		4	0.14		189	6.42		4	0.14		0	0.00		0	0.00		0	0.00		193	6.56		1722	58.49		12	0.41		0	0.00		0	0.00		1	0.03		1735	58.93		22	0.75		2	0.07		0	0.00		24	0.82		134	4.55		5	0.17		0	0.00		1	0.03		140	4.76		0	0.00		0	0.00		0	0.00		2	0.07		0	0.00		0	0.00		0	0.00		0	0.00		2	0.07		2944	97.84		65	2.16		3009	3.37																																															
	Robina North		2	0.07		3	0.10		0	0.00		5	0.17		543	18.06		8	0.27		5	0.17		3	0.10		559	18.60		0	0.00		0	0.00		0	0.00		0	0.00		116	3.86		6	0.20		0	0.00		0	0.00		122	4.06		14	0.47		5	0.17		0	0.00		19	0.63		46	1.53		6	0.20		0	0.00		0	0.00		52	1.73		18	0.60		0	0.00		0	0.00		18	0.60		2	0.07		0	0.00		0	0.00		2	0.07		162	5.39		12	0.40		0	0.00		0	0.00		0	0.00		174	5.79		1821	60.58		33	1.10		5	0.17		0	0.00		3	0.10		1862	61.94		17	0.57		0	0.00		0	0.00		17	0.57		165	5.49		11	0.37		0	0.00		0	0.00		176	5.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3006	97.12		89	2.88		3095	3.47																																															
	Robina Town		3	0.20		0	0.00		0	0.00		3	0.20		372	25.05		2	0.13		0	0.00		0	0.00		374	25.19		0	0.00		0	0.00		0	0.00		0	0.00		56	3.77		4	0.27		0	0.00		0	0.00		60	4.04		20	1.35		2	0.13		1	0.07		23	1.55		43	2.90		6	0.40		0	0.00		0	0.00		49	3.30		12	0.81		1	0.07		0	0.00		13	0.88		1	0.07		0	0.00		0	0.00		1	0.07		70	4.71		3	0.20		0	0.00		0	0.00		0	0.00		73	4.92		771	51.92		7	0.47		4	0.27		0	0.00		4	0.27		786	52.93		9	0.61		0	0.00		0	0.00		9	0.61		89	5.99		3	0.20		0	0.00		0	0.00		92	6.20		0	0.00		0	0.00		0	0.00		2	0.13		0	0.00		0	0.00		0	0.00		0	0.00		2	0.13		1485	97.83		33	2.17		1518	1.70																																															
	Springbrook		0	0.00		0	0.00		0	0.00		0	0.00		74	25.78		2	0.70		0	0.00		1	0.35		77	26.83		0	0.00		0	0.00		0	0.00		0	0.00		12	4.18		4	1.39		0	0.00		0	0.00		16	5.57		1	0.35		1	0.35		0	0.00		2	0.70		45	15.68		8	2.79		0	0.00		0	0.00		53	18.47		1	0.35		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		0	0.00		0	0.00		35	12.20		1	0.35		0	0.00		0	0.00		0	0.00		36	12.54		71	24.74		1	0.35		1	0.35		0	0.00		0	0.00		73	25.44		0	0.00		0	0.00		0	0.00		0	0.00		23	8.01		5	1.74		0	0.00		1	0.35		29	10.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		287	95.99		12	4.01		299	0.33																																															
	Stephens		11	0.39		2	0.07		0	0.00		13	0.46		910	32.45		13	0.46		0	0.00		1	0.04		924	32.95		2	0.07		0	0.00		0	0.00		2	0.07		87	3.10		2	0.07		0	0.00		1	0.04		90	3.21		22	0.78		2	0.07		1	0.04		25	0.89		74	2.64		1	0.04		0	0.00		1	0.04		76	2.71		25	0.89		1	0.04		0	0.00		26	0.93		2	0.07		0	0.00		0	0.00		2	0.07		254	9.06		13	0.46		0	0.00		0	0.00		0	0.00		267	9.52		1178	42.01		10	0.36		2	0.07		0	0.00		1	0.04		1191	42.48		37	1.32		0	0.00		0	0.00		37	1.32		145	5.17		5	0.18		0	0.00		0	0.00		150	5.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		1	0.04		2804	96.13		113	3.87		2917	3.27																																															
	Tallai (McPherson)		5	0.19		1	0.04		0	0.00		6	0.23		624	23.65		6	0.23		2	0.08		1	0.04		633	24.00		1	0.04		0	0.00		0	0.00		1	0.04		78	2.96		6	0.23		0	0.00		0	0.00		84	3.18		36	1.36		6	0.23		1	0.04		43	1.63		92	3.49		7	0.27		1	0.04		1	0.04		101	3.83		33	1.25		0	0.00		0	0.00		33	1.25		0	0.00		0	0.00		0	0.00		0	0.00		205	7.77		7	0.27		0	0.00		0	0.00		0	0.00		212	8.04		1363	51.67		14	0.53		1	0.04		0	0.00		0	0.00		1378	52.24		21	0.80		0	0.00		0	0.00		21	0.80		119	4.51		7	0.27		0	0.00		0	0.00		126	4.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2638	96.42		98	3.58		2736	3.06																																															
	Tallebudgera		1	0.07		0	0.00		0	0.00		1	0.07		328	23.18		5	0.35		0	0.00		0	0.00		333	23.53		1	0.07		0	0.00		0	0.00		1	0.07		51	3.60		3	0.21		0	0.00		1	0.07		55	3.89		2	0.14		0	0.00		0	0.00		2	0.14		60	4.24		8	0.57		0	0.00		0	0.00		68	4.81		15	1.06		2	0.14		0	0.00		17	1.20		1	0.07		0	0.00		0	0.00		1	0.07		126	8.90		15	1.06		0	0.00		0	0.00		0	0.00		141	9.96		689	48.69		7	0.49		2	0.14		0	0.00		0	0.00		698	49.33		10	0.71		0	0.00		0	0.00		10	0.71		80	5.65		7	0.49		0	0.00		1	0.07		88	6.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1415	97.79		32	2.21		1447	1.62																																															
	Tallebudgera Valley		1	0.22		1	0.22		0	0.00		2	0.43		87	18.87		5	1.08		2	0.43		0	0.00		94	20.39		0	0.00		0	0.00		0	0.00		0	0.00		9	1.95		1	0.22		0	0.00		0	0.00		10	2.17		2	0.43		0	0.00		0	0.00		2	0.43		33	7.16		2	0.43		0	0.00		1	0.22		36	7.81		4	0.87		1	0.22		0	0.00		5	1.08		0	0.00		0	0.00		0	0.00		0	0.00		47	10.20		2	0.43		0	0.00		0	0.00		0	0.00		49	10.63		224	48.59		1	0.22		0	0.00		0	0.00		0	0.00		225	48.81		5	1.08		0	0.00		1	0.22		6	1.30		27	5.86		5	1.08		0	0.00		0	0.00		32	6.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		461	98.29		8	1.71		469	0.53																																															
	Tugun		4	0.11		1	0.03		1	0.03		6	0.17		1050	29.67		19	0.54		4	0.11		0	0.00		1073	30.32		1	0.03		0	0.00		0	0.00		1	0.03		67	1.89		3	0.08		0	0.00		1	0.03		71	2.01		16	0.45		2	0.06		2	0.06		20	0.57		138	3.90		19	0.54		0	0.00		1	0.03		158	4.46		39	1.10		3	0.08		0	0.00		42	1.19		1	0.03		1	0.03		0	0.00		2	0.06		369	10.43		25	0.71		0	0.00		0	0.00		0	0.00		394	11.13		1519	42.92		18	0.51		0	0.00		0	0.00		1	0.03		1538	43.46		23	0.65		0	0.00		0	0.00		23	0.65		198	5.59		9	0.25		0	0.00		2	0.06		209	5.91		2	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.06		3539	97.31		98	2.69		3637	4.07																																															
	Special Hospitals		2	0.43		0	0.00		0	0.00		2	0.43		181	38.92		0	0.00		0	0.00		0	0.00		181	38.92		1	0.22		0	0.00		0	0.00		1	0.22		17	3.66		0	0.00		0	0.00		0	0.00		17	3.66		2	0.43		0	0.00		0	0.00		2	0.43		2	0.43		0	0.00		0	0.00		0	0.00		2	0.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	3.01		1	0.22		0	0.00		0	0.00		0	0.00		15	3.23		236	50.75		0	0.00		0	0.00		0	0.00		0	0.00		236	50.75		1	0.22		0	0.00		0	0.00		1	0.22		8	1.72		0	0.00		0	0.00		0	0.00		8	1.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		465	97.08		14	2.92		479	0.54																																															
	Total Ordinary		169	0.24		18	0.03		2	0.00		189	0.27		18483	26.26		253	0.36		38	0.05		28	0.04		18802	26.71		34	0.05		0	0.00		0	0.00		34	0.05		2195	3.12		119	0.17		1	0.00		3	0.00		2318	3.29		502	0.71		76	0.11		17	0.02		595	0.85		2504	3.56		244	0.35		9	0.01		14	0.02		2771	3.94		781	1.11		61	0.09		5	0.01		847	1.20		48	0.07		5	0.01		2	0.00		55	0.08		5345	7.59		386	0.55		1	0.00		0	0.00		0	0.00		5732	8.14		34064	48.39		347	0.49		34	0.05		3	0.00		30	0.04		34478	48.98		572	0.81		16	0.02		1	0.00		589	0.84		3685	5.24		233	0.33		9	0.01		30	0.04		3957	5.62		14	0.02		0	0.00		0	0.00		4	0.01		1	0.00		1	0.00		1	0.00		1	0.00		22	0.03		70389	96.70		2400	3.30		72789	81.51																																															
	ABSENT		6	0.17		2	0.06		1	0.03		9	0.25		856	23.67		22	0.61		1	0.03		0	0.00		879	24.30		3	0.08		0	0.00		0	0.00		3	0.08		123	3.40		7	0.19		1	0.03		0	0.00		131	3.62		55	1.52		4	0.11		3	0.08		62	1.71		158	4.37		15	0.41		0	0.00		0	0.00		173	4.78		81	2.24		7	0.19		1	0.03		89	2.46		4	0.11		0	0.00		0	0.00		4	0.11		229	6.33		17	0.47		0	0.00		0	0.00		0	0.00		246	6.80		1667	46.09		24	0.66		3	0.08		1	0.03		1	0.03		1696	46.89		54	1.49		2	0.06		0	0.00		56	1.55		246	6.80		17	0.47		0	0.00		4	0.11		267	7.38		0	0.00		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03		2	0.06		3617	98.26		64	1.74		3681	4.12																																															
	POSTAL		9	0.26		1	0.03		0	0.00		10	0.29		839	24.11		17	0.49		5	0.14		5	0.14		866	24.89		1	0.03		0	0.00		0	0.00		1	0.03		97	2.79		9	0.26		0	0.00		0	0.00		106	3.05		27	0.78		3	0.09		3	0.09		33	0.95		62	1.78		9	0.26		0	0.00		0	0.00		71	2.04		17	0.49		2	0.06		0	0.00		19	0.55		6	0.17		1	0.03		0	0.00		7	0.20		233	6.70		38	1.09		0	0.00		0	0.00		0	0.00		271	7.79		1843	52.96		22	0.63		15	0.43		0	0.00		2	0.06		1882	54.08		16	0.46		4	0.11		0	0.00		20	0.57		174	5.00		15	0.43		0	0.00		5	0.14		194	5.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3480	98.11		67	1.89		3547	3.97																																															
	PRE_POLL		21	0.26		2	0.02		0	0.00		23	0.28		2172	26.72		33	0.41		3	0.04		3	0.04		2211	27.20		0	0.00		0	0.00		0	0.00		0	0.00		295	3.63		13	0.16		1	0.01		0	0.00		309	3.80		48	0.59		7	0.09		0	0.00		55	0.68		225	2.77		30	0.37		0	0.00		2	0.02		257	3.16		61	0.75		7	0.09		0	0.00		68	0.84		11	0.14		0	0.00		0	0.00		11	0.14		595	7.32		47	0.58		1	0.01		0	0.00		0	0.00		643	7.91		3983	49.00		32	0.39		5	0.06		2	0.02		0	0.00		4022	49.48		80	0.98		5	0.06		0	0.00		85	1.05		410	5.04		27	0.33		3	0.04		1	0.01		441	5.43		2	0.02		0	0.00		0	0.00		1	0.01		0	0.00		1	0.01		0	0.00		0	0.00		4	0.05		8129	98.16		152	1.84		8281	9.27																																															
	PROVISIONAL		3	0.31		0	0.00		0	0.00		3	0.31		283	28.82		2	0.20		0	0.00		0	0.00		285	29.02		0	0.00		0	0.00		0	0.00		0	0.00		12	1.22		2	0.20		0	0.00		0	0.00		14	1.43		9	0.92		0	0.00		2	0.20		11	1.12		54	5.50		7	0.71		0	0.00		0	0.00		61	6.21		22	2.24		0	0.00		0	0.00		22	2.24		1	0.10		0	0.00		0	0.00		1	0.10		58	5.91		3	0.31		0	0.00		0	0.00		0	0.00		61	6.21		452	46.03		7	0.71		0	0.00		0	0.00		1	0.10		460	46.84		18	1.83		0	0.00		0	0.00		18	1.83		44	4.48		2	0.20		0	0.00		0	0.00		46	4.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		982	97.71		23	2.29		1005	1.13																																															
	Division Summary		208	0.24		23	0.03		3	0.00		234	0.27		22633	26.14		327	0.38		47	0.05		36	0.04		23043	26.61		38	0.04		0	0.00		0	0.00		38	0.04		2722	3.14		150	0.17		3	0.00		3	0.00		2878	3.32		641	0.74		90	0.10		25	0.03		756	0.87		3003	3.47		305	0.35		9	0.01		16	0.02		3333	3.85		962	1.11		77	0.09		6	0.01		1045	1.21		70	0.08		6	0.01		2	0.00		78	0.09		6460	7.46		491	0.57		2	0.00		0	0.00		0	0.00		6953	8.03		42009	48.51		432	0.50		57	0.07		6	0.01		34	0.04		42538	49.12		740	0.85		27	0.03		1	0.00		768	0.89		4559	5.26		294	0.34		12	0.01		40	0.05		4905	5.66		16	0.02		0	0.00		0	0.00		6	0.01		1	0.00		2	0.00		1	0.00		2	0.00		28	0.03		86597	96.97		2706	3.03		89303	94.35																																															
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
