Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Rankin (85204)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	ABSENT		19	0.35		2	0.04		0	0.00		21	0.39		2029	37.66		35	0.65		7	0.13		3	0.06		2074	38.49		6	0.11		0	0.00		0	0.00		6	0.11		141	2.62		19	0.35		0	0.00		0	0.00		160	2.97		49	0.91		5	0.09		1	0.02		55	1.02		162	3.01		8	0.15		1	0.02		1	0.02		172	3.19		109	2.02		8	0.15		1	0.02		118	2.19		10	0.19		1	0.02		0	0.00		11	0.20		353	6.55		30	0.56		0	0.00		0	0.00		0	0.00		383	7.11		1832	34.00		28	0.52		3	0.06		3	0.06		3	0.06		1869	34.69		104	1.93		2	0.04		1	0.02		107	1.99		379	7.03		28	0.52		1	0.02		2	0.04		410	7.61		0	0.00		0	0.00		1	0.02		0	0.00		1	0.02		0	0.00		0	0.00		0	0.00		2	0.04		5388	97.66		129	2.34		5517	6.88																																															
	POSTAL		18	0.56		3	0.09		1	0.03		22	0.69		1380	43.14		21	0.66		2	0.06		5	0.16		1408	44.01		3	0.09		0	0.00		0	0.00		3	0.09		92	2.88		11	0.34		1	0.03		0	0.00		104	3.25		21	0.66		7	0.22		4	0.13		32	1.00		41	1.28		6	0.19		1	0.03		2	0.06		50	1.56		9	0.28		3	0.09		0	0.00		12	0.38		7	0.22		1	0.03		0	0.00		8	0.25		294	9.19		31	0.97		0	0.00		0	0.00		0	0.00		325	10.16		1009	31.54		28	0.88		11	0.34		0	0.00		3	0.09		1051	32.85		41	1.28		4	0.13		0	0.00		45	1.41		124	3.88		7	0.22		2	0.06		3	0.09		136	4.25		2	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		3	0.09		3199	98.37		53	1.63		3252	4.06																																															
	PRE_POLL		15	0.53		2	0.07		0	0.00		17	0.60		1212	42.93		18	0.64		5	0.18		2	0.07		1237	43.82		0	0.00		0	0.00		0	0.00		0	0.00		74	2.62		4	0.14		0	0.00		0	0.00		78	2.76		25	0.89		5	0.18		2	0.07		32	1.13		48	1.70		8	0.28		1	0.04		0	0.00		57	2.02		27	0.96		4	0.14		0	0.00		31	1.10		9	0.32		0	0.00		0	0.00		9	0.32		212	7.51		18	0.64		0	0.00		0	0.00		0	0.00		230	8.15		889	31.49		14	0.50		0	0.00		0	0.00		3	0.11		906	32.09		61	2.16		0	0.00		0	0.00		61	2.16		154	5.46		10	0.35		0	0.00		1	0.04		165	5.84		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2823	97.65		68	2.35		2891	3.61																																															
	PROVISIONAL		3	0.44		0	0.00		0	0.00		3	0.44		340	49.85		2	0.29		1	0.15		0	0.00		343	50.29		1	0.15		0	0.00		0	0.00		1	0.15		20	2.93		0	0.00		0	0.00		0	0.00		20	2.93		3	0.44		0	0.00		0	0.00		3	0.44		11	1.61		1	0.15		0	0.00		0	0.00		12	1.76		13	1.91		1	0.15		0	0.00		14	2.05		2	0.29		0	0.00		0	0.00		2	0.29		44	6.45		0	0.00		0	0.00		0	0.00		0	0.00		44	6.45		179	26.25		6	0.88		0	0.00		0	0.00		0	0.00		185	27.13		20	2.93		0	0.00		0	0.00		20	2.93		34	4.99		1	0.15		0	0.00		0	0.00		35	5.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		682	95.52		32	4.48		714	0.89																																															
	Division Summary		321	0.42		37	0.05		6	0.01		364	0.47		32698	42.42		472	0.61		48	0.06		54	0.07		33272	43.16		55	0.07		4	0.01		1	0.00		60	0.08		2127	2.76		195	0.25		3	0.00		0	0.00		2325	3.02		746	0.97		104	0.13		29	0.04		879	1.14		1429	1.85		152	0.20		10	0.01		8	0.01		1599	2.07		949	1.23		69	0.09		6	0.01		1024	1.33		92	0.12		10	0.01		1	0.00		103	0.13		5386	6.99		441	0.57		5	0.01		2	0.00		3	0.00		5837	7.57		25060	32.51		378	0.49		58	0.08		8	0.01		41	0.05		25545	33.14		1229	1.59		21	0.03		1	0.00		1251	1.62		4507	5.85		243	0.32		19	0.02		24	0.03		4793	6.22		9	0.01		2	0.00		5	0.01		2	0.00		5	0.01		2	0.00		1	0.00		4	0.01		30	0.04		77082	96.19		3053	3.81		80135	94.05																																															
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																													
