Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Brisbane (95781)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Merthyr		11	0.88		2	0.16		0	0.00		13	1.04		355	28.49		18	1.44		3	0.24		2	0.16		378	30.34		0	0.00		0	0.00		0	0.00		0	0.00		42	3.37		13	1.04		0	0.00		0	0.00		55	4.41		5	0.40		0	0.00		0	0.00		5	0.40		89	7.14		11	0.88		1	0.08		0	0.00		101	8.11		14	1.12		4	0.32		0	0.00		18	1.44		2	0.16		0	0.00		0	0.00		2	0.16		26	2.09		6	0.48		0	0.00		0	0.00		0	0.00		32	2.57		457	36.68		9	0.72		1	0.08		1	0.08		3	0.24		471	37.80		2	0.16		0	0.00		0	0.00		2	0.16		138	11.08		25	2.01		2	0.16		4	0.32		169	13.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1246	95.04		65	4.96		1311	1.47																																													
	Milton		13	0.43		10	0.33		2	0.07		25	0.84		698	23.35		29	0.97		10	0.33		5	0.17		742	24.82		1	0.03		1	0.03		0	0.00		2	0.07		122	4.08		17	0.57		0	0.00		0	0.00		139	4.65		13	0.43		3	0.10		0	0.00		16	0.54		214	7.16		62	2.07		3	0.10		2	0.07		281	9.40		44	1.47		7	0.23		1	0.03		52	1.74		3	0.10		3	0.10		2	0.07		8	0.27		53	1.77		13	0.43		0	0.00		0	0.00		0	0.00		66	2.21		1144	38.27		15	0.50		6	0.20		0	0.00		5	0.17		1170	39.14		8	0.27		0	0.00		0	0.00		8	0.27		399	13.35		70	2.34		4	0.13		6	0.20		479	16.03		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03		2989	96.95		94	3.05		3083	3.45																																													
	Mitchelton (Brisbane)		7	0.36		0	0.00		1	0.05		8	0.41		685	35.11		23	1.18		7	0.36		2	0.10		717	36.75		0	0.00		1	0.05		0	0.00		1	0.05		83	4.25		15	0.77		0	0.00		0	0.00		98	5.02		7	0.36		5	0.26		0	0.00		12	0.62		74	3.79		14	0.72		0	0.00		3	0.15		91	4.66		26	1.33		5	0.26		0	0.00		31	1.59		3	0.15		0	0.00		0	0.00		3	0.15		79	4.05		20	1.03		0	0.00		0	0.00		0	0.00		99	5.07		661	33.88		10	0.51		2	0.10		0	0.00		2	0.10		675	34.60		6	0.31		0	0.00		0	0.00		6	0.31		169	8.66		36	1.85		0	0.00		5	0.26		210	10.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1951	97.16		57	2.84		2008	2.24																																													
	New Farm		23	0.71		5	0.15		2	0.06		30	0.93		915	28.36		26	0.81		7	0.22		5	0.15		953	29.54		5	0.15		1	0.03		0	0.00		6	0.19		97	3.01		17	0.53		0	0.00		0	0.00		114	3.53		6	0.19		0	0.00		0	0.00		6	0.19		197	6.11		37	1.15		0	0.00		2	0.06		236	7.32		40	1.24		8	0.25		0	0.00		48	1.49		1	0.03		0	0.00		0	0.00		1	0.03		56	1.74		7	0.22		0	0.00		0	0.00		0	0.00		63	1.95		1180	36.58		18	0.56		10	0.31		0	0.00		3	0.09		1211	37.54		18	0.56		2	0.06		0	0.00		20	0.62		451	13.98		80	2.48		3	0.09		3	0.09		537	16.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		1	0.03		3226	96.94		102	3.06		3328	3.72																																													
	Newmarket		10	0.51		5	0.26		1	0.05		16	0.82		568	29.19		28	1.44		1	0.05		3	0.15		600	30.83		1	0.05		0	0.00		0	0.00		1	0.05		78	4.01		9	0.46		0	0.00		0	0.00		87	4.47		8	0.41		0	0.00		1	0.05		9	0.46		94	4.83		15	0.77		0	0.00		1	0.05		110	5.65		31	1.59		7	0.36		0	0.00		38	1.95		0	0.00		0	0.00		0	0.00		0	0.00		58	2.98		12	0.62		0	0.00		0	0.00		0	0.00		70	3.60		699	35.92		12	0.62		6	0.31		0	0.00		1	0.05		718	36.90		6	0.31		1	0.05		0	0.00		7	0.36		247	12.69		40	2.06		1	0.05		1	0.05		289	14.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		1	0.05		1946	97.20		56	2.80		2002	2.24																																													
	Newmarket South		5	0.70		1	0.14		0	0.00		6	0.84		220	30.81		12	1.68		0	0.00		3	0.42		235	32.91		0	0.00		0	0.00		0	0.00		0	0.00		24	3.36		3	0.42		0	0.00		0	0.00		27	3.78		3	0.42		0	0.00		0	0.00		3	0.42		26	3.64		3	0.42		0	0.00		2	0.28		31	4.34		8	1.12		1	0.14		0	0.00		9	1.26		0	0.00		1	0.14		0	0.00		1	0.14		35	4.90		2	0.28		0	0.00		0	0.00		0	0.00		37	5.18		263	36.83		9	1.26		3	0.42		0	0.00		2	0.28		277	38.80		2	0.28		0	0.00		0	0.00		2	0.28		71	9.94		11	1.54		0	0.00		1	0.14		83	11.62		1	0.14		0	0.00		1	0.14		0	0.00		1	0.14		0	0.00		0	0.00		0	0.00		3	0.42		714	95.97		30	4.03		744	0.83																																													
	Oxford Park (Brisbane)		1	0.16		1	0.16		0	0.00		2	0.32		239	38.55		7	1.13		0	0.00		0	0.00		246	39.68		0	0.00		0	0.00		0	0.00		0	0.00		30	4.84		4	0.65		0	0.00		1	0.16		35	5.65		8	1.29		5	0.81		1	0.16		14	2.26		25	4.03		3	0.48		0	0.00		1	0.16		29	4.68		7	1.13		0	0.00		0	0.00		7	1.13		1	0.16		0	0.00		0	0.00		1	0.16		29	4.68		3	0.48		0	0.00		1	0.16		0	0.00		33	5.32		192	30.97		8	1.29		0	0.00		0	0.00		1	0.16		201	32.42		2	0.32		1	0.16		0	0.00		3	0.48		41	6.61		7	1.13		0	0.00		1	0.16		49	7.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		620	97.64		15	2.36		635	0.71																																													
	Paddington		7	0.44		3	0.19		0	0.00		10	0.63		434	27.33		21	1.32		4	0.25		2	0.13		461	29.03		2	0.13		0	0.00		0	0.00		2	0.13		46	2.90		6	0.38		0	0.00		0	0.00		52	3.27		9	0.57		0	0.00		0	0.00		9	0.57		119	7.49		22	1.39		1	0.06		0	0.00		142	8.94		25	1.57		5	0.31		1	0.06		31	1.95		1	0.06		1	0.06		0	0.00		2	0.13		21	1.32		7	0.44		0	0.00		0	0.00		0	0.00		28	1.76		551	34.70		13	0.82		5	0.31		0	0.00		1	0.06		570	35.89		10	0.63		1	0.06		0	0.00		11	0.69		239	15.05		27	1.70		1	0.06		2	0.13		269	16.94		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		1588	97.36		43	2.64		1631	1.82																																													
	Petrie Terrace		4	0.46		2	0.23		0	0.00		6	0.68		279	31.74		10	1.14		0	0.00		1	0.11		290	32.99		2	0.23		0	0.00		0	0.00		2	0.23		25	2.84		10	1.14		0	0.00		0	0.00		35	3.98		4	0.46		1	0.11		0	0.00		5	0.57		54	6.14		20	2.28		1	0.11		3	0.34		78	8.87		15	1.71		2	0.23		0	0.00		17	1.93		1	0.11		1	0.11		0	0.00		2	0.23		26	2.96		5	0.57		0	0.00		0	0.00		0	0.00		31	3.53		272	30.94		9	1.02		1	0.11		0	0.00		0	0.00		282	32.08		2	0.23		0	0.00		0	0.00		2	0.23		101	11.49		20	2.28		0	0.00		8	0.91		129	14.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		879	97.13		26	2.87		905	1.01																																													
	Princess Alexandra Hospital		3	0.85		1	0.28		1	0.28		5	1.42		164	46.46		8	2.27		0	0.00		0	0.00		172	48.73		1	0.28		0	0.00		0	0.00		1	0.28		6	1.70		1	0.28		0	0.00		0	0.00		7	1.98		3	0.85		0	0.00		0	0.00		3	0.85		11	3.12		5	1.42		0	0.00		0	0.00		16	4.53		10	2.83		0	0.00		0	0.00		10	2.83		0	0.00		0	0.00		0	0.00		0	0.00		21	5.95		1	0.28		0	0.00		0	0.00		0	0.00		22	6.23		66	18.70		4	1.13		0	0.00		0	0.00		0	0.00		70	19.83		5	1.42		0	0.00		0	0.00		5	1.42		37	10.48		3	0.85		0	0.00		1	0.28		41	11.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.28		1	0.28		353	96.71		12	3.29		365	0.41																																													
	Rainworth		3	0.15		3	0.15		3	0.15		9	0.46		446	22.62		23	1.17		6	0.30		1	0.05		476	24.14		0	0.00		0	0.00		0	0.00		0	0.00		96	4.87		27	1.37		1	0.05		0	0.00		124	6.29		8	0.41		1	0.05		1	0.05		10	0.51		145	7.35		58	2.94		1	0.05		3	0.15		207	10.50		18	0.91		4	0.20		0	0.00		22	1.12		1	0.05		0	0.00		1	0.05		2	0.10		46	2.33		9	0.46		0	0.00		0	0.00		0	0.00		55	2.79		773	39.20		18	0.91		10	0.51		0	0.00		1	0.05		802	40.67		1	0.05		0	0.00		0	0.00		1	0.05		214	10.85		40	2.03		2	0.10		6	0.30		262	13.29		2	0.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.10		1972	98.31		34	1.69		2006	2.24																																													
	Red Hill		4	0.25		4	0.25		1	0.06		9	0.56		438	27.38		14	0.88		3	0.19		3	0.19		458	28.63		1	0.06		0	0.00		0	0.00		1	0.06		51	3.19		7	0.44		0	0.00		1	0.06		59	3.69		5	0.31		4	0.25		1	0.06		10	0.63		128	8.00		37	2.31		0	0.00		1	0.06		166	10.38		28	1.75		4	0.25		0	0.00		32	2.00		4	0.25		0	0.00		0	0.00		4	0.25		30	1.88		6	0.38		1	0.06		0	0.00		0	0.00		37	2.31		494	30.88		9	0.56		2	0.13		0	0.00		2	0.13		507	31.69		7	0.44		1	0.06		0	0.00		8	0.50		252	15.75		47	2.94		3	0.19		6	0.38		308	19.25		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		1600	97.74		37	2.26		1637	1.83																																													
	Royal Brisbane Hospital		1	0.35		0	0.00		0	0.00		1	0.35		101	35.19		2	0.70		0	0.00		0	0.00		103	35.89		0	0.00		0	0.00		0	0.00		0	0.00		6	2.09		0	0.00		0	0.00		0	0.00		6	2.09		1	0.35		0	0.00		0	0.00		1	0.35		22	7.67		1	0.35		0	0.00		0	0.00		23	8.01		2	0.70		4	1.39		0	0.00		6	2.09		0	0.00		0	0.00		0	0.00		0	0.00		6	2.09		0	0.00		0	0.00		0	0.00		0	0.00		6	2.09		87	30.31		1	0.35		1	0.35		0	0.00		3	1.05		92	32.06		4	1.39		0	0.00		0	0.00		4	1.39		40	13.94		4	1.39		0	0.00		0	0.00		44	15.33		0	0.00		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		0	0.00		0	0.00		1	0.35		287	97.95		6	2.05		293	0.33																																													
	South Brisbane		10	0.63		16	1.01		4	0.25		30	1.89		550	34.66		19	1.20		1	0.06		4	0.25		574	36.17		0	0.00		0	0.00		0	0.00		0	0.00		39	2.46		4	0.25		0	0.00		0	0.00		43	2.71		8	0.50		2	0.13		0	0.00		10	0.63		138	8.70		46	2.90		1	0.06		4	0.25		189	11.91		24	1.51		9	0.57		1	0.06		34	2.14		2	0.13		1	0.06		0	0.00		3	0.19		33	2.08		5	0.32		0	0.00		0	0.00		0	0.00		38	2.39		420	26.47		8	0.50		2	0.13		1	0.06		1	0.06		432	27.22		10	0.63		1	0.06		0	0.00		11	0.69		171	10.78		45	2.84		3	0.19		3	0.19		222	13.99		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		1587	94.46		93	5.54		1680	1.88																																													
	Spring Hill		7	0.58		2	0.17		1	0.08		10	0.83		310	25.85		12	1.00		4	0.33		0	0.00		326	27.19		1	0.08		0	0.00		0	0.00		1	0.08		44	3.67		19	1.58		0	0.00		0	0.00		63	5.25		5	0.42		1	0.08		0	0.00		6	0.50		87	7.26		17	1.42		1	0.08		1	0.08		106	8.84		23	1.92		7	0.58		0	0.00		30	2.50		0	0.00		0	0.00		0	0.00		0	0.00		22	1.83		9	0.75		0	0.00		0	0.00		0	0.00		31	2.59		445	37.11		10	0.83		3	0.25		0	0.00		3	0.25		461	38.45		2	0.17		0	0.00		0	0.00		2	0.17		138	11.51		20	1.67		1	0.08		3	0.25		162	13.51		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		1199	96.23		47	3.77		1246	1.39																																															
	Stafford (Brisbane)		1	0.21		0	0.00		1	0.21		2	0.42		159	33.19		3	0.63		1	0.21		0	0.00		163	34.03		0	0.00		0	0.00		0	0.00		0	0.00		7	1.46		2	0.42		0	0.00		0	0.00		9	1.88		5	1.04		0	0.00		0	0.00		5	1.04		26	5.43		7	1.46		0	0.00		1	0.21		34	7.10		5	1.04		1	0.21		1	0.21		7	1.46		1	0.21		1	0.21		0	0.00		2	0.42		26	5.43		3	0.63		0	0.00		0	0.00		0	0.00		29	6.05		164	34.24		2	0.42		3	0.63		0	0.00		0	0.00		169	35.28		1	0.21		1	0.21		0	0.00		2	0.42		50	10.44		7	1.46		0	0.00		0	0.00		57	11.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		479	97.16		14	2.84		493	0.55																																															
	Stafford West (Brisbane)		2	0.67		0	0.00		0	0.00		2	0.67		92	30.67		3	1.00		0	0.00		1	0.33		96	32.00		0	0.00		0	0.00		0	0.00		0	0.00		14	4.67		0	0.00		0	0.00		0	0.00		14	4.67		8	2.67		0	0.00		0	0.00		8	2.67		10	3.33		2	0.67		0	0.00		0	0.00		12	4.00		5	1.67		1	0.33		0	0.00		6	2.00		0	0.00		0	0.00		0	0.00		0	0.00		19	6.33		0	0.00		1	0.33		0	0.00		0	0.00		20	6.67		106	35.33		1	0.33		0	0.00		0	0.00		0	0.00		107	35.67		1	0.33		0	0.00		0	0.00		1	0.33		30	10.00		3	1.00		0	0.00		1	0.33		34	11.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		300	95.85		13	4.15		313	0.35																																															
	Toowong (Brisbane)		0	0.00		0	0.00		0	0.00		0	0.00		127	28.80		3	0.68		2	0.45		0	0.00		132	29.93		0	0.00		0	0.00		0	0.00		0	0.00		9	2.04		3	0.68		0	0.00		0	0.00		12	2.72		2	0.45		0	0.00		0	0.00		2	0.45		28	6.35		4	0.91		0	0.00		1	0.23		33	7.48		9	2.04		4	0.91		0	0.00		13	2.95		1	0.23		0	0.00		0	0.00		1	0.23		11	2.49		3	0.68		0	0.00		0	0.00		0	0.00		14	3.17		159	36.05		6	1.36		0	0.00		0	0.00		1	0.23		166	37.64		6	1.36		0	0.00		0	0.00		6	1.36		49	11.11		10	2.27		0	0.00		2	0.45		61	13.83		1	0.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.23		441	97.35		12	2.65		453	0.51																																															
	West End		28	1.09		39	1.52		3	0.12		70	2.73		1002	39.09		34	1.33		8	0.31		5	0.20		1049	40.93		2	0.08		1	0.04		0	0.00		3	0.12		60	2.34		10	0.39		0	0.00		0	0.00		70	2.73		3	0.12		0	0.00		0	0.00		3	0.12		287	11.20		77	3.00		2	0.08		7	0.27		373	14.55		43	1.68		11	0.43		2	0.08		56	2.18		1	0.04		0	0.00		0	0.00		1	0.04		38	1.48		8	0.31		0	0.00		0	0.00		0	0.00		46	1.79		465	18.14		11	0.43		1	0.04		1	0.04		1	0.04		479	18.69		10	0.39		1	0.04		0	0.00		11	0.43		340	13.27		54	2.11		3	0.12		4	0.16		401	15.65		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		2563	94.19		158	5.81		2721	3.04																																															
	Wilston School		16	0.52		2	0.06		0	0.00		18	0.58		908	29.29		29	0.94		11	0.35		3	0.10		951	30.68		1	0.03		0	0.00		1	0.03		2	0.06		122	3.94		26	0.84		1	0.03		1	0.03		150	4.84		9	0.29		4	0.13		0	0.00		13	0.42		133	4.29		37	1.19		0	0.00		2	0.06		172	5.55		29	0.94		9	0.29		0	0.00		38	1.23		3	0.10		0	0.00		0	0.00		3	0.10		60	1.94		14	0.45		0	0.00		0	0.00		0	0.00		74	2.39		1161	37.45		30	0.97		7	0.23		0	0.00		1	0.03		1199	38.68		15	0.48		4	0.13		0	0.00		19	0.61		393	12.68		61	1.97		1	0.03		5	0.16		460	14.84		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		1	0.03		3100	97.36		84	2.64		3184	3.56																																															
	Windsor		14	0.95		1	0.07		0	0.00		15	1.02		477	32.34		18	1.22		4	0.27		2	0.14		501	33.97		0	0.00		0	0.00		0	0.00		0	0.00		50	3.39		6	0.41		0	0.00		0	0.00		56	3.80		12	0.81		1	0.07		0	0.00		13	0.88		67	4.54		18	1.22		2	0.14		3	0.20		90	6.10		12	0.81		5	0.34		0	0.00		17	1.15		2	0.14		0	0.00		0	0.00		2	0.14		61	4.14		9	0.61		0	0.00		0	0.00		0	0.00		70	4.75		493	33.42		4	0.27		4	0.27		0	0.00		0	0.00		501	33.97		10	0.68		1	0.07		0	0.00		11	0.75		170	11.53		26	1.76		1	0.07		1	0.07		198	13.42		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		0	0.00		1	0.07		1475	96.22		58	3.78		1533	1.71																																															
	Windsor School		4	0.28		1	0.07		0	0.00		5	0.35		462	32.49		15	1.05		3	0.21		4	0.28		484	34.04		0	0.00		0	0.00		0	0.00		0	0.00		29	2.04		9	0.63		0	0.00		0	0.00		38	2.67		7	0.49		1	0.07		1	0.07		9	0.63		72	5.06		19	1.34		0	0.00		1	0.07		92	6.47		15	1.05		5	0.35		1	0.07		21	1.48		0	0.00		0	0.00		0	0.00		0	0.00		37	2.60		5	0.35		0	0.00		0	0.00		0	0.00		42	2.95		505	35.51		9	0.63		4	0.28		0	0.00		1	0.07		519	36.50		7	0.49		1	0.07		0	0.00		8	0.56		169	11.88		30	2.11		3	0.21		2	0.14		204	14.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1422	97.87		31	2.13		1453	1.62																																															
	Special Hospitals		1	0.17		0	0.00		0	0.00		1	0.17		260	43.99		0	0.00		0	0.00		0	0.00		260	43.99		0	0.00		0	0.00		0	0.00		0	0.00		27	4.57		0	0.00		0	0.00		0	0.00		27	4.57		0	0.00		0	0.00		0	0.00		0	0.00		3	0.51		0	0.00		0	0.00		0	0.00		3	0.51		1	0.17		0	0.00		0	0.00		1	0.17		0	0.00		0	0.00		0	0.00		0	0.00		9	1.52		1	0.17		0	0.00		0	0.00		0	0.00		10	1.69		278	47.04		0	0.00		0	0.00		0	0.00		0	0.00		278	47.04		1	0.17		0	0.00		0	0.00		1	0.17		10	1.69		0	0.00		0	0.00		0	0.00		10	1.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		591	98.99		6	1.01		597	0.67																																															
	Total Ordinary		341	0.50		199	0.29		43	0.06		583	0.85		20824	30.28		784	1.14		148	0.22		103	0.15		21859	31.79		32	0.05		7	0.01		1	0.00		40	0.06		2500	3.64		450	0.65		7	0.01		4	0.01		2961	4.31		294	0.43		62	0.09		7	0.01		363	0.53		4106	5.97		987	1.44		32	0.05		69	0.10		5194	7.55		860	1.25		219	0.32		15	0.02		1094	1.59		68	0.10		17	0.02		3	0.00		88	0.13		1833	2.67		345	0.50		3	0.00		3	0.00		4	0.01		2188	3.18		23877	34.72		494	0.72		152	0.22		7	0.01		76	0.11		24606	35.78		301	0.44		21	0.03		0	0.00		322	0.47		7952	11.56		1311	1.91		56	0.08		111	0.16		9430	13.71		16	0.02		0	0.00		7	0.01		4	0.01		6	0.01		2	0.00		0	0.00		7	0.01		42	0.06		68770	96.77		2299	3.23		71069	79.44																																															
	ABSENT		30	0.37		13	0.16		6	0.07		49	0.60		2217	27.27		86	1.06		22	0.27		10	0.12		2335	28.72		0	0.00		1	0.01		0	0.00		1	0.01		282	3.47		36	0.44		0	0.00		0	0.00		318	3.91		57	0.70		12	0.15		1	0.01		70	0.86		575	7.07		106	1.30		6	0.07		7	0.09		694	8.54		188	2.31		32	0.39		3	0.04		223	2.74		15	0.18		3	0.04		1	0.01		19	0.23		213	2.62		26	0.32		1	0.01		0	0.00		0	0.00		240	2.95		2953	36.32		48	0.59		16	0.20		5	0.06		10	0.12		3032	37.29		72	0.89		4	0.05		1	0.01		77	0.95		948	11.66		108	1.33		4	0.05		9	0.11		1069	13.15		4	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.05		8131	98.46		127	1.54		8258	9.23																																															
	POSTAL		11	0.26		3	0.07		2	0.05		16	0.37		1675	39.01		37	0.86		6	0.14		5	0.12		1723	40.13		1	0.02		0	0.00		1	0.02		2	0.05		142	3.31		25	0.58		1	0.02		1	0.02		169	3.94		21	0.49		6	0.14		0	0.00		27	0.63		126	2.93		28	0.65		2	0.05		4	0.09		160	3.73		10	0.23		4	0.09		0	0.00		14	0.33		3	0.07		1	0.02		0	0.00		4	0.09		194	4.52		33	0.77		0	0.00		0	0.00		0	0.00		227	5.29		1531	35.65		37	0.86		15	0.35		2	0.05		8	0.19		1593	37.10		24	0.56		0	0.00		0	0.00		24	0.56		277	6.45		53	1.23		1	0.02		4	0.09		335	7.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4294	98.13		82	1.87		4376	4.89																																															
	PRE_POLL		19	0.41		12	0.26		2	0.04		33	0.70		1279	27.32		44	0.94		14	0.30		8	0.17		1345	28.73		5	0.11		1	0.02		0	0.00		6	0.13		137	2.93		22	0.47		0	0.00		0	0.00		159	3.40		17	0.36		4	0.09		4	0.09		25	0.53		302	6.45		82	1.75		3	0.06		5	0.11		392	8.37		63	1.35		10	0.21		1	0.02		74	1.58		7	0.15		1	0.02		0	0.00		8	0.17		99	2.11		23	0.49		0	0.00		0	0.00		0	0.00		122	2.61		1823	38.94		51	1.09		7	0.15		0	0.00		4	0.09		1885	40.27		14	0.30		1	0.02		0	0.00		15	0.32		530	11.32		73	1.56		4	0.09		7	0.15		614	13.12		1	0.02		0	0.00		0	0.00		2	0.04		0	0.00		0	0.00		0	0.00		0	0.00		3	0.06		4681	98.96		49	1.04		4730	5.29																																															
	PROVISIONAL		4	0.40		3	0.30		0	0.00		7	0.70		328	33.00		8	0.80		3	0.30		3	0.30		342	34.41		0	0.00		0	0.00		0	0.00		0	0.00		13	1.31		2	0.20		0	0.00		0	0.00		15	1.51		5	0.50		0	0.00		1	0.10		6	0.60		72	7.24		17	1.71		1	0.10		2	0.20		92	9.26		29	2.92		7	0.70		2	0.20		38	3.82		0	0.00		0	0.00		0	0.00		0	0.00		20	2.01		4	0.40		0	0.00		0	0.00		0	0.00		24	2.41		282	28.37		2	0.20		2	0.20		0	0.00		0	0.00		286	28.77		11	1.11		1	0.10		0	0.00		12	1.21		155	15.59		13	1.31		1	0.10		3	0.30		172	17.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		994	96.60		35	3.40		1029	1.15																																															
	Division Summary		405	0.47		230	0.26		53	0.06		688	0.79		26323	30.30		959	1.10		193	0.22		129	0.15		27604	31.78		38	0.04		9	0.01		2	0.00		49	0.06		3074	3.54		535	0.62		8	0.01		5	0.01		3622	4.17		394	0.45		84	0.10		13	0.01		491	0.57		5181	5.96		1220	1.40		44	0.05		87	0.10		6532	7.52		1150	1.32		272	0.31		21	0.02		1443	1.66		93	0.11		22	0.03		4	0.00		119	0.14		2359	2.72		431	0.50		4	0.00		3	0.00		4	0.00		2801	3.22		30466	35.07		632	0.73		192	0.22		14	0.02		98	0.11		31402	36.15		422	0.49		27	0.03		1	0.00		450	0.52		9862	11.35		1558	1.79		66	0.08		134	0.15		11620	13.38		21	0.02		0	0.00		7	0.01		6	0.01		6	0.01		2	0.00		0	0.00		7	0.01		49	0.06		86870	97.10		2592	2.90		89462	93.40																																															
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
																																																																																																																																																																																																													
