		INFORMAL	2891	4.47	132	3.6	52	9.25	86	3.51	19	1.08	0	3180	4.35
		TOTAL	64697	88.45	3669	5.02	562	0.77	2449	3.35	1765	2.41	0	73142	94.93



Lindsay (73911)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"GRIGG, Brian T"	CTA	2890	4.71	295	6.45	29	5.75	96	5.27	40	4.28	0	3350	4.84
	"BELLANTONIO, Carolynn"	LP	22441	36.58	1622	35.45	135	26.79	744	40.83	384	41.07	0	25326	36.61
#	"FREE, Ross"	ALP	36017	58.71	2659	58.11	340	67.46	982	53.9	511	54.65	0	40509	58.55
		FORMAL	61348	96.93	4576	96.2	504	93.68	1822	96.91	935	98.01	0	69185	96.87
		INFORMAL	1945	3.07	181	3.8	34	6.32	58	3.09	19	1.99	0	2237	3.13
		TOTAL	63293	88.62	4757	6.66	538	0.75	1880	2.63	954	1.34	0	71422	96.63



Lowe (79183)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"PANZARINO, Anthony"	IND	1226	1.92	108	2.83	18	4.14	34	1.58	9	0.42	0	1395	1.92
	"WOODS, Peter"	IND	1592	2.49	83	2.18	16	3.68	35	1.63	25	1.17	0	1751	2.41
	"PETERSON, Peter"	CTA	399	0.62	48	1.26	2	0.46	22	1.03	19	0.89	0	490	0.68
	"LOWRY, Erik"		69	0.11	17	0.45	0	0	3	0.14	2	0.09	0	91	0.13
	"EAGER, R.J."	NLP	135	0.21	14	0.37	1	0.23	5	0.23	0	0	0	155	0.21
	"JONES, Erika"	AFI	574	0.9	89	2.33	6	1.38	25	1.16	23	1.07	0	717	0.99
#	"EASSON, Mary"	ALP	30770	48.08	1741	45.66	213	48.97	863	40.21	876	40.86	0	34463	47.51
	"MEIKLE, Jeff"	DEM	913	1.43	104	2.73	5	1.15	35	1.63	35	1.63	0	1092	1.51
	"CUMMINGS, Kate"	IND	354	0.55	31	0.81	1	0.23	19	0.89	5	0.23	0	410	0.57
	"WOODS, Bob"	LP	26410	41.26	1421	37.27	162	37.24	1035	48.23	1123	52.38	0	30151	41.56
	"THRELFO, Bruce"	GLO	1562	2.44	157	4.12	11	2.53	70	3.26	27	1.26	0	1827	2.52
		FORMAL	64004	95.46	3813	95.71	435	94.98	2146	97.15	2144	98.71	0	72542	95.62
		INFORMAL	3041	4.54	171	4.29	23	5.02	63	2.85	28	1.29	0	3326	4.38
		TOTAL	67045	88.37	3984	5.25	458	0.6	2209	2.91	2172	2.86	0	75868	95.81



Lyne (74030)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"DRIVER, Dennis"	ALP	25098	40.88	1768	41.88	269	54.9	690	32.89	599	34.23	0	28424	40.63
#	"VAILE, Mark"	NP	16639	27.1	902	21.36	87	17.76	586	27.93	456	26.06	0	18670	26.69
	"ROWSELL, Marje"	EFF	1951	3.18	171	4.05	15	3.06	57	2.72	53	3.03	0	2247	3.21
	"BARRETT, John Gregory"	LP	16061	26.16	1218	28.85	100	20.41	702	33.46	587	33.54	0	18668	26.68
	"STOKES, John O"	DEM	1649	2.69	163	3.86	19	3.88	63	3	55	3.14	0	1949	2.79
		FORMAL	61398	97.86	4222	98.12	490	96.65	2098	98.96	1750	99.09	0	69958	97.93
		INFORMAL	1342	2.14	81	1.88	17	3.35	22	1.04	16	0.91	0	1478	2.07
		TOTAL	62740	87.83	4303	6.02	507	0.71	2120	2.97	1766	2.47	0	71436	96.5



Macarthur (73664)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"FORRESTER, Ron"	LP	26994	44.44	1818	41.34	165	38.02	923	50.99	747	53.97	0	30647	44.56
	"GADSBY, Peter"	IND	2000	3.29	290	6.59	23	5.3	94	5.19	71	5.13	0	2478	3.6
	"BETHUNE, Herb"	IND	3366	5.54	176	4	25	5.76	62	3.43	31	2.24	0	3660	5.32
#	"HAVILAND, Chris"	ALP	28389	46.73	2114	48.07	221	50.92	731	40.39	535	38.66	0	31990	46.51
		FORMAL	60749	97.13	4398	96.45	434	94.35	1810	97.68	1384	99.21	0	68775	97.12
		INFORMAL	1796	2.87	162	3.55	26	5.65	43	2.32	11	0.79	0	2038	2.88
		TOTAL	62545	88.32	4560	6.44	460	0.65	1853	2.62	1395	1.97	0	70813	96.13



Mackellar (78150)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"WILD, Charles"	ALP	21061	33.46	1529	34.91	249	39.21	803	27.76	484	27.77	0	24126	33.23
#	"CARLTON, James Joseph"	LP	35632	56.61	2273	51.89	304	47.87	1805	62.39	1086	62.31	0	41100	56.61
	"JOHNSON, Brian"	DEM	4412	7.01	356	8.13	57	8.98	198	6.84	116	6.66	0	5139	7.08
	"KURYLENKO, Valdamar"	NLP	808	1.28	103	2.35	14	2.2	38	1.31	18	1.03	0	981	1.35
	"MAHER, Lesley"	CTA	1035	1.64	119	2.72	11	1.73	49	1.69	39	2.24	0	1253	1.73
		FORMAL	62948	96.92	4380	96.92	635	95.06	2893	98.03	1743	98.92	0	72599	97
		INFORMAL	1998	3.08	139	3.08	33	4.94	58	1.97	19	1.08	0	2247	3
		TOTAL	64946	86.77	4519	6.04	668	0.89	2951	3.94	1762	2.35	0	74846	95.77



Macquarie (74155)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"RICKARD, Jon Albert"	DEM	4056	6.69	279	6.18	31	6.57	139	7.22	115	5.97	1	4621	6.65
	"WEBSTER, Alasdair"	LP	26674	44.01	1896	42.03	189	40.04	1013	52.6	1035	53.77	2	30809	44.36
	"IVANOVSKI, Petar"	GRN	2257	3.72	230	5.1	32	6.78	67	3.48	47	2.44	0	2633	3.79
	"FAY, Roger Andrew"	NLP	277	0.46	42	0.93	5	1.06	12	0.62	8	0.42	3	347	0.5
	"HUTCHINSON, Garth"	IND	1314	2.17	115	2.55	12	2.54	47	2.44	43	2.23	0	1531	2.2
#	"DEAHM, Maggie"	ALP	26026	42.94	1949	43.21	203	43.01	648	33.64	677	35.17	1	29504	42.49
		FORMAL	60604	97.61	4511	96.24	472	94.78	1926	96.59	1925	98.72	7	69445	97.5
		INFORMAL	1485	2.39	176	3.76	26	5.22	68	3.41	25	1.28	0	1780	2.5
		TOTAL	62089	87.17	4687	6.58	498	0.7	1994	2.8	1950	2.74	7	71225	96.05



Mitchell (71384)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"POSGATE, Roger"	DEM	3046	5.16	383	8.67	13	5.31	149	6.36	73	5.04	0	3664	5.43
	"ANDERSON, Charles"	CAP	880	1.49	81	1.83	9	3.67	21	0.9	14	0.97	0	1005	1.49
#	"CADMAN, Alan Glyndwr"	LP	38435	65.07	2541	57.49	142	57.96	1643	70.09	1058	73.07	0	43819	64.89
	"KANAGHINES, Julie"	ALP	16706	28.28	1415	32.01	81	33.06	531	22.65	303	20.93	0	19036	28.19
		FORMAL	59067	97.73	4420	96.72	245	96.84	2344	97.46	1448	99.11	0	67524	97.68
		INFORMAL	1370	2.27	150	3.28	8	3.16	61	2.54	13	0.89	0	1602	2.32
		TOTAL	60437	87.43	4570	6.61	253	0.37	2405	3.48	1461	2.11	0	69126	96.84



Newcastle (77791)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"WHELAN, James"	GRN	4685	7.3	411	9.21	70	14.31	120	7.81	60	2.79	3	5349	7.35
	"BAINES, Greg"	DEM	1802	2.81	193	4.32	11	2.25	51	3.32	52	2.42	0	2109	2.9
#	"MORRIS, Allan"	ALP	36597	57.03	2280	51.09	286	58.49	730	47.5	1370	63.75	5	41268	56.67
	"TURNER, Glenn"	LP	17563	27.37	1293	28.97	95	19.43	521	33.9	549	25.55	9	20030	27.51
	"KENDALL, Jim"	CTA	654	1.02	52	1.17	4	0.82	27	1.76	25	1.16	0	762	1.05
	"WELSH, Ivan"	IND	2345	3.65	160	3.59	16	3.27	67	4.36	69	3.21	1	2658	3.65
	"JACKSON, Lewina"		281	0.44	38	0.85	3	0.61	11	0.72	19	0.88	2	354	0.49
	"BLEFARI, Frank"	IND	240	0.37	36	0.81	4	0.82	10	0.65	5	0.23	-3	292	0.4
		FORMAL	64167	96.99	4463	97.13	489	95.32	1537	97.4	2149	98.76	17	72822	97.05
		INFORMAL	1991	3.01	132	2.87	24	4.68	41	2.6	27	1.24	-3	2212	2.95
		TOTAL	66158	88.17	4595	6.12	513	0.68	1578	2.1	2176	2.9	14	75034	96.46



New England (75009)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"WATT, Chris"	ALP	20849	34.33	1534	35.18	228	42.3	1019	32.81	638	29.04	0	24268	34.21
	"HAUSFELD, Glen"	IND	1201	1.98	177	4.06	26	4.82	119	3.83	47	2.14	0	1570	2.21
#	"SINCLAIR, Ian"	NP	31990	52.67	2252	51.64	216	40.07	1605	51.67	1323	60.22	0	37386	52.7
	"WOODLEY, Warren"	IND	6698	11.03	398	9.13	69	12.8	363	11.69	189	8.6	0	7717	10.88
		FORMAL	60738	97.78	4361	98.4	539	96.42	3106	98.38	2197	99.14	0	70941	97.88
		INFORMAL	1377	2.22	71	1.6	20	3.58	51	1.62	19	0.86	0	1538	2.12
		TOTAL	62115	85.7	4432	6.11	559	0.77	3157	4.36	2216	3.06	0	72479	96.63



North Sydney (81050)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"CARRAILL, Stuart"	IND	723	1.13	90	1.81	15	2.49	41	1.2	8	0.38	0	877	1.17
	"ELSTONE, Richard"	ALP	10871	16.99	970	19.51	139	23.05	517	15.14	262	12.52	0	12759	16.99
	"McNEILLY, Bruce"	LP	29508	46.11	2114	42.52	232	38.47	1529	44.77	1107	52.89	0	34490	45.94
#	"MACK, Ted"	IND	22591	35.3	1724	34.67	212	35.16	1303	38.16	705	33.68	0	26535	35.34
	"STOKES, Ian"	NLP	307	0.48	74	1.49	5	0.83	25	0.73	11	0.53	0	422	0.56
		FORMAL	64000	97.95	4972	97.72	603	97.26	3415	98.13	2093	98.87	0	75083	97.97
		INFORMAL	1337	2.05	116	2.28	17	2.74	65	1.87	24	1.13	0	1559	2.03
		TOTAL	65337	85.25	5088	6.64	620	0.81	3480	4.54	2117	2.76	0	76642	94.56



Page (78020)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"O'NEILL, Rhondda"	IND	2202	3.39	105	3.26	35	5.66	53	2.36	52	2.12	-1	2446	3.32
	"MARSHALL, Malcolm"	LP	11038	16.98	606	18.83	76	12.3	479	21.29	533	21.7	0	12732	17.31
	"INGLIS, D.M."	DEM	789	1.21	74	2.3	20	3.24	50	2.22	52	2.12	0	985	1.34
	"FIKKE, Elle"	RCG	1385	2.13	170	5.28	24	3.88	113	5.02	74	3.01	0	1766	2.4
	"EMERSON, Mike"	NP	19029	29.26	738	22.93	124	20.06	580	25.78	735	29.93	0	21206	28.83
	"PERRY, Antoinette"	NLP	107	0.16	14	0.43	3	0.49	5	0.22	4	0.16	1	134	0.18
	"IRWIN, Ros"	IND	2548	3.92	118	3.67	43	6.96	105	4.67	77	3.14	-1	2890	3.93
#	"WOODS, Harry"	ALP	27398	42.13	1356	42.12	287	46.44	836	37.16	895	36.44	0	30772	41.83
	"OLEN, Lindsay"	CAP	314	0.48	20	0.62	4	0.65	17	0.76	22	0.9	0	377	0.51
	"LEAN, Graeme"	IND	215	0.33	18	0.56	2	0.32	12	0.53	12	0.49	0	259	0.35
		FORMAL	65025	97.92	3219	97.55	618	96.56	2250	98.81	2456	98.75	-1	73567	97.94
		INFORMAL	1384	2.08	81	2.45	22	3.44	27	1.19	31	1.25	0	1545	2.06
		TOTAL	66409	88.41	3300	4.39	640	0.85	2277	3.03	2487	3.31	-1	75112	96.27



Parkes (80526)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"PLUMB, Noel"	DEM	1935	2.99	197	4.06	20	3.71	124	4.62	57	2.45	0	2333	3.11
	"SETON, Terrence F"	IND	1861	2.88	155	3.19	27	5.01	88	3.28	52	2.24	0	2183	2.91
	"McLENNAN, David"	NLP	586	0.91	76	1.56	6	1.11	43	1.6	11	0.47	0	722	0.96
	"BREBNER, Barry"	ALP	30251	46.8	1614	33.23	287	53.25	1297	48.36	711	30.57	0	34160	45.52
#	"COBB, Michael"	NP	30010	46.42	2815	57.96	199	36.92	1130	42.13	1495	64.27	0	35649	47.5
		FORMAL	64643	97.47	4857	97.75	539	96.42	2682	97.14	2326	99.32	0	75047	97.53
		INFORMAL	1677	2.53	112	2.25	20	3.58	79	2.86	16	0.68	0	1904	2.47
		TOTAL	66320	86.18	4969	6.46	559	0.73	2761	3.59	2342	3.04	0	76951	95.56



Parramatta (77936)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"PAPADOPOULOS, Sam"	IND	1568	2.48	215	4.29	10	3.65	47	2.38	47	2.06	0	1887	2.6
	"FORSHAW, Rodney James"	NLP	346	0.55	61	1.22	3	1.09	13	0.66	8	0.35	0	431	0.59
	"SHIELDS, John H."	CTA	856	1.36	120	2.4	3	1.09	23	1.16	42	1.84	0	1044	1.44
	"RAWNSLEY, Max"	LP	26733	42.33	1871	37.35	95	34.67	935	47.27	1047	45.88	0	30681	42.21
	"ROSIER, Bill"	DEM	2012	3.19	217	4.33	12	4.38	77	3.89	81	3.55	0	2399	3.3
	"WILSON, John"	CAP	389	0.62	44	0.88	3	1.09	15	0.76	7	0.31	0	458	0.63
#	"ELLIOTT, Paul"	ALP	31245	49.48	2482	49.54	148	54.01	868	43.88	1050	46.01	0	35793	49.24
		FORMAL	63149	97.12	5010	96.03	274	94.16	1978	97.2	2282	98.96	0	72693	97.09
		INFORMAL	1872	2.88	207	3.97	17	5.84	57	2.8	24	1.04	0	2177	2.91
		TOTAL	65021	86.85	5217	6.97	291	0.39	2035	2.72	2306	3.08	0	74870	96.07



Paterson (73387)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"McDONALD, Alan"	NLP	683	1.11	82	2.17	7	1.87	21	1.43	17	0.81	0	810	1.17
	"SMITH, Bernadette"	GRN	1691	2.74	176	4.65	24	6.4	50	3.41	40	1.91	0	1981	2.85
	"RIACH, Rodger John"	DEM	1180	1.91	125	3.3	7	1.87	34	2.32	50	2.39	0	1396	2.01
	"ROBERTS, Bob"	LP	21654	35.05	1306	34.5	108	28.8	600	40.93	842	40.25	0	24510	35.27
	"FRANKS, Ron"	CAP	377	0.61	24	0.63	0	0	8	0.55	12	0.57	0	421	0.61
	"NEVILLE, Bernie"	IND	1124	1.82	78	2.06	6	1.6	45	3.07	42	2.01	0	1295	1.86
	"MacKENZIE, Bruce"	IND	1183	1.92	76	2.01	14	3.73	32	2.18	43	2.06	0	1348	1.94
#	"HORNE, Bob"	ALP	29595	47.91	1723	45.52	187	49.87	612	41.75	895	42.78	0	33012	47.5
	"WATSON, Gary"	NP	4287	6.94	195	5.15	22	5.87	64	4.37	151	7.22	0	4719	6.79
		FORMAL	61774	97.62	3785	96.75	375	96.65	1466	98.32	2092	99.19	0	69492	97.63
		INFORMAL	1506	2.38	127	3.25	13	3.35	25	1.68	17	0.81	0	1688	2.37
		TOTAL	63280	88.9	3912	5.5	388	0.55	1491	2.09	2109	2.96	0	71180	96.99



Prospect (74251)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"PIKE, Dick"	DEM	2744	4.49	183	5.14	18	4.17	69	5.48	30	2.91	0	3044	4.52
	"PALING, Reg"	NLP	326	0.53	51	1.43	4	0.93	8	0.64	8	0.78	0	397	0.59
	"NEWTON, Paul"	LP	15921	26.06	923	25.95	96	22.22	353	28.06	300	29.13	0	17593	26.11
	"BYERS, Alan"	IND	624	1.02	86	2.42	6	1.39	28	2.23	13	1.26	0	757	1.12
	"BULL, Sue"		696	1.14	35	0.98	5	1.16	14	1.11	13	1.26	0	763	1.13
#	"CROSIO, Janice"	ALP	40096	65.63	2210	62.13	297	68.75	776	61.69	660	64.08	0	44039	65.37
	"BYLEVELD, Norman L"	IND	686	1.12	69	1.94	6	1.39	10	0.79	6	0.58	0	777	1.15
		FORMAL	61093	94.3	3557	94.35	432	91.72	1258	95.96	1030	98.38	0	67370	94.38
		INFORMAL	3693	5.7	213	5.65	39	8.28	53	4.04	17	1.62	0	4015	5.62
		TOTAL	64786	90.76	3770	5.28	471	0.66	1311	1.84	1047	1.47	0	71385	96.14



Reid (77734)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"GUNER, Eyup"	LP	17450	27.81	1151	27.38	127	22.97	494	32.5	489	30.15	0	19711	27.9
	"LONG, Jennifer"	WSG	1226	1.95	203	4.83	13	2.35	49	3.22	33	2.03	0	1524	2.16
	"EMTAGE, Carmel Mary"	IND	1637	2.61	188	4.47	11	1.99	57	3.75	49	3.02	0	1942	2.75
	"LOCKE, Paul"		989	1.58	69	1.64	10	1.81	16	1.05	14	0.86	0	1098	1.55
#	"FERGUSON, Laurie"	ALP	40871	65.13	2531	60.2	387	69.98	894	58.82	1031	63.56	0	45714	64.71
	"DORIC, Stephen"	NLP	577	0.92	62	1.47	5	0.9	10	0.66	6	0.37	0	660	0.93
		FORMAL	62750	95.06	4204	94.79	553	93.89	1520	95.72	1622	98.48	0	70649	95.13
		INFORMAL	3259	4.94	231	5.21	36	6.11	68	4.28	25	1.52	0	3619	4.87
		TOTAL	66009	88.88	4435	5.97	589	0.79	1588	2.14	1647	2.22	0	74268	95.54



Richmond (74211)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
#	"NEWELL, Neville"	ALP	26498	44.38	1166	47.23	313	52.69	1543	43.31	898	36.34	0	30418	44.21
	"ANTHONY, Larry"	NP	15456	25.89	500	20.25	99	16.67	829	23.27	816	33.02	0	17700	25.73
	"ERMACORA, Hugh Ronald"	IND	733	1.23	32	1.3	8	1.35	29	0.81	10	0.4	0	812	1.18
	"KEMP, Eddy"	DEM	1282	2.15	69	2.79	20	3.37	98	2.75	67	2.71	0	1536	2.23
	"CROOKS, Fred"	CAP	227	0.38	14	0.57	3	0.51	11	0.31	6	0.24	0	261	0.38
	"McILRATH, Christopher"	IND	169	0.28	22	0.89	8	1.35	15	0.42	16	0.65	0	230	0.33
	"GRAYNDLER, Moira"	NLP	124	0.21	16	0.65	2	0.34	9	0.25	4	0.16	0	155	0.23
	"FAITH, Josephine"	GRN	2676	4.48	194	7.86	56	9.43	171	4.8	70	2.83	0	3167	4.6
	"FRANCIS, Bruce"	LP	12538	21	456	18.47	85	14.31	858	24.08	584	23.63	0	14521	21.11
		FORMAL	59703	96.76	2469	97.4	594	97.7	3563	98.02	2471	98.92	0	68800	96.93
		INFORMAL	1997	3.24	66	2.6	14	2.3	72	1.98	27	1.08	0	2176	3.07
		TOTAL	61700	86.93	2535	3.57	608	0.86	3635	5.12	2498	3.52	0	70976	95.64



Riverina (78023)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"ter HAAR, Margaret Fiona"	NLP	714	1.11	62	1.69	18	2.36	35	1.58	18	0.83	0	847	1.16
#	"HICKS, Noel"	NP	24774	38.45	1461	39.76	236	30.93	751	33.94	954	43.98	1	28177	38.47
	"BRASSIL, Pat"	ALP	21866	33.94	1189	32.35	302	39.58	692	31.27	557	25.68	0	24606	33.59
	"HEFFERNAN, Bill"	LP	15165	23.54	827	22.5	172	22.54	635	28.69	587	27.06	0	17386	23.74
	"MEREDITH, Paul William"	IND	1910	2.96	136	3.7	35	4.59	100	4.52	53	2.44	-1	2233	3.05
		FORMAL	64429	97.6	3675	97.33	763	96.58	2213	98.66	2169	99.45	0	73249	97.66
		INFORMAL	1585	2.4	101	2.67	27	3.42	30	1.34	12	0.55	0	1755	2.34
		TOTAL	66014	88.01	3776	5.03	790	1.05	2243	2.99	2181	2.91	0	75004	96.13



Robertson (72618)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
#	"WALKER, Frank"	ALP	29772	50.62	2266	48.47	243	51.16	985	43.26	1008	48.16	1	34275	50.15
	"GRIFFITHS, Glenice"	DEM	2846	4.84	239	5.11	33	6.95	105	4.61	87	4.16	1	3311	4.84
	"GALLACHER, Mike"	LP	24221	41.18	1809	38.7	160	33.68	1093	48	945	45.15	-2	28226	41.3
	"ELLIS, Bryan"	CCG	1750	2.98	303	6.48	37	7.79	80	3.51	48	2.29	0	2218	3.25
	"EAGER, Beth"	NLP	231	0.39	58	1.24	2	0.42	14	0.61	5	0.24	0	310	0.45
		FORMAL	58820	97.73	4675	97.7	475	95.96	2277	98.19	2093	99.05	0	68340	97.77
		INFORMAL	1368	2.27	110	2.3	20	4.04	42	1.81	20	0.95	0	1560	2.23
		TOTAL	60188	86.11	4785	6.85	495	0.71	2319	3.32	2113	3.02	0	69900	96.26



Shortland (73877)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"COGHLAN, Laurie"	LP	17667	28.66	1169	29.51	59	20.85	718	35.3	469	28.74	0	20082	28.87
	"COOK, Terry"		642	1.04	55	1.39	6	2.12	21	1.03	13	0.8	0	737	1.06
	"PAYNE, Geoff"		264	0.43	42	1.06	6	2.12	7	0.34	10	0.61	0	329	0.47
	"RANDALL, Brett"	NLP	338	0.55	51	1.29	2	0.71	15	0.74	7	0.43	0	413	0.59
	"MORROW, Ivan"	CTA	976	1.58	62	1.56	6	2.12	42	2.06	27	1.65	0	1113	1.6
#	"MORRIS, Peter"	ALP	38332	62.19	2342	59.11	190	67.14	1134	55.75	1014	62.13	0	43012	61.84
	"RECKENBERG, Michael"	DEM	3420	5.55	241	6.08	14	4.95	97	4.77	92	5.64	0	3864	5.56
		FORMAL	61639	97.44	3962	96.33	283	96.26	2034	98.5	1632	99.15	0	69550	97.44
		INFORMAL	1617	2.56	151	3.67	11	3.74	31	1.5	14	0.85	0	1824	2.56
		TOTAL	63256	88.63	4113	5.76	294	0.41	2065	2.89	1646	2.31	0	71374	96.61



Sydney (79556)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"GLEESON, Margaret"		1584	2.66	214	3.47	33	3.35	64	2.26	22	1.39	-3	1914	2.69
	"FISHER, James"	LP	15196	25.49	1810	29.35	181	18.36	831	29.35	475	30.04	0	18493	25.98
	"DAWSON, Bob"	DEM	2272	3.81	275	4.46	44	4.46	156	5.51	60	3.8	-2	2805	3.94
	"BERRIMAN, Mark"	GRN	4440	7.45	644	10.44	102	10.34	256	9.04	71	4.49	0	5513	7.75
	"O'HALLORAN, Donald"		144	0.24	20	0.32	1	0.1	12	0.42	6	0.38	0	183	0.26
#	"BALDWIN, Peter"	ALP	35452	59.48	3122	50.62	612	62.07	1497	52.88	938	59.33	0	41621	58.48
	"HATFIELD, Bronia"	NLP	519	0.87	83	1.35	13	1.32	15	0.53	9	0.57	0	639	0.9
		FORMAL	59607	96.67	6168	96.81	986	94.9	2831	98.4	1581	98.63	-5	71168	96.76
		INFORMAL	2056	3.33	203	3.19	53	5.1	46	1.6	22	1.37	5	2385	3.24
		TOTAL	61663	83.83	6371	8.66	1039	1.41	2877	3.91	1603	2.18	0	73553	92.45



Throsby (73071)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"GRIJAK, Dragan"		1025	1.67	66	2.34	9	1.87	23	1.62	4	0.31	-3	1124	1.66
	"BARNES, Richard"	NLP	225	0.37	34	1.21	1	0.21	5	0.35	2	0.15	0	267	0.4
	"HUGHES, Brian"	CTA	1282	2.08	86	3.05	14	2.91	41	2.89	35	2.71	0	1458	2.16
	"SPERLING, Karla"	GRN	2583	4.2	151	5.35	26	5.41	58	4.08	24	1.86	-4	2838	4.2
	"CONNOR, Rex"	RCL	6346	10.31	315	11.17	68	14.14	167	11.75	186	14.39	1	7083	10.48
	"PERROTT, Margaret"		605	0.98	24	0.85	6	1.25	15	1.06	7	0.54	0	657	0.97
	"HUGHES, David"	AFI	883	1.43	67	2.38	11	2.29	27	1.9	28	2.17	-1	1015	1.5
#	"HOLLIS, Colin"	ALP	36350	59.06	1412	50.05	292	60.71	748	52.64	674	52.13	0	39476	58.44
	"JOSEVSKI, Peter"	LP	10250	16.65	557	19.74	46	9.56	270	19	271	20.96	0	11394	16.87
	"HADLEY, Tom"	DEM	1996	3.24	109	3.86	8	1.66	67	4.71	62	4.8	0	2242	3.32
		FORMAL	61545	95.72	2821	95.43	481	94.31	1421	97.66	1293	99	-7	67554	95.79
		INFORMAL	2752	4.28	135	4.57	29	5.69	34	2.34	13	1	7	2970	4.21
		TOTAL	64297	91.17	2956	4.19	510	0.72	1455	2.06	1306	1.85	0	70524	96.51



Warringah (78378)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"CANNANE, Steve"	ALP	21474	34.16	1604	34.11	168	36.21	869	30.41	575	26.72	0	24690	33.8
	"KNOLES, Catherine"	NLP	1278	2.03	150	3.19	21	4.53	34	1.19	19	0.88	0	1502	2.06
	"WALKER, Hugh"	IND	2285	3.63	258	5.49	17	3.66	134	4.69	68	3.16	0	2762	3.78
	"DISNEY, Simon"	DEM	2577	4.1	277	5.89	17	3.66	125	4.37	116	5.39	0	3112	4.26
#	"MacKELLAR, Michael John Randal"	LP	35258	56.08	2414	51.33	241	51.94	1696	59.34	1374	63.85	0	40983	56.1
		FORMAL	62872	97.56	4703	97.51	464	96.27	2858	98.25	2152	99.22	0	73049	97.62
		INFORMAL	1575	2.44	120	2.49	18	3.73	51	1.75	17	0.78	0	1781	2.38
