	"BAWDEN, Bob"	CTA	2118	3.24	152	3.47	14	3.42	74	3.24	50	3.28	2408	3.26
	"BURAKOWSKI, Vicki"	LP	25032	38.32	1461	33.34	122	29.83	859	37.56	648	42.49	28122	38.04
	"BATES, John"	AFI	2746	4.2	413	9.42	28	6.85	101	4.42	81	5.31	3369	4.56
		FORMAL	65323	94.5	4382	95.43	409	91.7	2287	96.87	1525	99.09	73926	94.7
		INFORMAL	3803	5.5	210	4.57	37	8.3	74	3.13	14	0.91	4138	5.3
		TOTAL	69126	88.55	4592	5.88	446	0.57	2361	3.02	1539	1.97	78064	96.2
Two Candidate Preferred														
#	"MOSSFIELD, Frank"	ALP	34718	53.39	2394	54.92	239	58.87	1219	53.44	729	47.8	39299	53.39
	"BURAKOWSKI, Vicki"	LP	30315	46.61	1965	45.08	167	41.13	1062	46.56	796	52.2	34305	46.61
	EXHAUSTED		290		23		3		6		0		322	



Gwydir (73855)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"PERRETT, Jim"	IND	2441	4.15	276	5.26	39	7.39	93	3.54	65	2.67	2914	4.19
	"GRAHAM, Anne"	DEM	3001	5.11	350	6.67	46	8.71	149	5.67	88	3.61	3634	5.22
#	"ANDERSON, John"	NP	36250	61.68	3276	62.41	222	42.05	1884	71.66	1753	71.87	43385	62.32
	"CURLEY, John Matthew"	ALP	17076	29.06	1347	25.66	221	41.86	503	19.13	533	21.85	19680	28.27
		FORMAL	58768	97.39	5249	97.33	528	93.95	2629	97.99	2439	99.47	69613	97.46
		INFORMAL	1572	2.61	144	2.67	34	6.05	54	2.01	13	0.53	1817	2.54
		TOTAL	60340	84.47	5393	7.55	562	0.79	2683	3.76	2452	3.43	71430	96.72
Two Candidate Preferred														
#	"ANDERSON, John"	NP	39716	67.79	3675	70.21	277	52.56	2033	77.39	1851	76.02	47552	68.51
	"CURLEY, John Matthew"	ALP	18869	32.21	1559	29.79	250	47.44	594	22.61	584	23.98	21856	31.49
	EXHAUSTED		183		15		1		2		4		205	



Hughes (82293)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
#	"VALE, Danna"	LP	33878	49.31	1905	43.44	128	43.54	1421	48.73	879	51.25	38211	48.98
	"HALLIDAY, Martha"	IND	1280	1.86	121	2.76	9	3.06	60	2.06	28	1.63	1498	1.92
	"ALLEN, Steve"	GRN	2155	3.14	213	4.86	15	5.1	88	3.02	46	2.68	2517	3.23
	"DERRICK, Christopher"	CTA	1370	1.99	112	2.55	3	1.02	45	1.54	41	2.39	1571	2.01
	"TICKNER, Robert"	ALP	26097	37.98	1705	38.88	118	40.14	1148	39.37	622	36.27	29690	38.05
	"KOPPELHUBER, Robert"	DEM	3931	5.72	329	7.5	21	7.14	154	5.28	99	5.77	4534	5.81
		FORMAL	68711	97.22	4385	97.1	294	94.23	2916	97.92	1715	99.02	78021	97.27
		INFORMAL	1964	2.78	131	2.9	18	5.77	62	2.08	17	0.98	2192	2.73
		TOTAL	70675	88.11	4516	5.63	312	0.39	2978	3.71	1732	2.16	80213	97.47
Two Candidate Preferred														
#	"VALE, Danna"	LP	37669	55.02	2274	52.14	152	52.05	1588	54.53	986	57.56	42669	54.89
	"TICKNER, Robert"	ALP	30794	44.98	2087	47.86	140	47.95	1324	45.47	727	42.44	35072	45.11
	EXHAUSTED		248		24		2		4		2		280	



Hume (75978)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"COX, Dave"	DEM	3382	5.41	310	7.17	8	5.23	186	7.34	115	5.12	4001	5.58
	"WATCHIRS, Kevin Vernon"	GRN	1548	2.48	163	3.77	7	4.58	115	4.54	43	1.91	1876	2.61
#	"SHARP, John"	NP	35423	56.69	2618	60.56	72	47.06	1393	54.97	1415	63	40921	57.04
	"HEWSON, Tony"	ALP	22132	35.42	1232	28.5	66	43.14	840	33.15	673	29.96	24943	34.77
		FORMAL	62485	97.3	4323	97.87	153	93.87	2534	98.29	2246	98.81	71741	97.4
		INFORMAL	1737	2.7	94	2.13	10	6.13	44	1.71	27	1.19	1912	2.6
		TOTAL	64222	87.2	4417	6	163	0.22	2578	3.5	2273	3.09	73653	96.94
Two Candidate Preferred														
#	"SHARP, John"	NP	38150	61.25	2887	67.08	84	54.9	1555	61.49	1498	66.79	44174	61.77
	"HEWSON, Tony"	ALP	24140	38.75	1417	32.92	69	45.1	974	38.51	745	33.21	27345	38.23
	EXHAUSTED		195		19		0		5		3		222	



Hunter (76509)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"JOHNSEN, Michael"	NP	23234	36.82	1646	39.26	146	32.44	979	36.49	762	41.41	26767	37.04
#	"FITZGIBBON, Joel"	ALP	32423	51.38	1833	43.72	232	51.56	1310	48.83	876	47.61	36674	50.74
	"BENNISON, Rod"	DEM	3097	4.91	282	6.73	26	5.78	164	6.11	103	5.6	3672	5.08
	"VAUGHAN, Jenny"	GRN	2506	3.97	272	6.49	32	7.11	137	5.11	53	2.88	3000	4.15
	"BURKE, Bernard"	IND	1847	2.93	160	3.82	14	3.11	93	3.47	46	2.5	2160	2.99
		FORMAL	63107	97.27	4193	97.17	450	95.54	2683	98.64	1840	98.77	72273	97.34
		INFORMAL	1773	2.73	122	2.83	21	4.46	37	1.36	23	1.23	1976	2.66
		TOTAL	64880	87.38	4315	5.81	471	0.63	2720	3.66	1863	2.51	74249	97.05
Two Candidate Preferred														
	"JOHNSEN, Michael"	NP	26767	42.59	1978	47.35	176	39.37	1180	44.06	875	47.66	30976	43.03
#	"FITZGIBBON, Joel"	ALP	36074	57.41	2199	52.65	271	60.63	1498	55.94	961	52.34	41003	56.97
	EXHAUSTED		266		16		3		5		4		294	



Kingsford-Smith (79741)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"BRIEGER, Christopher Martin"	DEM	4708	7.44	390	11.75	57	10.34	236	8.08	132	7.02	5523	7.68
	"HAYNES, Suzi"	NLP	385	0.61	61	1.84	8	1.45	24	0.82	6	0.32	484	0.67
#	"BRERETON, Laurie"	ALP	32903	52.01	1475	44.43	310	56.26	1443	49.42	967	51.44	37098	51.58
	"MARSHALL, Ted"		216	0.34	28	0.84	4	0.73	15	0.51	15	0.8	278	0.39
	"BILYANA, Yabu"		212	0.34	23	0.69	0	0	11	0.38	8	0.43	254	0.35
	"OXLEY, Jeremy"	GRN	2572	4.07	266	8.01	45	8.17	157	5.38	63	3.35	3103	4.31
	"XENOS, John"	LP	22263	35.19	1077	32.44	127	23.05	1034	35.41	689	36.65	25190	35.02
		FORMAL	63259	94.75	3320	95.65	551	94.19	2920	96.59	1880	98.48	71930	94.95
		INFORMAL	3508	5.25	151	4.35	34	5.81	103	3.41	29	1.52	3825	5.05
		TOTAL	66767	88.14	3471	4.58	585	0.77	3023	3.99	1909	2.52	75755	95
Two Candidate Preferred														
#	"BRERETON, Laurie"	ALP	37867	60.18	1954	59.45	390	71.56	1724	59.24	1093	58.36	43028	60.15
	"XENOS, John"	LP	25057	39.82	1333	40.55	155	28.44	1186	40.76	780	41.64	28511	39.85
	EXHAUSTED		335		33		6		10		7		391	



Lindsay (80732)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"EDWARDS, Lesley"	GRN	2798	4.23	349	7.49	34	7.23	87	3.99	31	2.24	3299	4.41
	"WILSON, John A."	DEM	4298	6.5	376	8.07	39	8.3	139	6.38	77	5.58	4929	6.59
#	"KELLY, Jackie"	LP	28348	42.87	1694	36.38	150	31.91	984	45.18	635	45.98	31811	42.52
	"COOKSLEY, Terry"	AFI	1678	2.54	218	4.68	26	5.53	71	3.26	48	3.48	2041	2.73
	"GRIGG, Brian"	CTA	1438	2.17	119	2.56	5	1.06	32	1.47	20	1.45	1614	2.16
	"FREE, Ross"	ALP	26788	40.51	1802	38.69	208	44.26	818	37.56	552	39.97	30168	40.32
	"DAVIDSON, Stephen Dwight David"	IND	784	1.19	99	2.13	8	1.7	47	2.16	18	1.3	956	1.28
		FORMAL	66132	96.32	4657	96.28	470	95.53	2178	98.42	1381	98.93	74818	96.42
		INFORMAL	2526	3.68	180	3.72	22	4.47	35	1.58	15	1.07	2778	3.58
		TOTAL	68658	88.48	4837	6.23	492	0.63	2213	2.85	1396	1.8	77596	96.12
Two Candidate Preferred														
#	"KELLY, Jackie"	LP	34033	51.66	2277	49.19	205	43.8	1177	54.07	750	54.43	38442	51.58
	"FREE, Ross"	ALP	31845	48.34	2352	50.81	263	56.2	1000	45.93	628	45.57	36088	48.42
	EXHAUSTED		254		28		2		1		3		288	



Lowe (79599)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"WOODS, Peter"	IND	1950	3.06	175	4.74	23	4.14	65	2.75	66	2.66	2279	3.13
	"PLUMB, Noel"	DEM	2690	4.22	231	6.26	26	4.68	124	5.25	72	2.9	3143	4.32
	"CALVERT, Michelle"	NAN	1886	2.96	118	3.2	16	2.88	70	2.96	47	1.89	2137	2.94
	"EASSON, Mary"	ALP	25051	39.34	1390	37.68	246	44.24	854	36.16	906	36.49	28447	39.1
	"LANE, Max"		146	0.23	9	0.24	2	0.36	8	0.34	2	0.08	167	0.23
	"HUGHES, Bob"	NLP	172	0.27	19	0.52	1	0.18	10	0.42	2	0.08	204	0.28
#	"ZAMMIT, Paul"	LP	29759	46.74	1509	40.91	220	39.57	1130	47.84	1348	54.29	33966	46.68
	"WOOD, Katie"	CTA	688	1.08	47	1.27	4	0.72	25	1.06	18	0.72	782	1.07
	"HINE, Doug"	GRN	1118	1.76	147	3.98	17	3.06	66	2.79	19	0.77	1367	1.88
	"ALLEN, Dave"	IND	213	0.33	44	1.19	1	0.18	10	0.42	3	0.12	271	0.37
		FORMAL	63673	94.53	3689	95.15	556	91.45	2362	97.36	2483	99.04	72763	94.77
		INFORMAL	3688	5.47	188	4.85	52	8.55	64	2.64	24	0.96	4016	5.23
		TOTAL	67361	87.73	3877	5.05	608	0.79	2426	3.16	2507	3.27	76779	96.46
Two Candidate Preferred														
	"EASSON, Mary"	ALP	30147	47.6	1863	50.87	311	56.14	1052	44.77	1032	41.6	34405	47.53
#	"ZAMMIT, Paul"	LP	33189	52.4	1799	49.13	243	43.86	1298	55.23	1449	58.4	37978	52.47
	EXHAUSTED		337		27		2		12		2		380	



Lyne (79314)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"WEATE, John"	ALP	18925	29.2	1191	28.21	231	35.87	910	26.66	460	25.86	21717	29.01
	"ROWSELL, Marje"	AFI	2795	4.31	212	5.02	42	6.52	134	3.93	54	3.04	3237	4.32
	"RIACH, Rodger John"	DEM	2900	4.47	251	5.95	29	4.5	127	3.72	72	4.05	3379	4.51
#	"VAILE, Mark"	NP	38199	58.94	2277	53.93	291	45.19	2132	62.47	1157	65.04	44056	58.85
	"RUSSELL, Susie"	GRN	1990	3.07	291	6.89	51	7.92	110	3.22	36	2.02	2478	3.31
		FORMAL	64809	97.44	4222	97.48	644	94.85	3413	98.13	1779	99	74867	97.49
		INFORMAL	1700	2.56	109	2.52	35	5.15	65	1.87	18	1	1927	2.51
		TOTAL	66509	86.61	4331	5.64	679	0.88	3478	4.53	1797	2.34	76794	96.82
Two Candidate Preferred														
	"WEATE, John"	ALP	22351	34.62	1558	37.19	280	43.68	1048	30.81	539	30.33	25776	34.56
#	"VAILE, Mark"	NP	42218	65.38	2631	62.81	361	56.32	2353	69.19	1238	69.67	48801	65.44
	EXHAUSTED		240		33		3		12		2		290	



Macarthur (82226)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
#	"FAHEY, John"	LP	36172	53.63	2282	46.9	232	44.79	1429	59.64	848	56.05	40963	53.38
	"FRASER, Peter"	DEM	3207	4.75	289	5.94	28	5.41	114	4.76	76	5.02	3714	4.84
	"BETHUNE, Herb"	IND	2335	3.46	113	2.32	20	3.86	53	2.21	42	2.78	2563	3.34
	"WATKINS, Janet"	AFI	1746	2.59	224	4.6	26	5.02	55	2.3	39	2.58	2090	2.72
	"AGIUS, Stephen"	IND	234	0.35	24	0.49	1	0.19	8	0.33	8	0.53	275	0.36
	"STREET, Colleen"	IND	351	0.52	52	1.07	7	1.35	18	0.75	7	0.46	435	0.57
	"KEARNEY, Vicki"	GRN	1779	2.64	218	4.48	28	5.41	79	3.3	28	1.85	2132	2.78
	"LOWRY, Noel"	ALP	21625	32.06	1664	34.2	176	33.98	640	26.71	465	30.73	24570	32.02
		FORMAL	67449	96.42	4866	96	518	93.5	2396	98.32	1513	99.02	76742	96.48
		INFORMAL	2504	3.58	203	4	36	6.5	41	1.68	15	0.98	2799	3.52
		TOTAL	69953	87.95	5069	6.37	554	0.7	2437	3.06	1528	1.92	79541	96.73
Two Candidate Preferred														
#	"FAHEY, John"	LP	40816	60.79	2727	56.26	279	53.97	1591	66.65	959	63.43	46372	60.69
	"LOWRY, Noel"	ALP	26327	39.21	2120	43.74	238	46.03	796	33.35	553	36.57	30034	39.31
	EXHAUSTED		306		19		1		9		1		336	



Mackellar (80181)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"DIMOND, Vicki"	DEM	7192	11.14	448	10.92	87	12.68	306	9.33	155	7.12	8188	10.95
	"BRISTOW, Rick"	CTA	1182	1.83	100	2.44	13	1.9	52	1.58	22	1.01	1369	1.83
	"BRIDGE, John"	AFI	2474	3.83	222	5.41	36	5.25	116	3.54	61	2.8	2909	3.89
	"McLOUGHLIN, Ross"	ALP	12679	19.64	789	19.24	132	19.24	613	18.68	377	17.32	14590	19.51
#	"BISHOP, Bronwyn"	LP	35356	54.77	1975	48.16	302	44.02	1852	56.45	1401	64.35	40886	54.66
	"SMITH, Rodney"	RARI	523	0.81	59	1.44	9	1.31	28	0.85	12	0.55	631	0.84
	"DORIC, Stephen"	NLP	108	0.17	15	0.37	3	0.44	7	0.21	11	0.51	144	0.19
	"CAIRNS, Chris"	GRN	2589	4.01	332	8.1	68	9.91	175	5.33	72	3.31	3236	4.33
	"ELLIS, Anne"	IND	2453	3.8	161	3.93	36	5.25	132	4.02	66	3.03	2848	3.81
		FORMAL	64556	96.57	4101	96.77	686	94.62	3281	98.38	2177	98.95	74801	96.71
		INFORMAL	2294	3.43	137	3.23	39	5.38	54	1.62	23	1.05	2547	3.29
		TOTAL	66850	86.43	4238	5.48	725	0.94	3335	4.31	2200	2.84	77348	96.47
Two Candidate Preferred														
	"McLOUGHLIN, Ross"	ALP	21426	33.47	1510	37.16	263	38.96	1041	31.98	587	27.08	24827	33.47
#	"BISHOP, Bronwyn"	LP	42580	66.53	2554	62.84	412	61.04	2214	68.02	1581	72.92	49341	66.53
	EXHAUSTED		550		37		11		26		9		633	



Macquarie (78888)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
#	"BARTLETT, Kerry"	LP	30380	48.28	1963	42.89	272	41.98	1503	52.28	1081	50.14	35199	48.09
	"GAUL, Carol"	GRN	2263	3.6	279	6.1	53	8.18	124	4.31	63	2.92	2782	3.8
	"DEAHM, Maggie"	ALP	21219	33.72	1558	34.04	211	32.56	877	30.5	749	34.74	24614	33.63
	"McCALL, John"	IND	774	1.23	69	1.51	16	2.47	30	1.04	17	0.79	906	1.24
	"KRAUS, Heather"	CTA	1472	2.34	146	3.19	14	2.16	72	2.5	49	2.27	1753	2.4
	"RICKARD, Jon"	DEM	5345	8.49	381	8.32	49	7.56	205	7.13	147	6.82	6127	8.37
	"TYLER, Warwick"	AFI	1478	2.35	181	3.95	33	5.09	64	2.23	50	2.32	1806	2.47
		FORMAL	62931	95.88	4577	96.56	648	96	2875	97	2156	99.08	73187	96.06
		INFORMAL	2705	4.12	163	3.44	27	4	89	3	20	0.92	3004	3.94
		TOTAL	65636	86.15	4740	6.22	675	0.89	2964	3.89	2176	2.86	76191	96.58
Two Candidate Preferred														
#	"BARTLETT, Kerry"	LP	35298	56.37	2418	53.18	339	52.64	1729	60.39	1261	58.62	41045	56.36
	"DEAHM, Maggie"	ALP	27322	43.63	2129	46.82	305	47.36	1134	39.61	890	41.38	31780	43.64
	EXHAUSTED		311		30		4		12		5		362	



Mitchell (76394)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"PETTITT, Tony"	AFI	2303	3.64	233	5.48	9	3.95	89	3.52	54	3.26	2688	3.73
	"LEWIS, Erica"	ALP	12133	19.16	892	20.97	61	26.75	472	18.69	232	14.01	13790	19.16
	"HUTCHINSON, John"	RARI	584	0.92	60	1.41	3	1.32	35	1.39	17	1.03	699	0.97
	"PRICE, Penny"	NLP	251	0.4	55	1.29	6	2.63	17	0.67	9	0.54	338	0.47
	"KRASON, Colleen"	DEM	5173	8.17	435	10.23	16	7.02	199	7.88	107	6.46	5930	8.24
#	"CADMAN, Alan"	LP	42879	67.71	2578	60.62	133	58.33	1714	67.85	1237	74.7	48541	67.43
		FORMAL	63323	96.98	4253	96.79	228	93.83	2526	97.49	1656	98.81	71986	97.02
		INFORMAL	1973	3.02	141	3.21	15	6.17	65	2.51	20	1.19	2214	2.98
		TOTAL	65296	88	4394	5.92	243	0.33	2591	3.49	1676	2.26	74200	97.13
Two Candidate Preferred														
	"LEWIS, Erica"	ALP	16119	25.55	1277	30.2	74	32.74	629	24.94	311	18.84	18410	25.68
#	"CADMAN, Alan"	LP	46957	74.45	2951	69.8	152	67.26	1893	75.06	1340	81.16	53293	74.32
	EXHAUSTED		247		25		2		4		5		283	



Newcastle (76670)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"BURGESS, Cathy"	GRN	5190	8.34	576	12.73	129	20.71	264	11.78	129	5.16	6288	8.72
	"WELSH, Ivan"	LP	18871	30.34	1500	33.16	108	17.34	742	33.11	717	28.68	21938	30.43
	"BOETTCHER, Barry"	DEM	6222	10	465	10.28	43	6.9	218	9.73	178	7.12	7126	9.89
	"EMANUEL, Kamala"		452	0.73	85	1.88	8	1.28	33	1.47	13	0.52	591	0.82
#	"MORRIS, Allan A"	ALP	31467	50.59	1897	41.94	335	53.77	984	43.91	1463	58.52	36146	50.14
		FORMAL	62202	97.13	4523	97.02	623	94.97	2241	97.39	2500	98.54	72089	97.16
		INFORMAL	1836	2.87	139	2.98	33	5.03	60	2.61	37	1.46	2105	2.84
		TOTAL	64038	86.31	4662	6.28	656	0.88	2301	3.1	2537	3.42	74194	96.77
Two Candidate Preferred														
	"WELSH, Ivan"	LP	23815	38.55	1954	43.65	169	27.39	961	43.21	881	35.24	27780	38.81
#	"MORRIS, Allan A"	ALP	37954	61.45	2523	56.35	448	72.61	1263	56.79	1619	64.76	43807	61.19
	EXHAUSTED		433		46		6		17		0		502	



New England (74896)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"CASWELL, Allan"	DEM	5211	8.76	428	10.28	93	11.51	350	9.6	139	6.38	6221	8.85
	"LETTERS, Frances Eugenie"	NLP	603	1.01	62	1.49	28	3.47	42	1.15	8	0.37	743	1.06
	"LARSEN, Terry"	IND	2801	4.71	211	5.07	50	6.19	195	5.35	76	3.49	3333	4.74
#	"SINCLAIR, Ian"	NP	35946	60.4	2487	59.73	354	43.81	2272	62.3	1480	67.98	42539	60.5
	"BEYERSDORF, Herman"	ALP	14956	25.13	976	23.44	283	35.02	788	21.61	474	21.77	17477	24.86
		FORMAL	59517	97.62	4164	97.86	808	96.08	3647	98.51	2177	99	70313	97.71
		INFORMAL	1448	2.38	91	2.14	33	3.92	55	1.49	22	1	1649	2.29
		TOTAL	60965	84.72	4255	5.91	841	1.17	3702	5.14	2199	3.06	71962	96.08
Two Candidate Preferred														
#	"SINCLAIR, Ian"	NP	40849	69.01	2845	68.7	454	56.61	2624	72.27	1609	74.35	48381	69.18
	"BEYERSDORF, Herman"	ALP	18345	30.99	1296	31.3	348	43.39	1007	27.73	555	25.65	21551	30.82
	EXHAUSTED		323		23		6		16		13		381	



North Sydney (85921)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
#	"HOCKEY, Joe"	LP	38783	57.52	2665	52.05	308	50	2188	56.44	1690	64.41	45634	57.29
	"WADE, Linda"	DEM	6825	10.12	552	10.78	62	10.06	279	7.2	229	8.73	7947	9.98
	"TANNER, Richard J"	IND	2414	3.58	218	4.26	31	5.03	163	4.2	82	3.13	2908	3.65
	"CARTER, George Alexander"	GRN	2387	3.54	344	6.72	33	5.36	180	4.64	95	3.62	3039	3.81
	"OWENS, Julie"	ALP	17014	25.23	1341	26.19	182	29.55	1067	27.52	528	20.12	20132	25.27
		FORMAL	67423	97.36	5120	97.67	616	95.5	3877	98.2	2624	98.8	79660	97.45
		INFORMAL	1827	2.64	122	2.33	29	4.5	71	1.8	32	1.2	2081	2.55
		TOTAL	69250	84.72	5242	6.41	645	0.79	3948	4.83	2656	3.25	81741	95.14
Two Candidate Preferred														
#	"HOCKEY, Joe"	LP	44032	65.79	3130	61.61	368	60.23	2435	63.15	1886	72.09	51851	65.56
	"OWENS, Julie"	ALP	22900	34.21	1950	38.39	243	39.77	1421	36.85	730	27.91	27244	34.44
	EXHAUSTED		491		40		5		21		8		565	



Page (80428)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"WOODS, Harry"	ALP	25273	38.16	1268	38.42	339	47.95	1189	35.95	903	34.35	28972	38.04
	"PAGE, James Smith"	DEM	2064	3.12	191	5.79	27	3.82	135	4.08	97	3.69	2514	3.3
	"OSHLACK, Al"	RCG	434	0.66	37	1.12	9	1.27	36	1.09	19	0.72	535	0.7
	"ARTHUR, Trevor J"	CTA	961	1.45	54	1.64	11	1.56	44	1.33	49	1.86	1119	1.47
	"HUNTER, Anne"	LP	10564	15.95	503	15.24	112	15.84	564	17.05	389	14.8	12132	15.93
	"HIGGINSON, Sue"	GRN	2399	3.62	252	7.64	69	9.76	194	5.87	57	2.17	2971	3.9
#	"CAUSLEY, Ian"	NP	24532	37.04	995	30.15	140	19.8	1145	34.62	1115	42.41	27927	36.66
		FORMAL	66227	97.99	3300	97.81	707	97.25	3307	98.69	2629	99.4	76170	98.05
		INFORMAL	1359	2.01	74	2.19	20	2.75	44	1.31	16	0.6	1513	1.95
		TOTAL	67586	87	3374	4.34	727	0.94	3351	4.31	2645	3.4	77683	96.59
Two Candidate Preferred														
	"WOODS, Harry"	ALP	29966	45.43	1687	51.5	421	60.32	1518	46.04	1065	40.62	34657	45.69
#	"CAUSLEY, Ian"	NP	35988	54.57	1589	48.5	277	39.68	1779	53.96	1557	59.38	41190	54.31
	EXHAUSTED		273		24		9		10		7		323	



Parkes (80257)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"McLENNAN, David"	NLP	785	1.25	94	2.03	12	2.32	59	1.55	14	0.5	964	1.29
	"COOK, Edna Joan"	IND	1498	2.38	101	2.18	19	3.67	106	2.79	34	1.22	1758	2.35
	"GRAHAM, Ken"	DEM	1573	2.5	186	4.02	13	2.51	136	3.58	57	2.04	1965	2.63
	"DESMOND, Vivian"	AFI	1214	1.93	137	2.96	29	5.6	86	2.27	62	2.22	1528	2.05
	"DECKER, Dianne"	AWP	1428	2.27	151	3.26	12	2.32	68	1.79	49	1.76	1708	2.29
	"BREBNER, Barry"	ALP	24841	39.44	1264	27.32	251	48.46	1487	39.17	687	24.61	28530	38.18
#	"COBB, Michael"	NP	31646	50.24	2693	58.21	182	35.14	1854	48.84	1889	67.66	38264	51.21
		FORMAL	62985	96.94	4626	97.49	518	95.93	3796	98.19	2792	99.25	74717	97.12
		INFORMAL	1986	3.06	119	2.51	22	4.07	70	1.81	21	0.75	2218	2.88
		TOTAL	64971	84.45	4745	6.17	540	0.7	3866	5.03	2813	3.66	76935	95.86
Two Candidate Preferred														
	"BREBNER, Barry"	ALP	28045	44.65	1598	34.69	294	56.87	1706	45.05	775	27.78	32418	43.5
#	"COBB, Michael"	NP	34772	55.35	3009	65.31	223	43.13	2081	54.95	2015	72.22	42100	56.5
	EXHAUSTED		168		19		1		9		2		199	



Parramatta (77692)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"COGGER, John"	NLP	599	0.96	128	2.94	14	3.47	24	1.1	10	0.37	775	1.08
	"AVILA, Eduardo"	DEM	3391	5.44	302	6.93	27	6.7	96	4.41	96	3.59	3912	5.43
	"SCOTT, Heidi"	IND	935	1.5	108	2.48	6	1.49	34	1.56	20	0.75	1103	1.53
	"ELLIOTT, Paul"	ALP	24591	39.42	1660	38.07	188	46.65	920	42.24	1031	38.59	28390	39.43
	"JONSSON, Dee Richelle"	CTA	920	1.47	68	1.56	7	1.74	33	1.52	38	1.42	1066	1.48
	"KRUMINS, Peter John"	AFI	1714	2.75	174	3.99	16	3.97	49	2.25	52	1.95	2005	2.78
	"CHIDIAC, Joseph"	IND	370	0.59	40	0.92	7	1.74	15	0.69	8	0.3	440	0.61
#	"CAMERON, Ross"	LP	29868	47.87	1880	43.12	138	34.24	1007	46.24	1417	53.03	34310	47.65
		FORMAL	62388	96.03	4360	95.47	403	94.38	2178	98.2	2672	98.6	72001	96.14
		INFORMAL	2578	3.97	207	4.53	24	5.62	40	1.8	38	1.4	2887	3.86
		TOTAL	64966	86.75	4567	6.1	427	0.57	2218	2.96	2710	3.62	74888	96.39
Two Candidate Preferred														
	"ELLIOTT, Paul"	ALP	28536	45.88	2147	49.42	228	56.72	1059	48.67	1145	42.88	33115	46.13
#	"CAMERON, Ross"	LP	33658	54.12	2197	50.58	174	43.28	1117	51.33	1525	57.12	38671	53.87
	EXHAUSTED		194		16		1		2		2		215	



Paterson (78499)														

			Ordinary		Absent		Provisional		Pre Poll		Postal		Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%
	"CARRICK, Trevor David"	CTA	1587	2.42	124	3.01	15	3.37	55	2.47	48	2.04	1829	2.45
	"DAVIS, Jan"	GRN	2176	3.32	270	6.56	33	7.42	105	4.71	63	2.67	2647	3.54
	"SYMINGTON, Bob"	DEM	3203	4.89	269	6.54	22	4.94	110	4.94	123	5.22	3727	4.99
	"HORNE, Bob"	ALP	28550	43.55	1746	42.45	229	51.46	859	38.57	994	42.19	32378	43.35
